gene_id,B10_S1,B11_S2,B12_S3,D10_S4,D11_S5,D12_S6,H13_S7,H14_S8,H15_S9,L13_S10,L14_S11,L15_S12
FGRAM000v1_005390,11.003676,11.979489,10.302792,13.446087,14.894408,10.662961,15.077373,23.426698,15.510724,42.975169,43.276334,43.074765
FGRAM000v1_005391,13.874706,13.645544,11.446165,20.896159,22.179016,15.726691,15.679669,20.602402,16.158489,49.901924,53.447516,49.156159
FGRAM000v1_005392,4.649784,4.266402,3.708988,4.176191,6.264359,4.770691,4.940485,8.194311,6.129566,17.481809,16.68474,14.730697
FGRAM000v1_005393,0.581437,3.59916,0.87116,0.0,0.736055,0.404784,1.09186,2.65069,1.082094,1.075503,3.191952,2.153065
FGRAM000v1_005394,0.0,0.0,0.0,0.417398,0.56903,0.878593,0.0,0.238871,0.326117,0.931908,1.09554,1.038853
FGRAM000v1_005395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005396,25.474409,34.690301,32.209177,12.518307,14.184439,14.22122,37.718661,39.558051,52.072259,20.157399,26.888669,33.329947
FGRAM000v1_005397,93.755228,95.349654,84.397373,65.342066,63.818524,57.865021,92.731814,106.5039,84.586377,50.330115,54.207996,51.764148
FGRAM000v1_005398,88.073407,89.031782,89.359757,178.349994,179.354714,201.18414,108.672592,127.485766,124.306354,219.934476,226.037968,230.815559
FGRAM000v1_005399,152.738551,154.020057,165.133157,221.309058,218.479281,212.906505,198.211642,239.679345,195.817774,278.251173,275.73608,248.907475
FGRAM000v1_005400,38.066372,40.53725,35.802342,31.969629,31.208888,27.848092,34.668907,41.444277,41.097819,41.006678,38.132534,42.478201
FGRAM000v1_005401,9.65193,10.478701,10.482467,11.039049,10.808321,11.156304,9.001233,9.819033,11.286215,10.054556,8.955714,10.552512
FGRAM000v1_005402,17.796836,16.425453,12.50268,9.907777,10.691295,13.948433,14.362084,15.333586,12.215761,14.362203,13.324813,15.773826
FGRAM000v1_005403,16.874243,18.197703,13.363422,22.290437,23.629518,20.676625,15.017685,19.82138,17.747702,17.976194,16.466062,17.37325
FGRAM000v1_005404,437.125751,475.909563,411.790692,1198.775454,1564.10753,1365.534345,744.264311,872.378467,854.649748,1181.865241,1225.672017,1209.346565
FGRAM000v1_005405,67.30123,70.278153,67.597257,128.220127,111.519855,137.555753,59.701085,71.286849,60.787508,40.966888,40.028985,36.847206
FGRAM000v1_005406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005407,0.041061,0.028989,0.043865,0.120572,0.175086,0.039925,0.014994,0.018682,0.0,0.0,0.018624,0.020396
FGRAM000v1_005408,3.83872,2.398906,1.330531,3.226873,1.823845,2.059786,1.196486,2.806188,2.943472,1.864041,2.099599,2.69313
FGRAM000v1_005409,13.694906,15.016657,13.771588,28.210848,22.67651,29.799985,20.648374,18.983856,16.603864,37.832281,38.762944,34.300841
FGRAM000v1_005410,100.5937,100.257556,93.866977,162.425699,171.393517,171.275847,258.932676,295.309384,244.786846,76.960961,77.648621,73.354662
FGRAM000v1_005411,0.0,0.447775,0.662254,0.249522,0.0,0.0,0.0,0.0,0.527438,0.0,0.0,0.0
FGRAM000v1_005412,69.147298,86.307406,72.871632,57.445598,52.240089,44.468966,49.211084,72.381591,58.000234,51.880543,66.796725,61.872339
FGRAM000v1_005413,129.813025,113.99471,120.457076,78.542737,79.923405,90.177625,105.607564,98.028441,96.523938,55.318948,60.486229,52.197611
FGRAM000v1_005414,0.259408,0.662504,0.263735,1.039328,1.075522,0.240404,0.952809,1.269933,0.856503,0.319532,0.233152,0.123681
FGRAM000v1_005415,0.091456,0.19626,0.0,0.108187,0.0,0.25139,0.179312,0.0,0.0,0.0,0.245212,0.0
FGRAM000v1_005416,24.478542,24.280468,20.910822,14.780502,15.90527,16.695174,27.393946,32.303843,30.601834,20.560886,18.202261,18.251269
FGRAM000v1_005417,0.915524,0.346338,0.491158,0.738425,0.39674,1.363078,17.782878,8.814787,11.669527,3.438067,4.679299,7.331517
FGRAM000v1_005418,0.0,0.0,0.155408,3.087563,1.802949,2.318195,0.0,0.13105,0.364341,0.089018,0.0,0.0
FGRAM000v1_005419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044151,0.0,0.0,0.0,0.0
FGRAM000v1_005421,216.232543,234.29217,183.437809,211.003783,248.708358,219.914071,208.557149,264.259293,232.169386,263.96955,265.41896,260.026321
FGRAM000v1_005422,3.564722,2.155719,2.156074,2.854575,1.158746,2.375924,3.114928,3.259388,3.342484,2.084016,3.836088,4.113705
FGRAM000v1_005424,157.683327,152.806698,156.287536,161.697217,148.596644,139.300499,167.021602,156.334672,153.211121,149.711523,159.005153,160.798799
FGRAM000v1_005425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005426,7.100341,6.44075,5.325256,3.661485,4.20247,2.181521,5.574319,5.234976,3.513502,4.79313,4.141449,3.754339
FGRAM000v1_005427,4.102684,3.403046,3.781254,9.066182,8.823509,9.112402,4.811589,6.484588,7.438031,7.780756,6.023072,6.970168
FGRAM000v1_005428,31.185177,31.461411,38.516567,27.796361,26.152683,32.104565,39.909796,25.971191,33.71616,23.709179,23.696717,21.706479
FGRAM000v1_005429,67.401303,69.945716,69.388553,54.953177,52.265189,48.846223,70.728871,75.068666,60.882247,39.977814,38.088494,38.938808
FGRAM000v1_005430,0.0,0.077864,0.0,0.17369,0.091935,0.408941,0.073181,0.096717,0.0,0.607593,0.195674,0.518266
FGRAM000v1_005431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005434,0.276634,0.0,0.0,0.0,0.0,0.0,0.0,0.719352,0.0,0.0,0.0,0.0
FGRAM000v1_005435,0.537255,0.790956,0.80226,3.073031,1.150922,5.673221,1.843853,0.719383,2.670756,7.794251,6.052068,4.212117
FGRAM000v1_005436,25.998956,33.448685,35.064548,53.974452,50.668113,44.690009,14.665888,12.798691,12.826893,31.072362,36.263557,35.123175
FGRAM000v1_005437,20.305953,20.348936,23.095998,43.585202,44.079837,43.076549,42.339795,35.299562,32.942226,53.288397,46.261503,51.019546
FGRAM000v1_005438,752.268272,736.43508,705.050258,552.983828,616.685796,581.154813,1192.362524,1302.566595,1156.197151,794.816569,763.930876,719.542612
FGRAM000v1_005439,1.439421,2.558496,2.441303,1.585054,1.966987,1.597745,2.120125,2.546304,2.410653,2.772561,2.887494,3.334157
FGRAM000v1_005440,3.38957,5.815365,4.523533,12.052316,11.595436,17.29555,6.11026,7.707413,9.882536,7.632461,10.08287,9.923233
FGRAM000v1_005441,2.545098,1.389812,1.805441,5.999044,7.194445,4.447451,3.330024,4.903132,3.816681,6.263006,9.158352,8.458431
FGRAM000v1_005442,5.322537,2.313327,4.769662,17.891259,28.795943,24.544553,7.826799,10.762841,11.020919,20.981603,21.798775,24.199614
FGRAM000v1_005443,5.863754,5.869403,6.987817,31.138716,31.853145,32.125748,12.38736,13.049651,13.065147,28.93665,31.978914,27.45618
FGRAM000v1_005444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005445,35.31784,40.691624,35.967316,47.830106,45.118386,47.172564,43.411103,48.800748,45.154549,55.414487,50.519384,51.266908
FGRAM000v1_005446,1.499561,1.447101,3.057938,3.690315,2.724882,3.903267,2.707166,4.380308,2.068827,6.07424,6.089234,8.154834
FGRAM000v1_005447,0.0,0.0,0.0,0.0,1.479063,0.0,0.0,1.438086,0.0,1.096618,3.24988,1.832148
FGRAM000v1_005448,0.0,0.0,0.0,0.323257,0.330849,0.0,0.420277,0.172769,0.170168,0.609169,0.348507,0.75142
FGRAM000v1_005449,0.0,0.257049,0.0,0.982552,0.886057,0.826404,0.0,0.0,0.0,1.240078,1.069452,1.174905
FGRAM000v1_005450,6.750771,5.616577,5.882156,6.322964,6.979113,8.076019,8.655645,7.442001,7.314466,10.152516,9.396503,10.16582
FGRAM000v1_005451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005453,0.0,0.0,0.0,0.059469,0.061822,0.13844,0.0,0.0,0.061677,0.181838,0.0,0.069665
FGRAM000v1_005454,0.0,0.099243,0.0,0.106004,0.341618,0.24571,0.0,0.0,0.109619,0.845301,0.498285,0.665641
FGRAM000v1_005455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005457,0.0,0.210778,0.202302,0.788027,0.249932,0.553844,0.132309,0.438232,0.082269,0.366182,0.265452,0.376479
FGRAM000v1_005458,0.753958,0.815212,2.113864,0.644185,0.828392,0.608499,0.321588,0.429599,0.678338,1.536541,1.040711,0.807865
FGRAM000v1_005459,11.349197,7.528002,11.5809,19.070119,21.610314,20.055848,11.408187,9.618683,14.585203,29.657721,33.965472,31.595931
FGRAM000v1_005460,238.713161,299.462749,267.564953,390.067902,450.390598,421.620048,468.206308,609.05146,613.432389,777.652393,781.518242,862.891282
FGRAM000v1_005461,2.374071,1.703691,1.872548,4.066715,5.410775,5.907333,2.94929,3.638939,1.96454,6.683873,6.16044,5.84834
FGRAM000v1_005462,0.039212,0.166916,0.058343,0.184335,0.286849,0.10489,0.0,0.104196,0.0,0.998493,0.468514,0.433485
FGRAM000v1_005463,0.07488,0.160849,0.110778,0.349851,0.0,0.0,0.0,0.098688,0.0,0.68389,0.303087,0.323982
FGRAM000v1_005465,0.0,0.0,0.0,0.0,0.0,0.026248,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005467,0.544557,0.200318,0.865253,0.0,0.239031,0.0,0.388515,0.0,0.0,1.063273,1.018952,1.400651
FGRAM000v1_005468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005469,0.330049,0.176953,0.083728,0.723776,0.486693,0.925555,0.331228,0.22072,0.068837,0.717174,0.96846,1.191032
FGRAM000v1_005470,0.0,0.074793,0.0,0.344256,0.531799,0.302901,0.075148,0.0,0.089879,2.276477,4.159239,2.350153
FGRAM000v1_005471,2.157265,1.466974,2.134412,2.649707,2.095592,2.573097,3.282428,2.708077,2.123766,3.234142,3.713298,2.017135
FGRAM000v1_005472,0.0,0.356494,0.0,0.26876,0.0,0.0,0.0,0.444025,0.430112,0.209321,0.1504,0.161419
FGRAM000v1_005473,9.012027,9.329958,11.292679,28.726334,25.751179,31.685679,10.968566,8.785363,13.198711,29.643536,25.812641,26.949277
FGRAM000v1_005474,1.642138,1.648857,0.710083,4.790454,6.150549,3.753716,0.877262,3.083397,1.040296,10.207417,11.2537,11.27099
FGRAM000v1_005475,14.218726,12.079355,11.854477,50.616849,52.237029,49.106158,21.84903,18.90981,21.327779,65.432713,65.352379,57.791562
FGRAM000v1_005476,19.424567,21.958013,15.547704,18.959243,22.36578,18.501418,20.606508,26.759322,22.238439,23.337259,18.82381,22.213439
FGRAM000v1_005477,65.727383,72.111654,69.674743,202.683173,213.308453,205.559982,60.29077,61.940152,55.037862,201.219468,186.802396,185.981477
FGRAM000v1_005478,12.099638,9.591919,9.574272,11.444488,16.47714,12.150214,7.937734,14.010449,11.751817,24.917811,25.039882,26.98316
FGRAM000v1_005479,4.402515,3.608898,3.950995,2.179341,2.758708,1.376047,3.372886,2.096543,1.662797,7.651668,4.766642,7.666262
FGRAM000v1_005480,6.788007,6.004561,9.627481,3.805101,4.272482,5.918415,1.779223,2.828467,2.325771,5.369521,9.048745,6.95917
FGRAM000v1_005481,0.0,0.043949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175471
FGRAM000v1_005482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005483,0.0,0.417058,0.295749,0.458473,0.23839,0.0,0.0,0.0,0.237356,3.472229,3.834346,4.057316
FGRAM000v1_005484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318417,0.0
FGRAM000v1_005485,8.754096,8.050137,9.372646,34.958476,33.663781,27.657182,15.173048,13.186467,13.205755,23.17826,25.26364,24.321233
FGRAM000v1_005486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005488,0.109406,0.069465,0.132378,0.338211,0.161105,0.237024,0.172745,0.145422,0.132284,0.475523,0.317625,0.394528
FGRAM000v1_005489,16.247637,17.609634,12.262906,114.210394,145.115195,117.673842,20.024491,29.299975,21.803075,125.298972,137.907608,132.898354
FGRAM000v1_005490,0.211821,0.231019,0.498701,0.645022,1.3747,0.462035,0.221344,1.289287,0.690099,1.604446,0.58584,0.947773
FGRAM000v1_005491,0.0,0.0,0.0,0.0,0.066755,0.074817,0.0,0.0,0.0,0.098308,0.070517,0.0
FGRAM000v1_005492,2.93657,2.98151,2.308093,1.644036,1.046506,2.606159,3.30462,3.755858,2.493365,0.662934,1.434008,1.377619
FGRAM000v1_005493,8.960179,9.244288,6.422894,7.120295,8.394796,7.692894,8.822386,11.658642,12.049612,3.827798,4.309786,2.929503
FGRAM000v1_005494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005495,5.476397,6.397095,4.048932,8.105865,10.111022,6.768709,6.451257,10.24181,7.574967,14.495619,15.614208,15.042015
FGRAM000v1_005496,4.754975,5.662839,3.984192,6.721707,6.612497,5.639936,4.173299,6.15283,3.911649,8.176682,9.344975,8.09027
FGRAM000v1_005497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005498,3.674242,2.73831,4.248317,1.615308,1.359688,1.298611,4.38027,2.803031,5.379859,0.75587,0.605136,1.026215
FGRAM000v1_005499,7.207147,8.477722,9.42911,6.588107,9.746266,7.83605,3.794722,3.998247,3.142698,7.035875,9.942004,7.473297
FGRAM000v1_005500,0.0,0.898401,0.0,0.0,0.0,0.0,1.437333,1.931698,1.043066,0.754393,1.116749,0.0
FGRAM000v1_005501,0.518185,0.09354,0.133456,0.311445,0.332432,0.1217,0.172996,0.347353,0.108701,0.241934,0.117296,0.0
FGRAM000v1_005502,1.531206,0.599779,1.236299,0.326504,1.209501,0.379067,0.6701,0.364025,0.674024,1.258763,0.397059,0.594912
FGRAM000v1_005503,1805.345405,1869.754519,1600.527755,812.138922,827.147291,757.457651,1651.100172,2302.429905,2062.638363,825.854487,904.79379,885.339921
FGRAM000v1_005504,355.422934,332.292474,323.952463,385.962292,366.221019,355.560383,439.821826,485.031495,414.656762,420.125691,412.007086,398.793095
FGRAM000v1_005505,518.868097,567.774057,533.689918,735.240294,800.413004,800.652421,570.774561,641.885192,583.957076,703.319322,757.316507,786.537633
FGRAM000v1_005506,73.374165,82.535234,57.850052,133.684169,144.04432,123.41636,104.194997,131.465281,104.689101,161.050233,166.498287,170.696911
FGRAM000v1_005507,15.243614,19.700702,14.691011,28.973636,28.679597,24.04479,26.682578,23.786413,24.507654,24.96646,27.68542,28.420999
FGRAM000v1_005508,134.554595,113.623758,149.96072,154.204642,133.673665,130.452654,163.726122,141.65004,143.247037,118.36242,124.79528,118.590502
FGRAM000v1_005509,39.742776,38.751161,39.581145,59.619925,52.956108,63.827243,41.399129,38.598338,41.641285,53.105243,56.475907,46.914777
FGRAM000v1_005510,28.410213,28.229883,28.395537,45.882002,49.944066,63.04672,39.46504,40.455056,39.594393,73.294516,75.757776,76.548759
FGRAM000v1_005511,46.347135,44.824984,38.407314,46.46794,48.311128,42.714753,38.189714,52.846343,38.894436,45.476814,42.925944,46.961195
FGRAM000v1_005512,73.630458,76.506258,85.606484,93.943291,108.232308,96.270561,94.104574,107.805596,93.146912,114.981051,119.385909,113.496683
FGRAM000v1_005513,2.696206,2.440885,1.118873,0.425749,1.366166,0.51947,0.910835,2.075699,1.73408,0.686558,0.483786,0.694493
FGRAM000v1_005514,7.634244,8.873262,6.653098,7.269605,8.466018,7.556974,6.531134,7.244557,6.24233,9.379728,10.108919,10.20146
FGRAM000v1_005515,166.57227,193.60914,105.563685,94.438176,110.07543,99.504508,107.868088,189.911002,149.217959,157.912,150.124457,134.67821
FGRAM000v1_005516,16.884179,14.959698,16.208311,8.390023,8.81001,8.594511,12.130523,16.198612,12.069815,10.013317,9.94382,8.164951
FGRAM000v1_005517,1103.190279,991.361578,995.593067,1518.068129,1655.925787,1545.288879,1109.476197,1064.515145,1127.564291,1620.998533,1509.799654,1486.097525
FGRAM000v1_005518,7.569134,3.571262,1.22622,9.537718,9.267042,10.941594,9.044149,4.901529,3.229167,8.890817,5.419273,6.300931
FGRAM000v1_005519,2.601258,4.138068,1.994409,3.981208,4.512211,3.618426,1.806769,3.92121,2.061121,5.90643,6.15458,5.408066
FGRAM000v1_005520,0.0,0.0,0.0,0.0,0.0,1.210576,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005521,81.387214,74.484839,84.27817,95.249675,93.822826,102.782747,110.62518,107.255952,97.274805,80.412503,76.78627,71.554908
FGRAM000v1_005522,0.0,0.0,0.0,2.688944,0.0,1.149988,0.0,0.997887,0.0,0.0,0.0,1.236074
FGRAM000v1_005523,3.723665,3.435914,4.78304,5.983695,8.305361,6.625499,5.016386,4.214115,5.987323,9.711602,11.781789,7.969948
FGRAM000v1_005524,4.427026,4.338426,2.531737,5.914677,7.396845,5.148085,3.22156,3.759361,4.386729,4.928005,4.901417,3.161944
FGRAM000v1_005525,18.48215,15.205382,16.031711,15.639443,14.151441,16.980542,13.86763,12.139387,10.824735,17.028705,14.934755,15.677403
FGRAM000v1_005526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005527,0.240521,0.084039,0.181336,0.094587,0.099442,0.166592,0.121408,0.052955,0.0,0.0,0.107137,0.057404
FGRAM000v1_005528,516.072059,497.415359,534.557259,704.486033,784.236507,687.390502,553.653873,611.378316,638.31699,767.284436,674.750697,822.528674
FGRAM000v1_005529,2.100371,0.92643,1.344423,0.931511,0.364953,0.410052,2.575554,3.343136,1.366856,0.179917,0.651727,0.276072
FGRAM000v1_005530,0.0,0.086914,0.0,0.0,0.099369,0.0,0.0,0.106983,0.0,0.0,0.0,0.0
FGRAM000v1_005531,0.0,0.0,0.0,0.0,0.0,0.114008,0.0,0.0,0.0,0.075743,0.220751,0.119177
FGRAM000v1_005532,0.405037,1.386737,0.630656,1.138637,1.796764,1.430953,1.302573,2.162688,1.954797,3.679226,3.637309,2.429615
FGRAM000v1_005533,3.068179,3.673062,2.290585,2.484267,3.216227,6.996845,4.650713,6.702533,5.403672,5.323665,3.697934,5.510542
FGRAM000v1_005534,5.502463,4.830926,4.017386,11.993181,9.292283,10.101107,10.254613,8.186225,7.978169,27.582293,24.841858,26.118021
FGRAM000v1_005535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005536,12.187452,9.798814,12.40104,6.431415,4.699347,4.693305,11.019098,8.291508,7.725513,5.578226,6.549327,4.094102
FGRAM000v1_005537,27.274225,21.18032,11.541846,55.193771,64.235328,60.298893,21.31697,36.98784,35.447817,120.61493,126.747471,108.750685
FGRAM000v1_005538,12.748031,12.907762,13.549079,0.338039,0.597559,0.684821,8.335879,3.784734,6.329847,0.2683,1.01695,0.811368
FGRAM000v1_005539,52.22284,45.98949,51.047525,6.91826,4.387669,5.50794,47.838863,54.009246,47.031985,4.556725,2.682504,2.901909
FGRAM000v1_005540,55.881011,58.169422,54.406067,235.813938,240.201944,222.998119,72.189609,88.937231,75.507717,271.722727,268.797745,256.905733
FGRAM000v1_005541,235.872879,237.126001,227.840153,113.575062,110.750866,106.118554,162.908018,169.752163,160.705631,71.767162,68.334558,63.262265
FGRAM000v1_005542,5.957003,6.814665,7.171788,1.830088,0.797,1.456585,1.722042,3.184451,1.793181,0.940243,0.844565,0.361937
FGRAM000v1_005543,168.351506,164.045797,136.902632,151.608933,133.961848,134.190847,157.684935,156.439146,149.078473,155.009491,150.376485,169.254929
FGRAM000v1_005544,16.122423,17.401193,10.289779,24.598665,20.300822,27.758413,12.268254,15.891549,9.419461,23.389146,21.046073,22.681278
FGRAM000v1_005545,87.521843,86.917995,92.28373,140.088987,122.790658,142.226535,98.778163,106.226974,95.820049,134.416699,130.673409,121.99894
FGRAM000v1_005546,10.026004,11.598807,10.860268,11.798866,8.894774,13.12687,19.30152,19.066257,17.357676,14.86319,16.53399,12.985396
FGRAM000v1_005547,28.868051,29.14792,33.77284,50.029891,40.777427,43.188749,37.778205,36.308209,38.028581,35.83572,37.138426,34.814108
FGRAM000v1_005548,4.093833,4.709757,2.283176,7.204803,7.138338,10.040005,2.915525,6.225926,4.71817,18.964457,19.039143,18.410199
FGRAM000v1_005549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005550,0.0,0.0,0.0,0.13384,0.0,0.323651,0.117572,0.150485,0.0,0.849639,1.060044,0.326875
FGRAM000v1_005551,0.250569,0.0,1.692966,0.0,0.0,0.784304,0.906501,0.361114,0.728949,1.208491,0.0,0.788455
FGRAM000v1_005552,1.305957,1.260545,0.743072,2.132253,2.37152,1.884443,1.441596,2.155002,1.681958,2.184221,0.452626,2.009704
FGRAM000v1_005553,30.385353,30.195318,28.357574,57.393314,59.571245,54.728208,29.846701,39.205879,35.054416,45.135246,54.603892,48.705591
FGRAM000v1_005554,0.400857,0.465001,0.0,0.0,0.0,1.22597,0.409877,0.531423,0.0,2.349471,3.075455,1.285622
FGRAM000v1_005555,3.465281,3.351493,2.935044,3.940722,3.116166,4.181994,1.412331,1.493112,1.340934,4.14478,3.872029,3.624207
FGRAM000v1_005556,60.581344,58.657692,65.278389,55.241549,58.453499,65.201083,64.877807,59.88082,61.51667,33.614083,42.19492,40.257463
FGRAM000v1_005557,2.659914,1.815522,2.90714,2.358238,2.135743,2.182218,2.777445,3.248209,2.729703,2.469337,0.951112,1.450128
FGRAM000v1_005558,1.807861,2.291394,1.829693,2.107827,2.048149,1.116716,2.488079,2.169664,1.151516,1.6382,2.700653,3.695864
FGRAM000v1_005559,0.09381,0.811269,0.290565,0.116015,0.601471,0.270033,0.193694,0.126457,0.360478,0.622382,0.515783,0.138767
FGRAM000v1_005560,0.159859,0.0,0.0,0.0,0.0,0.0,0.266354,0.0,0.0,0.147377,0.21489,0.0
FGRAM000v1_005561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005562,0.0,0.0,0.602653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282298
FGRAM000v1_005563,0.422995,0.283574,0.240161,0.125936,0.201827,0.0,0.211868,0.42249,0.398657,1.339701,1.078093,1.006532
FGRAM000v1_005564,0.0,1.213925,3.20217,1.180826,0.0,0.0,1.045562,0.0,1.400433,4.914505,0.0,3.299142
FGRAM000v1_005565,1.00205,1.451911,0.814784,0.106425,0.152827,0.05009,1.623637,1.170102,1.678842,0.579715,0.534641,0.476458
FGRAM000v1_005566,0.077065,0.218909,0.0,0.702309,1.709311,0.921606,0.495881,0.909283,0.716886,4.218217,5.775482,5.132318
FGRAM000v1_005567,2.737235,2.82336,2.087244,4.561713,4.26615,3.038905,3.339599,4.666465,4.56865,4.578197,4.418003,4.706417
FGRAM000v1_005568,1.411051,2.853515,2.69195,3.909157,4.429899,4.40996,3.926008,3.485286,3.116672,7.543754,6.506823,6.904191
FGRAM000v1_005569,1.723334,1.851253,0.773092,1.490487,2.143064,3.053845,1.522411,1.884663,1.453517,2.239082,1.779389,2.834151
FGRAM000v1_005570,14.013151,11.918582,15.586515,14.657442,14.188077,17.160624,9.051359,9.868295,11.97723,16.051358,12.038485,14.683529
FGRAM000v1_005571,0.143741,0.156096,0.444285,1.036552,0.181071,0.202256,0.869682,0.571403,0.180612,0.399762,1.010952,0.624216
FGRAM000v1_005572,0.556544,0.962624,0.676444,1.845133,2.928277,1.545297,0.87869,1.760115,0.416989,2.564708,1.836276,2.413328
FGRAM000v1_005573,1.313418,1.323175,1.733476,15.139758,13.526942,13.70628,6.794862,7.389418,6.797962,12.954344,10.549503,13.171577
FGRAM000v1_005574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005575,0.870946,0.271052,1.057527,1.069698,0.266372,0.598214,0.927743,0.766968,0.93703,0.490032,0.82625,0.677498
FGRAM000v1_005576,62.052049,53.125347,63.38944,118.859486,111.637044,120.561025,88.517174,87.626215,82.76882,106.934028,107.243139,113.138721
FGRAM000v1_005577,53.545475,59.061652,58.711455,36.047672,32.562028,37.479387,36.375094,41.382449,36.117445,21.314246,20.086698,21.776862
FGRAM000v1_005578,0.0,0.0,0.0,0.872554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_005579,1.327497,1.448795,1.919632,1.37044,1.285989,2.085047,1.132399,1.278276,1.954652,1.407738,0.783284,1.518228
FGRAM000v1_005580,14.044262,14.212343,12.245049,15.646507,17.30981,17.376646,12.150285,13.633323,11.778201,15.597092,14.4099,15.414002
FGRAM000v1_005581,16.373135,13.130206,16.001272,13.278,13.892014,16.360628,12.452348,10.47476,12.602994,16.885066,17.015805,17.698939
FGRAM000v1_005582,25.436209,27.245395,29.072589,27.210786,25.751414,29.095353,28.171248,29.017989,26.277705,25.88983,26.186812,28.340787
FGRAM000v1_005583,1.20535,0.340722,0.473213,1.045963,0.0,0.425305,1.187262,0.409373,0.387532,0.286545,0.42024,0.0
FGRAM000v1_005584,10.122613,9.885684,10.113751,12.199766,14.837765,12.826018,11.532742,13.707946,13.324131,14.74595,14.475763,13.039822
FGRAM000v1_005585,15.889515,13.11161,16.599306,17.169697,19.08032,19.337788,16.520503,19.641163,17.186922,19.3984,18.741687,19.668898
FGRAM000v1_005586,22.720533,24.879999,21.448739,27.656631,26.617856,26.717093,24.15469,27.449831,20.099942,25.027007,26.857444,24.209263
FGRAM000v1_005587,43.91885,43.442271,41.482111,42.143598,36.987467,43.63122,50.960651,50.374432,46.357555,50.579943,51.697292,48.959922
FGRAM000v1_005588,0.248127,0.0,0.208818,0.0,0.161176,0.0,0.22535,0.0,0.337673,0.0,0.0,0.0
FGRAM000v1_005589,60.741881,60.575726,62.732485,69.041728,61.599144,73.457038,58.103395,61.965978,62.75731,55.476872,49.643261,46.196994
FGRAM000v1_005590,36.677389,37.142088,32.42235,44.58804,42.216541,50.37008,40.910009,37.658331,40.335605,51.883249,47.459084,46.268159
FGRAM000v1_005591,21.747013,26.304617,17.574606,26.750209,35.119531,28.076207,30.70422,40.24842,32.206925,36.208637,30.81272,36.849721
