"","B10_S1","B11_S2","B12_S3","D10_S4","D11_S5","D12_S6","H13_S7","H14_S8","H15_S9","L13_S10","L14_S11","L15_S12"
"FGRAM000v1_012871",7.84223775207511,7.77775214412376,7.97712413342151,7.38222861439064,7.38568620932831,7.29340825889534,7.67284255606313,7.81433673009263,7.75391498458914,7.3280479730519,7.33667438922151,7.17640406602427
"FGRAM000v1_012872",6.68495497892254,6.55758514603379,6.55758514603379,6.63850109085103,6.55758514603379,6.7037917122154,6.682658941115,6.55758514603379,6.70421810916716,6.66357149733653,6.73047655691081,6.55758514603379
"FGRAM000v1_012873",6.55758514603379,6.55758514603379,6.55758514603379,6.6375741618238,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.62276056155392,6.55758514603379,6.64761232233923
"FGRAM000v1_012874",6.6383670699615,6.64124641599496,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.66213216698954,6.64150230115315,6.55758514603379
"FGRAM000v1_012876",7.59363238508129,7.70380070397727,7.50975711379266,7.63582616965753,7.70167764930801,7.56623465782236,7.7587697950472,7.71704481362911,7.85006399736424,7.76002925312673,7.81173505362406,7.87320937971066
"FGRAM000v1_012877",8.40492675027585,8.50905738979585,8.39896194475496,8.60896327671238,8.61014302369023,8.6342304545086,8.604104251916,8.62278975456713,8.66168926611487,8.55342180702733,8.68620555470311,8.59370554485692
"FGRAM000v1_012878",7.73999396127877,7.7588578060966,8.01537291239239,7.76832333417967,7.86999677841238,7.87352185263144,7.79876047987036,7.90282188426714,7.96850014026325,7.90232035113076,7.90214453249668,7.76852809656601
"FGRAM000v1_012879",8.93360729179625,9.17678278054919,8.8984031053851,8.79549851095793,8.86962173343176,8.77240524466573,8.84250496903394,8.88289941438999,8.77084047803109,8.8868315576537,8.84003522203866,8.71947336841076
"FGRAM000v1_012880",8.46146803850661,8.55610085031922,8.30379628310123,8.41833674855241,8.44331201587038,8.49728472772675,8.53799608427458,8.53100512503774,8.52014303696832,8.3422929577129,8.29543604317488,8.16783542612187
"FGRAM000v1_012881",8.59028450797039,8.45021775407453,8.50396521686167,8.36806159377349,8.36447381571148,8.37201155309917,8.14827565611881,8.27485758887067,8.22557172347216,8.34286178700616,8.31510495515904,8.27657842047976
"FGRAM000v1_012882",7.85204528339821,7.72932898648601,7.66990355439847,7.56867962865251,7.75362131969623,7.82065639928158,7.773351756899,7.810754341736,7.66621425048627,7.83997556783346,7.69334114496902,7.71949427996276
"FGRAM000v1_012883",12.0160326346657,12.0753693647086,11.8906235583441,12.5006436921602,12.6126579362921,12.4454259092116,12.5829028417839,12.5647168970381,12.5633461839023,12.4654928991559,12.355456966478,12.407687733719
"FGRAM000v1_012884",8.78006832404006,8.7330285543657,8.92711847686924,8.62644189543397,8.57411426228042,8.5929177978367,8.82991336296863,8.71306284804414,8.73213132691111,8.66184567971954,8.6424141178358,8.70374177401027
"FGRAM000v1_012885",8.86439394247301,8.92899364238719,8.93521707643622,9.10679346715455,9.26754064874371,9.19463430531842,9.22781411581687,9.05506391008795,9.08422940828737,9.30099784946304,9.19491881773213,9.06362352220217
"FGRAM000v1_012886",10.5858826100953,10.5707799267943,10.5698440853197,9.14948097721594,9.01392307630749,9.19194648180869,9.69864624096246,9.71934549714644,9.66466306509201,8.77849364311922,8.90507025721229,8.82827644698205
"FGRAM000v1_012887",7.9950344760906,7.90225677191629,7.97742208481711,7.91076006015102,7.7925840924788,7.81512145787223,8.0870758343644,7.95662733058457,8.01147790272231,7.91484837407786,7.83888507726486,7.81281589197836
"FGRAM000v1_012888",9.3822064316421,9.40983029704642,9.5848339816986,9.48659169305734,9.57881828394932,9.5348077277075,9.9760006743989,9.82441174071625,9.81783013183182,9.02318205115095,8.98924112818625,9.09285588055371
"FGRAM000v1_012889",6.78494723404821,6.64348191624654,6.73573334011508,6.78545393124665,6.69004234911096,6.65026904860677,6.68441970616428,6.69587683505466,6.81009808747827,6.66185099840916,6.55758514603379,6.55758514603379
"FGRAM000v1_012890",7.96823767699411,8.04879969102727,7.95664835856261,8.2011504896826,8.18812314228627,8.03780046084973,8.12738278276407,7.90109274013527,7.97990211932283,8.04156665633896,7.98682233770411,7.97262058236037
"FGRAM000v1_012891",7.9543393967301,7.74342896030144,7.88586667950867,7.65189614804421,7.64965326798274,7.68604972570392,7.61609886586675,7.77628461243945,7.79346132325565,7.50127111725527,7.55026864334878,7.58987190047295
"FGRAM000v1_012892",8.98149578829763,9.1218272486964,9.18465675666567,8.71795981031347,8.64839234277982,8.68029642779052,9.00914513013976,8.86675605122978,9.0462707778229,8.5305360181665,8.59037846832414,8.48020780774843
"FGRAM000v1_012893",7.25529187172695,7.09661777719248,7.3023422149656,6.93037036694201,6.97376655705204,7.10482949617413,7.16673091934154,7.01638202688999,7.01635502590694,6.9136961098526,7.0789014991421,7.01166965238466
"FGRAM000v1_012894",7.03388808539728,6.91302544295751,6.55758514603379,6.84544618713032,6.8903545392596,6.8410610322738,6.8964800070415,6.84774317815021,6.65069622549055,6.85749174063613,6.86683105500799,6.84191275277709
"FGRAM000v1_012895",6.78567725484775,6.72886878579771,6.78487124689813,6.55758514603379,6.72787864702753,6.55758514603379,6.72245562054722,6.69716769921177,6.74362252096182,6.66179477824084,6.6413122307354,6.7713197552528
"FGRAM000v1_012896",9.01947943838072,9.02656198422788,9.0712151168997,9.10138390303207,9.03918845567297,9.17240366240386,9.02071314383204,9.05653967412706,8.97760588252278,9.04924882067665,9.02975735774903,8.9711716092435
"FGRAM000v1_012897",8.0269252362,7.92857867872956,8.06399594098136,7.91110633828416,7.94133905153498,7.8156410910021,7.90743289531183,8.0235484509337,7.93046050603018,8.15704806752653,8.11943648361493,8.01885768618237
"FGRAM000v1_012898",10.3272780409093,10.4389495758751,10.2839516203435,9.4080582173645,9.48281223871164,9.50530243339657,10.0751322908798,10.1926853381329,10.1824540403788,9.51348744949357,9.50768091898773,9.50650481403434
"FGRAM000v1_012899",8.91047956999864,8.76501004271806,8.70585801327855,8.3403291806365,8.15578946906513,8.28002266414493,8.66843111834527,8.75265358364633,8.7020384311849,8.81002582927333,8.85114201684285,8.78200654839709
"FGRAM000v1_012900",6.55758514603379,6.64098449174216,6.55758514603379,6.55758514603379,6.64129103387591,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.64051593840718,6.55758514603379
"FGRAM000v1_012901",9.08368531404514,9.16246704073628,9.15518345136172,8.95558763969993,8.92173854454705,8.98417543657667,8.87714969444635,9.00282919450538,8.82294766937132,9.02678910022648,9.11904080602923,9.07713183477705
"FGRAM000v1_012902",8.5033847921108,8.426282700345,8.51756705960582,8.60375366682103,8.75262220484225,8.63079060012233,8.4616729512321,8.60556815726862,8.72983119217383,8.57787409482475,8.68166172579983,8.6720170075272
"FGRAM000v1_012903",7.81212487689899,7.88023074198535,7.86424551390709,8.09521909317044,8.06468126874443,8.06464743624955,8.56756077305877,8.32937834409236,8.47217573432407,8.06334699115939,8.0337358054333,8.15729886890957
"FGRAM000v1_012904",9.22384301500287,9.24067457142759,9.10631610330906,8.33683205161165,8.39862224813012,8.29235284734603,8.75417640724671,8.98463847635463,9.0617567357006,8.76550894372212,8.66675572670149,8.57156760050347
"FGRAM000v1_012905",6.63526226520415,6.63850261388673,6.78243405122771,6.86483050825896,6.99705095238443,6.8677746035666,6.7291659066453,6.85268217375137,6.87520375720642,6.87716214699163,6.86369548431275,6.69998733848116
"FGRAM000v1_012906",8.03205072280223,7.909334209704,7.96685481126114,9.65084560952072,9.74073015091889,9.81620023065993,8.91457524069415,8.73598179094172,8.89749390086154,9.2809886726589,9.30448092736215,9.27331350605023
"FGRAM000v1_012907",8.48638282747831,8.40330972158306,8.47690054095611,8.34869164823608,8.39866213568248,8.33929376804694,8.35137602199677,8.44070031008487,8.18017108636154,8.05728617003052,8.0657914849032,8.03405428187166
"FGRAM000v1_012908",8.20251613687817,8.19958924130699,8.23615612525657,8.39520074047647,8.59414185524671,8.38155564573391,8.27890455564486,8.44252805821966,8.36190287432763,8.58829157794315,8.62874567500141,8.58801136622046
"FGRAM000v1_012909",9.15313940607736,9.05301477522953,9.01122720178724,8.87385426872635,8.87266486388443,8.84701565885913,9.0608774992801,9.1639224053849,9.02395062985762,9.20588506473327,9.08242046734221,9.15555946769743
"FGRAM000v1_012910",9.13791774513214,9.24143219382563,9.40444014350927,8.95662397861103,8.97960639729167,9.08133282267701,9.03607420631572,9.04363719722657,9.01764863120744,8.7858973340366,8.77955571017852,8.77973724064585
"FGRAM000v1_012911",9.935512523253,9.82674066874252,9.92780222750656,9.84917389361667,9.84327780414917,9.82345918741426,10.0672023325874,9.94933641598888,10.1091920304629,8.67710354646304,8.56278449030716,8.73465439917184
"FGRAM000v1_012912",8.65981908007238,8.62729147201396,8.54947456917918,8.594838873976,8.53948110845975,8.59413642796569,8.39106926821279,8.71846000902624,8.46404769290324,8.66321221292993,8.55386761441173,8.54361145959447
"FGRAM000v1_012913",8.60273891890699,8.47019633833446,8.38147430509384,8.52320859187525,8.57219096986083,8.57465853744383,8.52924374366394,8.66200803998507,8.60445810879076,8.6155061218048,8.68035912171061,8.65261147269433
"FGRAM000v1_012914",9.38123308411403,9.39559785784796,9.51206571509557,9.28923756895639,9.29983969344086,9.32190533086657,9.51177439456108,9.39308020743782,9.53523759336241,9.3722045188867,9.27225644100343,9.28118209569327
"FGRAM000v1_012917",6.55758514603379,6.6423415803716,6.67268636876085,6.55758514603379,6.6889392175422,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.62221582172215,6.55758514603379,6.55758514603379
"FGRAM000v1_012918",6.55758514603379,6.68591908574184,6.78772950035177,6.63922998916927,6.72477506369116,6.65207637755361,6.86861900916916,6.87229784530696,6.9199237926174,6.89685908455858,6.72398348468085,6.79881684898647
"FGRAM000v1_012919",6.78706021971454,6.79536476546019,6.78354744897981,6.78408037589786,6.81620536923773,6.80809844719762,6.71877789862488,6.64625445450954,6.74260681965042,6.78474532185676,6.81768993685935,6.7381412073571
"FGRAM000v1_012920",10.5278245581774,10.5512256610129,10.7837966178844,9.60753771243549,9.41452971299748,9.57872857608854,9.11541128783361,8.8713029594753,8.92397135812419,9.32320222932402,9.27649065239423,9.18927524321331
"FGRAM000v1_012922",6.55758514603379,6.63991665829253,6.67472158511809,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_012923",6.64026535749354,6.69090988882102,6.67007963217781,6.63856672370143,6.72869961627419,6.55758514603379,6.63696405014807,6.64627529882553,6.70207181930588,6.69435175872402,6.69093048871897,6.69965024839231
"FGRAM000v1_012924",13.3812982936146,13.3995726439942,13.6340321904325,13.6811565332343,13.5144081548716,13.8172160069162,13.6538869837894,13.0991995673202,13.5651173590959,13.3936187177724,13.3760131558027,13.5098944206156
"FGRAM000v1_012925",7.70079053690765,7.6444845058821,7.63759941214103,7.67023791608891,7.52873893866558,7.57436773895449,7.47704629308895,7.47801594074181,7.45997491375859,7.48493673366305,7.48707664196505,7.60968463214945
"FGRAM000v1_012926",8.482411975579,8.45776996264208,8.63715307215627,8.15297022049859,8.06645768907518,7.97712236775378,8.43808037371207,8.30249818619269,8.34012289374758,7.92816980674976,7.90747103702294,7.78265891930992
"FGRAM000v1_012927",7.62280516603942,7.76349078331031,7.43385662818219,7.65327583364669,7.75663962029021,7.66082580738359,7.57131709687857,7.53078823851383,7.6241257193413,7.7120359053419,7.59819141373821,7.7076654637138
"FGRAM000v1_012928",8.02584344213203,8.26475895902231,8.09674085587655,7.92906777192104,7.97079942074565,7.92866744699939,7.91926640530802,7.94109204588065,7.85022731136479,7.81214724260028,7.91537537293309,7.98751068045747
"FGRAM000v1_012929",8.65961617860329,8.65504065441421,8.58902692797727,8.28039453364762,8.28375156574104,8.26203480752432,8.3280921640571,8.38499667276201,8.42976165004917,8.27946451377635,8.30953968819198,8.25504039580142
"FGRAM000v1_012930",9.94725825714381,9.87986480735591,9.96692009015076,9.40215237410615,9.33814791255356,9.40567551667562,9.62143264337302,9.49712753302375,9.49224474741164,9.26227427017873,9.16012101935243,9.12071049507216
"FGRAM000v1_012931",10.0213861971009,9.90849919567397,9.84598623256978,9.63952504759473,9.67086202610606,9.65960742652353,9.90032820148666,9.94950558039626,10.0142816775301,10.0449406179818,9.88790298277546,9.91128914588774
"FGRAM000v1_012932",10.4957665012494,10.4495553305444,10.3905502232427,9.54424101460565,9.53671026673546,9.57140347201377,10.7339861812559,10.5139357644931,10.5774848039902,9.40620230225998,9.54785416437176,9.38253627249157
"FGRAM000v1_012933",6.55758514603379,6.69185893161731,6.55758514603379,6.55758514603379,6.7274558986519,6.70268852260286,6.75079900431238,6.76552822922631,6.55758514603379,6.62346043411205,6.55758514603379,6.64834579345963
"FGRAM000v1_012934",6.55758514603379,6.55758514603379,6.73089683934001,6.55758514603379,6.64233060171269,6.55758514603379,6.6321832181654,6.55758514603379,6.55758514603379,6.62328589020903,6.7331497447527,6.7057959936178
"FGRAM000v1_012937",9.92585664994638,9.85444833722435,9.8910330315965,9.20703705582721,9.21749901600525,9.37801289047585,9.06322118790473,9.00762530907419,9.11281110227175,8.95556048930632,8.90911904901822,8.82498997942175
"FGRAM000v1_012938",8.14785911193797,8.16807064062111,8.36035047085763,8.42455739723342,8.34703924338999,8.4715566818521,8.25433395109472,8.14136492858711,8.18229302198722,8.32791028745851,8.2811539092677,8.34359404537493
"FGRAM000v1_012939",7.12737105910056,7.09475364688846,7.46803201132379,7.33024982254331,7.25731344323824,7.17826544758312,7.24999114058057,7.28414085748026,7.173226403949,7.17303073296742,7.1173942760687,7.05737440020352
"FGRAM000v1_012940",8.00399217949403,8.14835412027705,7.99899256092172,7.9375546490727,8.0371301999763,8.03012107064556,7.91401277714545,8.10003304305097,8.04498100803917,8.09295984743322,8.16170243562774,8.02979244878373
"FGRAM000v1_012941",9.92139370036025,10.0067965561514,10.0035312451925,9.81833522522292,9.612817625742,9.74469519497142,9.62251550871587,9.78881495286007,9.82429230565702,9.6510656724142,9.5918881473449,9.55164326994365
"FGRAM000v1_012942",7.67967637547815,7.64340434771066,7.51963216683109,7.68239143542534,7.72943249412312,7.69121782236232,7.50243986650013,7.6626943204539,7.50677022944602,7.86204243801191,7.76662570856973,7.6285199898888
"FGRAM000v1_012943",8.20841233041645,8.18317135092194,8.1795603218649,7.9852967682358,7.87779124924047,8.14533579741007,7.97548434904961,8.0804929309935,7.93132806397682,8.18960734229071,8.16875127229961,8.12827338635692
"FGRAM000v1_012944",7.55020935065853,7.7351437793634,7.78681635113465,7.91928770194213,7.98272350457929,7.91042539176347,7.94487416619443,7.75433005432791,7.8499927269112,7.88151730252164,7.91587169288489,7.73736271340618
"FGRAM000v1_012945",9.87779189636279,9.73949735601237,9.79269092203713,9.73598672129012,9.74461620092017,9.65712849502207,9.70398528652187,9.83425640302612,9.91703236565504,9.79039821210547,9.76592171680041,9.61016986591141
"FGRAM000v1_012946",8.85414606871842,8.83817838130822,8.77461934976237,8.63011498648089,8.80816145106997,8.70710552865157,8.70420802698291,8.87216573447916,8.78991573122883,8.70404563829512,8.76346600335942,8.61903865820688
"FGRAM000v1_012947",10.794694526377,10.8078166534878,10.7223060895138,9.81777314379397,9.7553263746765,9.85239225418551,10.2181896259699,10.1778673251513,10.2509747465551,9.73121946699191,9.6839730285816,9.70137968283135
"FGRAM000v1_012948",7.32789978635316,7.41597582462489,7.43443391032043,7.88567592308599,8.08684857815443,8.0975609712502,7.59530022706824,7.60906660974537,7.50650988891602,8.01722861006125,8.0315962354524,7.96827332441183
"FGRAM000v1_012949",7.51126186065135,7.42044519605831,7.5247916785782,7.84239638950358,7.85480667389107,7.87286863998265,7.5829519109481,7.60243838467587,7.40711222229617,7.61782256294058,7.70512215826504,7.64332335532245
"FGRAM000v1_012950",11.558913353682,11.6408156577749,11.6031148270968,12.7669544412885,12.7765685216935,12.9181748143818,12.6788987995912,12.4462244816823,12.5203142900812,12.6130639903532,12.558585561212,12.6510567784835
"FGRAM000v1_012951",9.52514452173552,9.49558741519619,9.53099781826847,8.84344902578987,8.79053206613238,8.70771978776243,9.18850523884996,9.06213317098415,9.12100728871894,8.47893307935443,8.43015330586818,8.48436893248634
"FGRAM000v1_012952",7.17310228214597,7.31602422466752,7.05655438659176,7.29804605960383,7.44431276471001,7.35466503141349,7.22748658579446,6.92142995756246,7.11762631228595,7.18775399582387,7.09510439186434,7.10857013829227
"FGRAM000v1_012953",8.47209629042608,8.50171002604909,8.5812710295847,8.38272502374623,8.35917066730449,8.42845581981708,8.38930613984816,8.31601061210169,8.40513437552353,8.17760521810117,8.23275300727221,8.24109296122392
"FGRAM000v1_012954",7.7447386981577,7.81464168013625,7.77252052708163,7.75773272187448,7.91010392801467,7.80992750294382,7.43006929525808,7.65590603773207,7.66439844731782,7.75630454529298,7.7445433111298,7.86352975338977
"FGRAM000v1_012955",9.13292078599459,8.96483638884631,9.23177657846795,8.97399934477335,8.93055065487806,8.93173764169291,9.33617092511309,9.15509358820517,9.24611856219938,9.36567242446774,9.33163754308747,9.48113429268849
"FGRAM000v1_012956",8.16311369064446,8.07277905075294,8.24578355816349,8.22552721570306,8.23086741393557,8.26593864504524,8.26678679594933,8.09156348469661,8.22751017253656,8.15221842637563,8.17664825339756,8.11966567243876
"FGRAM000v1_012957",7.82670825759084,7.98876095257773,7.7979431694071,7.7972925656606,7.7019776320235,7.75804525760853,8.05873699586218,7.9144037554838,7.91943594246323,7.74110528331095,7.78066401950934,7.75175876201693
"FGRAM000v1_012958",8.32530106753988,8.27154351542582,8.24465105387352,8.16313182656315,8.1614176507272,8.29530308053072,8.11495564203009,8.21702928780271,8.12482935881808,8.06745480699604,7.99094211769968,7.9359608869553
"FGRAM000v1_012959",6.68779234915278,6.55758514603379,6.55758514603379,6.6823928977551,6.64318706600926,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_012960",7.93814891967944,7.90997715259671,8.20679416272907,8.46400202119496,8.5208522915138,8.47001755106892,8.77341009831553,8.56017587312023,8.6111196887421,8.12035257320783,8.20323229466726,8.18363780638999
"FGRAM000v1_012961",7.07869236542974,7.1957427870105,7.14363430439524,7.0402927998043,7.06468604981274,7.11849041966079,7.21634957303532,7.07924414875777,7.10751176737615,7.02743522552288,7.0829625422476,7.07707121560212
"FGRAM000v1_012962",7.18672639482138,7.19601698898783,7.11515235191939,7.30786741639858,7.30512044876092,7.33580912018488,7.18681292952084,7.30137601903455,7.30843071755782,7.22427790635421,7.23804380665145,7.46013085861277
"FGRAM000v1_012963",9.70561546752455,9.64241077956559,9.87870734577358,10.0691290070129,9.92737947577392,9.95400226646956,9.58176930815676,9.51008912450657,9.58964269971141,9.62760887438239,9.59555721388041,9.69340122064828
"FGRAM000v1_012964",7.76460501790975,7.67872715742336,7.69058410042179,7.80529125915117,7.83911717700856,7.96472957989965,7.60937798457028,7.90481543699345,7.69547130138765,7.95191782701362,8.04123586397939,7.9985160883306
"FGRAM000v1_012965",7.83545634928682,7.85702104943571,7.79620122162297,8.34667720697348,8.47244358403347,8.46636104044484,7.69524005454072,7.72483367439448,7.92981630945681,8.76329765324758,8.81846558608937,8.85859587976155
"FGRAM000v1_012966",7.56335165787383,7.60316787284555,7.7311127715015,7.79071346294715,7.72469209242422,7.68309475652963,7.83428482520068,7.66808422776542,7.792497938016,7.73314781766011,7.71414071788676,7.75312262890554
"FGRAM000v1_012967",11.2387330807783,11.1045361124931,11.3286462182804,10.7178462984799,10.6405555300629,10.6345456135888,11.0524447788608,10.8903254058541,10.9881571227664,10.3948589869774,10.3863978039592,10.2672728159741
"FGRAM000v1_012968",8.44611199702467,8.34104416247619,8.34305529175271,8.5284282800055,8.4295939828143,8.51636315471633,8.47647492305968,8.44452645570118,8.46938311771022,8.67927166639777,8.64311565506837,8.58962040850999
"FGRAM000v1_012969",8.52069788989337,8.38564088331768,8.51751247763953,8.22077083463427,8.14091434636263,8.224102983289,8.08714936113588,8.00711522409971,8.14374886416206,7.87124500312912,8.09946265577766,7.86850332953082
"FGRAM000v1_012970",6.68494747586092,6.68886787346164,6.78719754497733,6.72100264319856,6.55758514603379,6.70228858086711,6.55758514603379,6.69697339250029,6.70495871272699,6.72014622928631,6.72669576116786,6.77122612575149
"FGRAM000v1_012971",6.63952389764454,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.64045407468245,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_012972",6.78529821191561,6.64453352478076,6.66979629256994,6.7519697791334,6.72986966384369,6.80911713203279,6.7454891752871,6.87492048952875,6.74338884687803,6.95266117479588,6.94871145658924,6.86489823541893
"FGRAM000v1_012974",7.17866315766993,7.28443230546062,7.22521768700882,6.78428498028243,6.86167436941037,6.91601931399208,6.72926801782266,6.79997665422196,6.87054291686373,6.71943404646301,6.81169993025081,6.76869313409262
"FGRAM000v1_012975",8.41963416974809,8.39568373067513,8.29366166265157,7.93003998346778,8.03304150482773,8.0603362295503,8.48693418162327,8.5449829245553,8.24813810151443,7.97497773558628,7.87965230774249,7.86754263757604
"FGRAM000v1_012976",9.55377257844501,9.54695905452024,9.80235765246534,9.28769809589874,9.16553126978788,9.22824266624109,9.37402413646101,9.34343269791745,9.30066436482155,9.03597983589728,9.08420154883142,9.12264832758643
"FGRAM000v1_012977",8.54918632245399,8.66660247177776,8.27640273841726,8.02830636909562,8.170097563169,8.22691766842687,8.27625291081442,8.53587925355348,8.25246022210824,8.09755420309809,8.06618860433169,8.18821621406202
"FGRAM000v1_012978",8.42081227197188,8.59804220171861,8.29581327553201,8.3381246308418,8.39468097987558,8.41746522316821,8.05106467667354,8.37962116123713,8.18897768514008,8.46047929664536,8.45469085267984,8.3177537353203
"FGRAM000v1_012979",9.30371985647786,9.20273234534428,9.36455979483652,9.04194124075391,8.86052405686322,9.00237154112128,9.01618073005346,8.81138036153444,9.07307401851126,8.8967355405156,8.85965683844523,8.5959811706277
"FGRAM000v1_012980",11.5088263300744,11.674581655998,11.5909391113341,10.7738503784245,10.7396600065076,10.7465190752077,10.9028153354003,11.0023645711941,10.8600351617843,10.4934008747587,10.4536014994463,10.4326464420511
"FGRAM000v1_012981",7.66415836911712,7.72992421755052,7.71279184867447,8.26462916416015,8.33465794677978,8.38466401943243,8.4370071824103,8.60219951460623,8.56570995187195,7.80160750642606,7.8015371903333,7.82647642330564
"FGRAM000v1_012983",8.27287734721919,8.26569095923915,8.33746476867686,7.74512624933156,7.86138378302041,7.60016469635803,8.26442060534803,8.20649271129624,8.19692410164158,7.79898863324151,7.71263363561361,7.71982716745535
"FGRAM000v1_012984",9.12756679520178,9.27387368612366,9.00365002473182,8.99830406126712,8.9153075692982,9.03275146319321,9.07653007723856,9.06135372474234,9.02591997303646,8.90545927113318,8.89984132457166,8.95107200624101
"FGRAM000v1_012986",9.9979383480305,10.0247837169108,9.85356633107346,9.8606106423336,9.89615667357464,10.0437010489642,9.6668376999778,9.8655665972698,9.74613965927617,9.64874858209591,9.65220952881115,9.60978863084389
"FGRAM000v1_012987",6.64112538491967,6.76416303264466,6.73482068727567,6.72373097544715,6.68896642959344,6.55758514603379,6.75176275991036,6.92330286258543,6.70148739606673,6.66133978638813,6.68965367365746,6.77121438463771
"FGRAM000v1_012988",8.06045519491817,8.22721955737842,7.99984351645141,7.81321774975465,7.9815721490649,7.80696308307497,8.00794909454575,8.00541530641913,8.05511971152135,8.16766782592237,8.03444097284713,8.15103469211305
"FGRAM000v1_012989",10.2851438892503,10.2528579249786,10.4093073315519,10.1568795358815,9.98797394995271,10.1345819895054,10.418907960507,10.0873997394107,10.3182383777213,9.83020704164121,9.8619019657607,9.76070599160024
"FGRAM000v1_012990",9.34864141061463,9.4308269570673,9.14227236491233,8.85224407201147,8.93664546701189,8.80960311977248,8.88307880221612,9.14427229970024,8.83223470186695,8.8657891639174,8.98105225302918,8.8942075729876
"FGRAM000v1_012992",9.89137055050566,9.76303479923878,9.77266377694028,8.77790276705284,8.6516256998265,8.77669152781596,9.32966416969337,9.08102832905938,9.28067261421171,8.41714773165099,8.29321243374204,8.38473470323746
"FGRAM000v1_012993",8.97341790789792,8.8998574773554,8.98621408178967,8.18877979551711,8.03898406123751,8.33174123444681,8.59475348035522,8.56950808479547,8.51432241319767,8.08629752940076,8.01269834372014,8.01840556360074
"FGRAM000v1_012994",10.4637698410401,10.4769391762224,10.7283397441935,9.82604361773621,9.63449438947766,9.93761266191882,10.7427301186881,10.368366498001,10.6204643534503,9.53609892949545,9.55187969372531,9.48831415462147
"FGRAM000v1_012995",8.21842955090905,8.31401041860465,8.07221564066396,8.42260820388364,8.3426015631672,8.30373310525182,8.44709434045603,8.39113733922906,8.45275754179729,8.29673765417531,8.37215529196106,8.22151151307018
"FGRAM000v1_012996",7.38576306365488,7.48275213514312,7.27183626512915,7.26851122156275,7.42350319573892,7.35060530383798,7.42808023972447,7.58517828861757,7.43048111587176,7.52680858039619,7.6193338677169,7.43944673785442
"FGRAM000v1_012997",10.2275740025701,10.2093101198073,10.3960356064881,10.5199348376193,10.4236623378347,10.5772677209398,10.5609659759311,10.5628331240735,10.5572738411119,10.6007738011566,10.6570979879603,10.6002966747738
"FGRAM000v1_012998",7.75989030185366,7.76881486244439,7.71501551332816,8.28250920817167,8.36901203906437,8.2137845144438,8.10482124088529,8.1482823148866,7.98858768072429,8.29824106599924,8.36259226289383,8.28097900225628
"FGRAM000v1_012999",7.43101720872287,7.60812972210321,7.37037251715421,7.6049949377916,7.63598477175069,7.65981823903649,7.46068827138487,7.50929665985626,7.39848763206158,7.65230268481059,7.65782912585019,7.73489669543524
"FGRAM000v1_013001",6.55758514603379,6.64341967317719,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.63730875903915,6.69644147316162,6.6509904803261,6.74589541625141,6.55758514603379,6.55758514603379
"FGRAM000v1_013002",9.8703111873414,9.79623405945312,9.95099178388969,9.18209798647905,9.18978442503258,9.1275592399121,9.56099958905966,9.60486679922221,9.71205661751498,9.21459477643915,9.25510969912524,9.31828610691174
"FGRAM000v1_013003",6.83403717977043,6.9140001267151,6.98744405378046,6.94268025424063,6.84185820951491,6.74277696623149,6.71906356940411,6.8297658586977,6.81273446024226,6.62333680080915,6.55758514603379,6.64649325924484
"FGRAM000v1_013004",6.81872075684051,6.65006011701559,6.733982322646,6.7201856929578,6.55758514603379,6.7019619612891,6.63245572927826,6.64663360162835,6.70292266618542,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_013005",10.7744334838909,10.8102588030682,10.8123027773748,10.0538367682153,9.94665139399669,10.0860612938358,10.3714003899527,10.4100309355862,10.3724538777319,9.86700950264111,9.7184035124102,9.81246565745682
"FGRAM000v1_013006",9.31432625228492,9.31607584905215,9.19304422897627,8.85930645682739,8.72395870074422,8.99758094499765,9.1836799615194,9.02896816966963,9.22015512628491,8.64294111448109,8.54023654874134,8.61708183889137
"FGRAM000v1_013007",9.61444050317613,9.66752730140789,9.37043786285006,8.78549932265113,8.76665657164207,8.96535033089972,9.17869562460478,9.46698463573868,9.23339361299515,9.46334920812466,9.46014852362026,9.34840296293771
"FGRAM000v1_013008",8.36143567281706,8.415531859477,8.2785759104541,8.3346659965604,8.42252193110425,8.29403865374615,8.22788861380467,8.34166810306415,8.15475613299771,8.27904951382778,8.27052304464228,8.28038959277471
