gene_id,product,lists,subcategory,biotype,contrast,method,log2FC,padj,significant,GO_IDs
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,DESeq2,0.931,1.55937345311693e-45,False,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-TPM,1.282,1.04921967990114e-07,True,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-FPKM,1.311,4.11351873475912e-07,True,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,DESeq2,0.653,1.96280781083821e-22,False,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-TPM,0.888,1.61201129151044e-05,False,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-FPKM,0.904,0.0001663206728338,False,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,DESeq2,1.058,4.3277719518829005e-59,True,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-TPM,1.592,5.68559989396515e-09,True,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-FPKM,1.642,8.2207567118542e-09,True,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,DESeq2,-0.27,8.8675475321424e-05,False,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,limma-TPM,-0.394,0.0104663330500638,False,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,limma-FPKM,-0.407,0.0611015687429743,False,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,DESeq2,0.123,0.123100386917286,False,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,limma-TPM,0.311,0.0556582578133626,False,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,limma-FPKM,0.331,0.171901218157025,False,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,DESeq2,0.398,1.93367172625306e-09,False,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,limma-TPM,0.705,8.54857393181099e-05,False,F:GO:0004806; P:GO:0016042
FGSG_03532,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,limma-FPKM,0.738,0.0007444556530768,False,F:GO:0004806; P:GO:0016042
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,DESeq2,0.683,1.75488765234243e-07,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-TPM,0.818,3.34745323327491e-05,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-FPKM,0.839,0.0001773226175599,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,DESeq2,0.48,0.000393529104581,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-TPM,0.65,0.0006307678482679,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-FPKM,0.659,0.0041135741630478,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,DESeq2,0.488,0.000251111787303,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-TPM,0.622,0.0003125505478442,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-FPKM,0.665,0.0012236444930219,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,DESeq2,-0.178,0.22911413140729,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,limma-TPM,-0.168,0.30906561310909,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,limma-FPKM,-0.18,0.466405551120288,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,DESeq2,-0.182,0.225757756511727,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,limma-TPM,-0.196,0.255768235280339,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,limma-FPKM,-0.174,0.503592848286441,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,DESeq2,-0.012,0.947245343115407,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,limma-TPM,-0.028,0.8601959030806,False,C:GO:0016021
FGSG_03533,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,limma-FPKM,0.005,0.982947381242442,False,C:GO:0016021
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,DESeq2,0.88,3.49282924364427e-40,False,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-TPM,1.22,3.91749254922512e-06,True,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-FPKM,1.251,5.48983356922092e-06,True,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,DESeq2,0.709,5.4042175301652e-26,False,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-TPM,0.931,0.0001386944633885,False,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-FPKM,0.948,0.000423956944426,False,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,DESeq2,0.667,1.67928403186298e-23,False,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-TPM,1.184,4.08650552751195e-06,True,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-FPKM,1.235,4.62637643307592e-06,True,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,DESeq2,-0.166,0.0271654586306059,False,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,limma-TPM,-0.29,0.13655483967473,False,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,limma-FPKM,-0.303,0.240223847848039,False,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,DESeq2,-0.209,0.0052083750316533,False,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,limma-TPM,-0.036,0.876874536352863,False,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,limma-FPKM,-0.016,0.9686398515323,False,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,DESeq2,-0.045,0.593691150627167,False,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,limma-TPM,0.253,0.152102089861784,False,F:GO:0016740
FGSG_03534,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,limma-FPKM,0.287,0.202637816368733,False,F:GO:0016740
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,DESeq2,0.922,2.21566527545309e-27,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-TPM,1.276,8.360036280298831e-09,True,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-FPKM,1.308,5.54630871333254e-08,True,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,DESeq2,0.74,7.74495130849929e-18,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-TPM,0.98,5.78056958166794e-07,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-FPKM,0.999,9.80168802823906e-06,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,DESeq2,0.816,1.01982844575698e-21,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-TPM,1.303,4.21740691005168e-09,True,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-FPKM,1.356,2.07675231759504e-08,True,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,DESeq2,-0.171,0.0834372439791045,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,limma-TPM,-0.296,0.014695630165465,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,limma-FPKM,-0.31,0.106156460313499,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,DESeq2,-0.103,0.370122072492413,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,limma-TPM,0.027,0.848281350682167,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,limma-FPKM,0.048,0.848145951685771,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,DESeq2,0.071,0.526301701038174,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,limma-TPM,0.323,0.0063645429072079,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03535,trichodiene oxygenase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,limma-FPKM,0.358,0.0411462888580679,False,C:GO:0016021; F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037; P:GO:0055114
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,DESeq2,0.26,0.0039913219908709,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-TPM,0.615,9.16587885224978e-05,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-FPKM,0.647,0.001469713907432,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,DESeq2,0.526,1.13974559213105e-09,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-TPM,0.785,2.27082679374938e-05,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-FPKM,0.802,0.000458314662532,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,DESeq2,0.345,7.91439760021599e-05,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-TPM,0.827,3.64471536897791e-06,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-FPKM,0.879,4.45288221959954e-05,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,DESeq2,0.267,0.0034340162197778,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,limma-TPM,0.169,0.214032642935972,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,limma-FPKM,0.156,0.513015149645744,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,DESeq2,0.079,0.501520359571375,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,limma-TPM,0.212,0.144343168770268,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,limma-FPKM,0.232,0.336403681130291,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,DESeq2,-0.187,0.0445590059725228,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,limma-TPM,0.043,0.744757229847311,False,
FGSG_03536,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,limma-FPKM,0.077,0.7143278827092,False,
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,DESeq2,0.665,9.287516223520881e-31,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-TPM,1.003,6.28974325600427e-06,True,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-FPKM,1.035,1.79547896394698e-05,True,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,DESeq2,0.541,2.89989196016707e-20,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-TPM,0.772,0.0001966102468994,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-FPKM,0.791,0.0009544230212628,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,DESeq2,0.502,8.157040049214e-18,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-TPM,0.974,6.51516426118593e-06,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-FPKM,1.026,1.39893968643533e-05,True,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,DESeq2,-0.122,0.0716580510201883,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,limma-TPM,-0.231,0.171205751866486,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,limma-FPKM,-0.244,0.306891692506197,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,DESeq2,-0.148,0.0147756196154423,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,limma-TPM,-0.029,0.885639908987052,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Dark,limma-FPKM,-0.009,0.981897630294721,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,DESeq2,-0.043,0.558197318667248,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,limma-TPM,0.201,0.186713727472761,False,F:GO:0045482; P:GO:0016106
FGSG_03537,trichodiene synthase,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Half,limma-FPKM,0.236,0.251694471434431,False,F:GO:0045482; P:GO:0016106
FGSG_03538,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,DESeq2,-0.175,0.158666712651102,False,
FGSG_03538,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-TPM,0.111,0.613045895040813,False,
FGSG_03538,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Dark v Black,limma-FPKM,0.14,0.595262862752196,False,
FGSG_03538,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,DESeq2,0.293,0.0119669933927335,False,
FGSG_03538,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-TPM,0.493,0.0402818838037557,False,
FGSG_03538,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Black,limma-FPKM,0.506,0.0765715472509764,False,
FGSG_03538,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,DESeq2,-0.301,0.0085439338011945,False,
FGSG_03538,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-TPM,0.186,0.352852061936331,False,
FGSG_03538,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Low v Black,limma-FPKM,0.235,0.323218511200132,False,
FGSG_03538,uncharacterized protein,toxin/pyrone; v2:Toxins,Trichothecenes,protein_coding,Half v Dark,DESeq2,0.475,1.69914729624035e-05,False,
