"gene_id","FGSG_id","product","AveExpr","log2FoldChange","t","pvalue","padj","significant","direction"
"FGSG_01155","FGSG_01155","vacuolar protein sorting-associated protein 26B-B",5.58411775282471,0.312663061019422,1.73028115630866,0.0974499936983813,0.262656300108602,FALSE,"ns"
"FGSG_03451","FGSG_03451","uncharacterized protein",2.07555705632284,0.399525350854606,1.72997135280855,0.0975063462218107,0.262684214961782,FALSE,"ns"
"FGSG_00964","FGSG_00964","uncharacterized protein",4.68226064352875,0.317957655285854,1.72992926847,0.0975140034095257,0.262684214961782,FALSE,"ns"
"FGSG_02682","FGSG_02682","uncharacterized protein",1.35105020491491,-0.356068289836078,-1.72950237059354,0.0975917059160897,0.262712323427581,FALSE,"ns"
"FGSG_07495","FGSG_07495","uric acid-xanthine permease",6.14087136505684,0.288883422118827,1.7294439532496,0.0976023429540194,0.262712323427581,FALSE,"ns"
"FGSG_13307","FGSG_13307","uncharacterized protein",6.49658401390622,-0.27941379370765,-1.7292966544039,0.0976291685511216,0.262712323427581,FALSE,"ns"
"FGSG_12022","FGSG_12022","uncharacterized protein",5.86306208959624,0.512688011574084,1.77862893040182,0.097654119803949,0.262712323427581,FALSE,"ns"
"FGSG_01392","FGSG_01392","homoisocitrate dehydrogenase",5.40539549139733,0.330034518489126,1.72913517290362,0.0976585842806776,0.262712323427581,FALSE,"ns"
"FGSG_20067","FGSG_20067","5S ribosomal RNA",0.843464597713984,-0.827129666926359,-1.8072461339453,0.097712581723242,0.26274978825553,FALSE,"ns"
"FGSG_02972","FGSG_02972","uncharacterized protein",2.25325707095757,0.360089480791389,1.7287642690511,0.0977261773720016,0.26274978825553,FALSE,"ns"
"FGSG_00843","FGSG_00843","DNA-directed RNA polymerase III",2.9655554513587,0.341587229571767,1.72837656824102,0.0977968742086358,0.262867689335976,FALSE,"ns"
"FGSG_06056","FGSG_06056","uncharacterized protein",4.59866672781304,0.327138066969652,1.72810105373715,0.0978471405209609,0.262930625680913,FALSE,"ns"
"FGSG_08816","FGSG_08816","uncharacterized protein",4.28090725416531,0.32741676910082,1.72740459751766,0.0979743039894718,0.263200105532211,FALSE,"ns"
"FGSG_09564","FGSG_09564","uncharacterized protein",3.84676005471883,0.391532116848881,1.72693000706309,0.098070403277323,0.263386009021269,FALSE,"ns"
"FGSG_04377","FGSG_04377","uncharacterized protein",1.90627802549447,0.342921566271263,1.72623412411987,0.0981883342804373,0.263630427549779,FALSE,"ns"
"FGSG_08308","FGSG_08308","uncharacterized protein",2.56671349218902,0.321606707498334,1.72560178882711,0.09830412767754,0.263863804543967,FALSE,"ns"
"FGSG_13480","FGSG_13480","uncharacterized protein",2.42862178152839,0.400172568000833,1.72536497458409,0.0983475231385946,0.263863804543967,FALSE,"ns"
"FGSG_02983","FGSG_02983","uncharacterized protein",0.956102589203633,0.43875817278799,1.72526257617682,0.0983662923836892,0.263863804543967,FALSE,"ns"
"FGSG_01505","FGSG_01505","ubiquitin-conjugating enzyme E2-20 kDa",5.95246442672755,0.30312751058301,1.72513146998691,0.0983903281191875,0.263863804543967,FALSE,"ns"
"FGSG_06346","FGSG_06346","vacuolar protein sorting-associated protein 74",4.55622811310499,0.529140463127391,1.76638266033433,0.0984414419409824,0.263863804543967,FALSE,"ns"
"FGSG_07469","FGSG_07469","myosin-2B",4.80575303637645,0.331230055853678,1.72474855146869,0.09846055737099,0.263863804543967,FALSE,"ns"
"FGSG_04645","FGSG_04645","uncharacterized protein",2.42471350347816,0.412641960757778,1.72495580725814,0.0984638829456346,0.263863804543967,FALSE,"ns"
"FGSG_04381","FGSG_04381","uncharacterized protein",0.905424856456137,0.324734194368063,1.72447938675337,0.098509949173532,0.263915026623044,FALSE,"ns"
"FGSG_20504","FGSG_20504","tRNA-Ile",1.2557130083229,-0.664613914743617,-1.77501451886824,0.09873635229829,0.264449223661066,FALSE,"ns"
"FGSG_01893","FGSG_01893","AP-1 complex subunit gamma-1",4.72324475206208,0.36133318563929,1.72277683349586,0.0988228580795939,0.264535302679016,FALSE,"ns"
"FGSG_01985","FGSG_01985","uncharacterized protein",4.52568264240833,0.336723903333321,1.72270808627403,0.0988355107804828,0.264535302679016,FALSE,"ns"
"FGSG_08443","FGSG_08443","uncharacterized protein",5.64110269254706,-0.295987235018391,-1.72263188150427,0.0988495376330189,0.264535302679016,FALSE,"ns"
"FGSG_13935","FGSG_13935","uncharacterized protein",2.06543322168039,1.3217684216402,1.85581119746912,0.0989395723375748,0.264703905008069,FALSE,"ns"
"FGSG_03229","FGSG_03229","uncharacterized protein",2.42030053974894,0.37310301966089,1.72175501008284,0.099011063710623,0.264822817769577,FALSE,"ns"
"FGSG_04213","FGSG_04213","uncharacterized protein",7.7675043123238,0.28752767405525,1.72103784711404,0.0991433375813263,0.265064358975542,FALSE,"ns"
"FGSG_10759","FGSG_10759","uncharacterized protein",3.09768708731991,-0.340687283819279,-1.72097189551419,0.0991555092858876,0.265064358975542,FALSE,"ns"
"FGSG_02280","FGSG_02280","uncharacterized protein",3.43343608736943,0.40628498672236,1.72137916100774,0.0992256718551188,0.265179524783112,FALSE,"ns"
"FGSG_09277","FGSG_09277","uncharacterized protein",5.28180199359818,-0.309439715118734,-1.71985876093954,0.0993611362340433,0.265469098500342,FALSE,"ns"
"FGSG_08466","FGSG_08466","uncharacterized protein",1.69248199689381,-0.332477300278919,-1.71960902238771,0.0994073197877932,0.265471397683495,FALSE,"ns"
"FGSG_10511","FGSG_10511","uncharacterized protein",3.71110440963962,0.464060154404074,1.73520854116769,0.0994162188833106,0.265471397683495,FALSE,"ns"
"FGSG_06354","FGSG_06354","uncharacterized protein",4.94610669767049,0.315303183061155,1.71938472893179,0.0994488134347788,0.265474639427464,FALSE,"ns"
"FGSG_06836","FGSG_06836","uncharacterized protein",4.74678408767766,0.347108469267733,1.71888945251096,0.099540490443741,0.265474639427464,FALSE,"ns"
"FGSG_02050","FGSG_02050","uncharacterized protein",1.52015100122108,-0.437093542392332,-1.72013332116407,0.0995469039251705,0.265474639427464,FALSE,"ns"
"FGSG_03033","FGSG_03033","uncharacterized protein",4.8391937502814,-0.38271102462691,-1.72231307739372,0.0995553583407459,0.265474639427464,FALSE,"ns"
"FGSG_06071","FGSG_06071","uncharacterized protein",4.24932932973869,0.404053094295098,1.72303508939791,0.0995708593799455,0.265474639427464,FALSE,"ns"
"FGSG_02603","FGSG_02603","uncharacterized protein",5.36424407248107,0.330055085086169,1.71867557957083,0.0995801011659594,0.265474639427464,FALSE,"ns"
"FGSG_09413","FGSG_09413","uncharacterized protein",3.17130840148461,0.421311778700638,1.71999035665445,0.0999411095852205,0.266357914058835,FALSE,"ns"
"FGSG_05052","FGSG_05052","uncharacterized protein",4.25378477713086,0.305261195754536,1.71646807618578,0.0999897312016994,0.266357914058835,FALSE,"ns"
"FGSG_07815","FGSG_07815","uncharacterized protein",5.89321781898002,-0.282234703839437,-1.71639859702948,0.100002647201338,0.266357914058835,FALSE,"ns"
"FGSG_07592","FGSG_07592","uncharacterized protein",2.76338652673279,-0.345849084658928,-1.71619456638551,0.100040584197817,0.266357914058835,FALSE,"ns"
"FGSG_03127","FGSG_03127","uncharacterized protein",5.54570089211987,0.333370268753969,1.71613598350125,0.100051479231939,0.266357914058835,FALSE,"ns"
"FGSG_08135","FGSG_08135","uncharacterized protein",0.704664691466606,0.424904585690958,1.7158681617772,0.100101300626353,0.266357914058835,FALSE,"ns"
"FGSG_06403","FGSG_06403","uncharacterized protein",4.78511891832954,-0.354554991942779,-1.71566045317227,0.100139954057886,0.266357914058835,FALSE,"ns"
"FGSG_02213","FGSG_02213","uncharacterized protein",0.636105180804846,0.537947581317821,1.73267480441151,0.100149006435942,0.266357914058835,FALSE,"ns"
"FGSG_08734","FGSG_08734","uncharacterized protein",1.64853287182158,0.623190317347378,1.76180657926385,0.100191836262732,0.266357914058835,FALSE,"ns"
"FGSG_10758","FGSG_10758","uncharacterized protein",4.02350252237593,-0.369821381606928,-1.71531357053435,0.100204535357772,0.266357914058835,FALSE,"ns"
"FGSG_04987","FGSG_04987","uncharacterized protein",2.59120887747814,0.347878241433601,1.71528080806094,0.10021063678439,0.266357914058835,FALSE,"ns"
"FGSG_00534","FGSG_00534","uncharacterized protein",5.14475104525433,0.299813734653752,1.71466330478272,0.100325694959482,0.266591371789212,FALSE,"ns"
"FGSG_06501","FGSG_06501","uncharacterized protein",2.91157177808229,-0.400196369739314,-1.7138557580986,0.100476333300734,0.266919222919367,FALSE,"ns"
"FGSG_11803","FGSG_11803","uncharacterized protein",4.25659595972616,0.329101074577911,1.71346499345529,0.100549294970582,0.266977894615603,FALSE,"ns"
"FGSG_07509","FGSG_07509","uncharacterized protein",4.56736593402741,0.362984757718613,1.7134454304194,0.100552948870746,0.266977894615603,FALSE,"ns"
"FGSG_07954","FGSG_07954","rhomboid protein 2",6.05138237916183,0.280192941066384,1.71299380745276,0.10063733251235,0.267129509341537,FALSE,"ns"
"FGSG_01353","FGSG_01353","histone deacetylase phd1",3.53041581400792,0.357872527231551,1.71268776628305,0.10069454913931,0.267208949911145,FALSE,"ns"
"FGSG_08639","FGSG_08639","uncharacterized protein",2.23228619793529,0.771854251233851,1.7903991704781,0.101076529384862,0.268149925694004,FALSE,"ns"
"FGSG_07568","FGSG_07568","uncharacterized protein",0.840354992140996,0.386993607467203,1.70981150635819,0.101233641294847,0.268493991213202,FALSE,"ns"
"FGSG_07479","FGSG_07479","uncharacterized protein",5.60737814733146,0.294784257332701,1.70934266439075,0.101321747877465,0.268654902576803,FALSE,"ns"
"FGSG_11992","FGSG_11992","uncharacterized protein",2.6907784192651,0.342928434216263,1.70715404342629,0.101733905545474,0.269674716594826,FALSE,"ns"
"FGSG_08974","FGSG_08974","uncharacterized protein",3.43344066721497,0.34906015169253,1.70696147748939,0.101770237419254,0.269698014833378,FALSE,"ns"
"FGSG_12755","FGSG_12755","uncharacterized protein",1.88282964003796,0.460897841633399,1.71544319478769,0.101951359825372,0.269979847033022,FALSE,"ns"
"FGSG_01014","FGSG_01014","uncharacterized protein",8.99638362891921,0.238863694082687,1.70593677774356,0.101963755605638,0.269979847033022,FALSE,"ns"
"FGSG_09409","FGSG_09409","uncharacterized protein",4.4890657090574,-0.30720600862288,-1.70589270322123,0.101972086249984,0.269979847033022,FALSE,"ns"
"FGSG_01708","FGSG_01708","uncharacterized protein",4.12517684867291,0.332315653018306,1.70581448261566,0.101986872362658,0.269979847033022,FALSE,"ns"
"FGSG_13897","FGSG_13897","amino-acid permease inda1",1.62311997557343,0.309230709871981,1.70542566515306,0.102060397940375,0.270031726321501,FALSE,"ns"
"FGSG_12461","FGSG_12461","uncharacterized protein",2.49563771976511,-0.325583219886093,-1.7054191852014,0.102061623684219,0.270031726321501,FALSE,"ns"
"FGSG_00493","FGSG_00493","uncharacterized protein",4.80186447381892,0.293632374434944,1.70487911540116,0.102163826973478,0.270229117699703,FALSE,"ns"
"FGSG_06971","FGSG_06971","uncharacterized protein",2.44621629073342,0.317189216263052,1.70413513821863,0.102304760358781,0.27049663353796,FALSE,"ns"
"FGSG_07802","FGSG_07802","uncharacterized protein",0.571210185646325,-0.328275095930425,-1.70400036927045,0.10233030763715,0.27049663353796,FALSE,"ns"
"FGSG_03379","FGSG_03379","uncharacterized protein",7.23735780529011,0.253417148487515,1.70390790962386,0.102347837751036,0.27049663353796,FALSE,"ns"
"FGSG_12689","FGSG_12689","uncharacterized protein",4.0588787649051,0.406450799746411,1.70801740133181,0.102393981522938,0.270544805023757,FALSE,"ns"
"FGSG_05781","FGSG_05781","uncharacterized protein",3.69349690398017,0.36894275129402,1.70352047182384,0.102421322735199,0.270544805023757,FALSE,"ns"
"FGSG_07130","FGSG_07130","uncharacterized protein",8.57239334029929,-0.333419872241935,-1.71183006140527,0.102513362475597,0.270714898964683,FALSE,"ns"
"FGSG_06331","FGSG_06331","uncharacterized protein",1.69113894645175,0.349030596557187,1.70190779549414,0.102727679628342,0.271177207550268,FALSE,"ns"
"FGSG_06856","FGSG_06856","MNN9 protein",5.17111842843328,0.319976291699938,1.70182296963664,0.102743815360651,0.271177207550268,FALSE,"ns"
"FGSG_10359","FGSG_10359","uncharacterized protein",0.924350545503456,-0.579527056451399,-1.73165783108225,0.102921335065042,0.271572544585526,FALSE,"ns"
"FGSG_06938","FGSG_06938","uncharacterized protein",6.14197713815223,0.297943750999392,1.69972980421135,0.103142663928667,0.272083234156657,FALSE,"ns"
"FGSG_06526","FGSG_06526","uncharacterized protein",11.2415023356522,-0.249973391355841,-1.69944590370586,0.103196861773256,0.272116754540498,FALSE,"ns"
"FGSG_02031","FGSG_02031","uncharacterized protein",1.98360667403926,0.340439695063593,1.69937212502373,0.10321095040476,0.272116754540498,FALSE,"ns"
"FGSG_00635","FGSG_00635","uncharacterized protein",4.32466209867281,0.344569523708449,1.69835376145014,0.103405582058877,0.272556516694623,FALSE,"ns"
"FGSG_13980","FGSG_13980","uncharacterized protein",0.525446596885341,0.405119845341189,1.69724546160694,0.103617756615784,0.273042269316942,FALSE,"ns"
"FGSG_06671","FGSG_06671","uncharacterized protein",2.26881571450399,-0.385902740333951,-1.69577930701852,0.103899007248521,0.27370973338109,FALSE,"ns"
"FGSG_00692","FGSG_00692","uncharacterized protein",0.855396478893338,0.456093588678767,1.69693001781177,0.104118243403433,0.274213512481554,FALSE,"ns"
"FGSG_02346","FGSG_02346","Delta(14)-sterol reductase",3.68169923821178,0.30621337099368,1.6944620092627,0.10415225525798,0.274229331402565,FALSE,"ns"
"FGSG_01590","FGSG_01590","uncharacterized protein",1.4739397026402,0.342622311752472,1.69424856150451,0.104193339466198,0.274251709280868,FALSE,"ns"
"FGSG_13974","FGSG_13974","uncharacterized protein",2.13152230031394,0.592507741360392,1.73792428944241,0.104216769836,0.274251709280868,FALSE,"ns"
"FGSG_13068","FGSG_13068","uncharacterized protein",1.57500844345486,1.01957264235199,1.80386232216848,0.10426332535671,0.274280798334293,FALSE,"ns"
"FGSG_01544","FGSG_01544","ankyrin repeat protein nuc-2",2.68216809759335,0.34756854523724,1.69377860237349,0.104283845200018,0.274280798334293,FALSE,"ns"
"FGSG_05131","FGSG_05131","uncharacterized protein",1.93562953429643,0.412628302276626,1.69388031078995,0.104328736704128,0.274325185232767,FALSE,"ns"
"FGSG_00399","FGSG_00399","uncharacterized protein",3.6237777109944,0.388927529620157,1.69330237120625,0.10440487919418,0.274425502003419,FALSE,"ns"
"FGSG_04072","FGSG_04072","translation machinery-associated protein 20",6.34976213387374,-0.296768893785168,-1.69305701862859,0.104422939181448,0.274425502003419,FALSE,"ns"
"FGSG_07083","FGSG_07083","uncharacterized protein",3.70626541682702,0.532132552350303,1.72788352616081,0.104543818861175,0.274620497024477,FALSE,"ns"
"FGSG_05764","FGSG_05764","uncharacterized protein",3.84495841255147,0.34366955596762,1.69238185081749,0.104553228442326,0.274620497024477,FALSE,"ns"
"FGSG_02828","FGSG_02828","uncharacterized protein",6.39780550144825,0.293325728667174,1.69219790553169,0.104588748839233,0.274624829981851,FALSE,"ns"
"FGSG_05515","FGSG_05515","uncharacterized protein",5.68708096568644,0.319887102249696,1.69199897356666,0.104627174731148,0.274624829981851,FALSE,"ns"
"FGSG_02083","FGSG_02083","uncharacterized protein",6.48878695870585,0.284650051547922,1.69191530166993,0.104643340453593,0.274624829981851,FALSE,"ns"
"FGSG_05292","FGSG_05292","uncharacterized protein",6.35623201303436,-0.287447859918296,-1.69179254452112,0.104667061426906,0.274624829981851,FALSE,"ns"
"FGSG_20518","FGSG_20518","tRNA-Lys",3.54096092975301,-0.896078618228636,-1.79435398763472,0.104733527089474,0.274725608695454,FALSE,"ns"
"FGSG_06814","FGSG_06814","uncharacterized protein",2.86640894236151,0.353979594587694,1.6908162858685,0.104855871153964,0.274972868328767,FALSE,"ns"
"FGSG_08881","FGSG_08881","uncharacterized protein",3.94885454271051,0.295611175172966,1.68992988530432,0.105027552330562,0.275327380526505,FALSE,"ns"
"FGSG_07222","FGSG_07222","uncharacterized protein",2.93475708735242,0.353174820658951,1.68982804147139,0.105047293060358,0.275327380526505,FALSE,"ns"
"FGSG_10862","FGSG_10862","uncharacterized protein",4.43750892812426,0.337256284479272,1.68954556774676,0.105102062350134,0.275374859870992,FALSE,"ns"
"FGSG_04972","FGSG_04972","uncharacterized protein",5.12948592472273,0.275622688946576,1.68944455886706,0.105121653002223,0.275374859870992,FALSE,"ns"
"FGSG_13273","FGSG_13273","SLA2 protein",4.95623750500928,0.413841517641172,1.70374827721671,0.105179254408757,0.275452061826839,FALSE,"ns"
"FGSG_09569","FGSG_09569","uncharacterized protein",1.37695432951599,0.359245796863902,1.68852944033897,0.105299281189329,0.275652152073505,FALSE,"ns"
"FGSG_11955","FGSG_11955","uncharacterized protein",6.46951825274097,0.257532950362202,1.6884641767235,0.105311958834455,0.275652152073505,FALSE,"ns"
"FGSG_00818","FGSG_00818","vacuolar ATP synthase 98 kDa subunit",5.88618253851959,0.28808099305009,1.68784100538819,0.105433076837178,0.275875192440454,FALSE,"ns"
"FGSG_05389","FGSG_05389","Poly(A) polymerase pla1",4.25221562037865,0.458496215230599,1.70707611073543,0.105453517698593,0.275875192440454,FALSE,"ns"
"FGSG_01407","FGSG_01407","uncharacterized protein",2.75861889145078,0.332879415766985,1.6874206715308,0.105514838525618,0.275942342083702,FALSE,"ns"
"FGSG_10080","FGSG_10080","delta-aminolevulinic acid dehydratase",6.12123983606851,-0.264567277153841,-1.68731425652454,0.105535546477069,0.275942342083702,FALSE,"ns"
"FGSG_00910","FGSG_00910","uncharacterized protein",3.5515316596001,0.466036106203411,1.70368219604278,0.105605771459139,0.276052246163344,FALSE,"ns"
"FGSG_02944","FGSG_02944","uncharacterized protein",2.78444000688586,0.334701206571085,1.68627628352346,0.105737712752517,0.276283551712669,FALSE,"ns"
"FGSG_04920","FGSG_04920","uncharacterized protein",5.52740138953894,-0.266466666778322,-1.68620971494238,0.105750689524008,0.276283551712669,FALSE,"ns"
"FGSG_05950","FGSG_05950","uncharacterized protein",4.36231964321494,0.308620197474611,1.68577098826096,0.105836247954652,0.276433326212845,FALSE,"ns"
"FGSG_09938","FGSG_09938","uncharacterized protein",4.71607599887989,0.280664387689931,1.68543210929094,0.105902374694161,0.276532280801393,FALSE,"ns"
"FGSG_05254","FGSG_05254","uncharacterized protein",5.91000637385748,-0.295662139450055,-1.68360528479832,0.10625945317923,0.277390713284728,FALSE,"ns"
"FGSG_07952","FGSG_07952","uncharacterized protein",3.67983347017624,0.339222808622016,1.68307082121595,0.106364114218614,0.277552111321002,FALSE,"ns"
"FGSG_04354","FGSG_04354","uncharacterized protein",4.38079065334547,0.290297948002863,1.68300010287825,0.106377969136818,0.277552111321002,FALSE,"ns"
