contrast,GO,go_term_name,namespace,n_study,n_bg,study_size,bg_size,expected,fold_enrichment,pvalue,padj,study_genes
low_light_vs_black_light,GO:0004497,monooxygenase activity,MF,63,136,1413,6241,30.79,2.05,6.293420430686996e-10,3.9438768032305174e-08,"FGSG_00007,FGSG_00012,FGSG_00489,FGSG_01284,FGSG_01745,FGSG_01767,FGSG_01868,FGSG_02111,FGSG_02114,FGSG_02117,FGSG_02118,FGSG_02138,FGSG_02367,FGSG_02419,FGSG_02672,FGSG_02908,FGSG_02982,FGSG_03191,FGSG_03199,FGSG_03260,FGSG_03264,FGSG_03439,FGSG_03548,FGSG_03657,FGSG_03686,FGSG_03700,FGSG_03860,FGSG_03915,FGSG_03984,FGSG_04092,FGSG_04590,FGSG_04595,FGSG_04969,FGSG_05371,FGSG_07765,FGSG_08023,FGSG_08079,FGSG_08187,FGSG_08191,FGSG_08377,FGSG_08809,FGSG_09054,FGSG_09063,FGSG_09086,FGSG_09351,FGSG_10451,FGSG_10571,FGSG_10991,FGSG_11270,FGSG_11282,FGSG_11389,FGSG_11465,FGSG_11528,FGSG_11565,FGSG_11585,FGSG_12283,FGSG_12342,FGSG_12371,FGSG_12438,FGSG_12594,FGSG_12599,FGSG_13445,FGSG_13459"
low_light_vs_black_light,GO:0022891,GO:0022891,MF,42,80,1413,6241,18.11,2.32,4.696653058921262e-09,2.207426937692994e-07,"FGSG_00070,FGSG_00107,FGSG_00572,FGSG_01484,FGSG_02064,FGSG_02292,FGSG_02358,FGSG_02580,FGSG_02833,FGSG_02978,FGSG_03140,FGSG_03233,FGSG_03272,FGSG_03697,FGSG_03711,FGSG_03830,FGSG_03891,FGSG_03920,FGSG_03934,FGSG_04368,FGSG_04537,FGSG_04544,FGSG_04610,FGSG_04676,FGSG_05042,FGSG_06235,FGSG_07350,FGSG_07582,FGSG_07616,FGSG_08014,FGSG_08019,FGSG_08177,FGSG_08799,FGSG_10483,FGSG_10570,FGSG_10747,FGSG_10921,FGSG_10983,FGSG_11057,FGSG_11339,FGSG_11480,FGSG_12471"
low_light_vs_black_light,GO:0005506,iron ion binding,MF,63,149,1413,6241,33.73,1.87,5.1020733710789466e-08,1.918379587525684e-06,"FGSG_00007,FGSG_00012,FGSG_00590,FGSG_01284,FGSG_01433,FGSG_01745,FGSG_01767,FGSG_01868,FGSG_02111,FGSG_02114,FGSG_02117,FGSG_02118,FGSG_02138,FGSG_02367,FGSG_02419,FGSG_02502,FGSG_02522,FGSG_02668,FGSG_02672,FGSG_02908,FGSG_02982,FGSG_03191,FGSG_03260,FGSG_03264,FGSG_03548,FGSG_03686,FGSG_03700,FGSG_03860,FGSG_03920,FGSG_04092,FGSG_04590,FGSG_05164,FGSG_07596,FGSG_07765,FGSG_08023,FGSG_08079,FGSG_08187,FGSG_08191,FGSG_08377,FGSG_08809,FGSG_09086,FGSG_09103,FGSG_09351,FGSG_09830,FGSG_10451,FGSG_10571,FGSG_10666,FGSG_10960,FGSG_10991,FGSG_11282,FGSG_11389,FGSG_11465,FGSG_11522,FGSG_11585,FGSG_12283,FGSG_12342,FGSG_12371,FGSG_12438,FGSG_12599,FGSG_12741,FGSG_13445,FGSG_13459,FGSG_14007"
low_light_vs_black_light,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF,51,116,1413,6241,26.26,1.94,2.220378865220116e-07,6.957187111023031e-06,"FGSG_00007,FGSG_00012,FGSG_01284,FGSG_01745,FGSG_01767,FGSG_01868,FGSG_02111,FGSG_02114,FGSG_02117,FGSG_02118,FGSG_02138,FGSG_02367,FGSG_02419,FGSG_02668,FGSG_02672,FGSG_02982,FGSG_03191,FGSG_03260,FGSG_03264,FGSG_03548,FGSG_03700,FGSG_03860,FGSG_03920,FGSG_04092,FGSG_04590,FGSG_07765,FGSG_08023,FGSG_08079,FGSG_08187,FGSG_08191,FGSG_08377,FGSG_08809,FGSG_09086,FGSG_09351,FGSG_10451,FGSG_10571,FGSG_10960,FGSG_10991,FGSG_11282,FGSG_11389,FGSG_11465,FGSG_11565,FGSG_11585,FGSG_12283,FGSG_12342,FGSG_12371,FGSG_12599,FGSG_12741,FGSG_13445,FGSG_13459,FGSG_14007"
low_light_vs_black_light,GO:0050660,flavin adenine dinucleotide binding,MF,49,124,1413,6241,28.07,1.75,1.519605461223106e-05,0.0004081226095856,"FGSG_00665,FGSG_00712,FGSG_01433,FGSG_01805,FGSG_02033,FGSG_02287,FGSG_02321,FGSG_02327,FGSG_02379,FGSG_03034,FGSG_03163,FGSG_03307,FGSG_03593,FGSG_03603,FGSG_03638,FGSG_03742,FGSG_03873,FGSG_03898,FGSG_04728,FGSG_05683,FGSG_05921,FGSG_06215,FGSG_06438,FGSG_07189,FGSG_07530,FGSG_07661,FGSG_08402,FGSG_09121,FGSG_09265,FGSG_10609,FGSG_10631,FGSG_10804,FGSG_10950,FGSG_10998,FGSG_11228,FGSG_11261,FGSG_11492,FGSG_11550,FGSG_11554,FGSG_11568,FGSG_12082,FGSG_12105,FGSG_12173,FGSG_12256,FGSG_13110,FGSG_13136,FGSG_13450,FGSG_13840,FGSG_13875"
low_light_vs_black_light,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",MF,37,87,1413,6241,19.7,1.88,2.5301882781225124e-05,0.0005945942453587,"FGSG_00184,FGSG_00807,FGSG_01596,FGSG_01621,FGSG_02067,FGSG_02262,FGSG_02339,FGSG_02441,FGSG_02651,FGSG_02834,FGSG_02920,FGSG_03288,FGSG_03343,FGSG_03462,FGSG_03529,FGSG_03858,FGSG_03918,FGSG_05824,FGSG_06119,FGSG_06486,FGSG_06663,FGSG_07351,FGSG_07617,FGSG_07921,FGSG_08534,FGSG_08623,FGSG_08797,FGSG_09226,FGSG_09289,FGSG_09366,FGSG_11184,FGSG_11468,FGSG_11777,FGSG_12461,FGSG_12488,FGSG_13246,FGSG_13861"
low_light_vs_black_light,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",MF,132,435,1413,6241,98.49,1.34,7.027015708137383e-05,0.0014678655034775,"FGSG_00011,FGSG_00052,FGSG_00102,FGSG_00147,FGSG_00404,FGSG_00586,FGSG_00713,FGSG_01638,FGSG_01724,FGSG_01735,FGSG_01795,FGSG_01808,FGSG_01853,FGSG_02167,FGSG_02268,FGSG_02320,FGSG_02368,FGSG_02410,FGSG_02737,FGSG_02805,FGSG_02825,FGSG_02874,FGSG_02919,FGSG_02923,FGSG_02969,FGSG_03044,FGSG_03214,FGSG_03218,FGSG_03322,FGSG_03361,FGSG_03487,FGSG_03508,FGSG_03578,FGSG_03649,FGSG_03683,FGSG_03727,FGSG_03873,FGSG_03878,FGSG_03892,FGSG_03912,FGSG_03919,FGSG_04191,FGSG_04459,FGSG_04480,FGSG_04502,FGSG_04629,FGSG_04643,FGSG_04666,FGSG_04671,FGSG_04683,FGSG_04725,FGSG_04747,FGSG_04830,FGSG_04974,FGSG_04987,FGSG_05068,FGSG_05157,FGSG_05242,FGSG_05309,FGSG_05725,FGSG_05772,FGSG_05926,FGSG_06382,FGSG_06448,FGSG_06503,FGSG_06699,FGSG_06700,FGSG_07192,FGSG_07368,FGSG_07575,FGSG_07589,FGSG_07638,FGSG_07693,FGSG_07831,FGSG_07889,FGSG_07921,FGSG_08064,FGSG_08070,FGSG_08080,FGSG_08321,FGSG_08341,FGSG_08411,FGSG_08828,FGSG_09064,FGSG_09111,FGSG_09123,FGSG_09178,FGSG_09318,FGSG_09333,FGSG_09726,FGSG_10536,FGSG_10696,FGSG_10914,FGSG_11051,FGSG_11186,FGSG_11262,FGSG_11364,FGSG_11387,FGSG_11462,FGSG_11551,FGSG_11561,FGSG_11610,FGSG_11653,FGSG_11709,FGSG_11720,FGSG_11750,FGSG_11891,FGSG_12048,FGSG_12049,FGSG_12098,FGSG_12117,FGSG_12134,FGSG_12173,FGSG_12282,FGSG_12398,FGSG_12528,FGSG_12572,FGSG_12611,FGSG_12614,FGSG_12631,FGSG_12632,FGSG_12714,FGSG_12741,FGSG_12782,FGSG_12798,FGSG_12813,FGSG_12814,FGSG_12926,FGSG_13110,FGSG_13135,FGSG_13455,FGSG_13828"
low_light_vs_black_light,GO:0015171,amino acid transmembrane transporter activity,MF,24,53,1413,6241,12.0,2.0,0.0002092696224521,0.0039342689021009,"FGSG_00116,FGSG_00613,FGSG_01990,FGSG_02145,FGSG_02229,FGSG_02264,FGSG_02272,FGSG_03799,FGSG_03808,FGSG_04182,FGSG_04637,FGSG_04879,FGSG_04943,FGSG_05574,FGSG_05859,FGSG_06473,FGSG_06508,FGSG_08221,FGSG_08347,FGSG_09053,FGSG_12342,FGSG_12379,FGSG_12511,FGSG_13562"
low_light_vs_black_light,GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors",MF,26,62,1413,6241,14.04,1.85,0.0005157066640544,0.0088138957129304,"FGSG_01805,FGSG_02033,FGSG_02321,FGSG_03034,FGSG_03307,FGSG_03593,FGSG_03603,FGSG_03638,FGSG_03742,FGSG_03873,FGSG_03898,FGSG_04728,FGSG_05921,FGSG_06438,FGSG_07661,FGSG_09265,FGSG_10609,FGSG_10631,FGSG_10998,FGSG_11228,FGSG_12082,FGSG_12173,FGSG_12256,FGSG_13110,FGSG_13450,FGSG_13840"
low_light_vs_black_light,GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",MF,13,24,1413,6241,5.43,2.39,0.0007623893152953,0.0119440992729611,"FGSG_00066,FGSG_00138,FGSG_02160,FGSG_02220,FGSG_02392,FGSG_03073,FGSG_04194,FGSG_04542,FGSG_05831,FGSG_08596,FGSG_10673,FGSG_11482,FGSG_13865"
low_light_vs_black_light,GO:0008171,O-methyltransferase activity,MF,8,12,1413,6241,2.72,2.94,0.0013823093509721,0.0199213309085528,"FGSG_02326,FGSG_02615,FGSG_02843,FGSG_03568,FGSG_04596,FGSG_05792,FGSG_09383,FGSG_13708"
low_light_vs_black_light,GO:0003824,catalytic activity,MF,49,146,1413,6241,33.06,1.48,0.0014835033655305,0.0199213309085528,"FGSG_01693,FGSG_01746,FGSG_02390,FGSG_02815,FGSG_03136,FGSG_03244,FGSG_03245,FGSG_03257,FGSG_03372,FGSG_03520,FGSG_03645,FGSG_03651,FGSG_03714,FGSG_03747,FGSG_03842,FGSG_04526,FGSG_04568,FGSG_04719,FGSG_04822,FGSG_04987,FGSG_05035,FGSG_05077,FGSG_06084,FGSG_06462,FGSG_06557,FGSG_07515,FGSG_08155,FGSG_08193,FGSG_08423,FGSG_08909,FGSG_08959,FGSG_09073,FGSG_09082,FGSG_09137,FGSG_09451,FGSG_10126,FGSG_10617,FGSG_10678,FGSG_10990,FGSG_11070,FGSG_11295,FGSG_11425,FGSG_11456,FGSG_11462,FGSG_11992,FGSG_12234,FGSG_13153,FGSG_13788,FGSG_13805"
low_light_vs_black_light,GO:0003857,(3S)-3-hydroxyacyl-CoA dehydrogenase (NAD+) activity,MF,5,6,1413,6241,1.36,3.68,0.0028819310313893,0.0338758028353308,"FGSG_03546,FGSG_06813,FGSG_12048,FGSG_12049,FGSG_13963"
low_light_vs_black_light,GO:0004568,chitinase activity,MF,8,13,1413,6241,2.94,2.72,0.0028830470498153,0.0338758028353308,"FGSG_03212,FGSG_03591,FGSG_04143,FGSG_07492,FGSG_07569,FGSG_10728,FGSG_11903,FGSG_11904"
low_light_vs_black_light,GO:0031177,phosphopantetheine binding,MF,14,30,1413,6241,6.79,2.06,0.0030970157630086,0.0342493507909189,"FGSG_01790,FGSG_02324,FGSG_02325,FGSG_03257,FGSG_03340,FGSG_03747,FGSG_04588,FGSG_04694,FGSG_05794,FGSG_06462,FGSG_08795,FGSG_10617,FGSG_10990,FGSG_11988"
low_light_vs_black_light,GO:0008270,zinc ion binding,MF,207,781,1413,6241,176.82,1.17,0.003720478336328,0.0388583292905374,"FGSG_00011,FGSG_00052,FGSG_00102,FGSG_00147,FGSG_00150,FGSG_00231,FGSG_00236,FGSG_00237,FGSG_00404,FGSG_00586,FGSG_00713,FGSG_00735,FGSG_01171,FGSG_01470,FGSG_01613,FGSG_01638,FGSG_01686,FGSG_01724,FGSG_01735,FGSG_01795,FGSG_01808,FGSG_01853,FGSG_02034,FGSG_02165,FGSG_02167,FGSG_02268,FGSG_02291,FGSG_02320,FGSG_02368,FGSG_02410,FGSG_02432,FGSG_02564,FGSG_02737,FGSG_02805,FGSG_02825,FGSG_02835,FGSG_02874,FGSG_02919,FGSG_02923,FGSG_02969,FGSG_03044,FGSG_03061,FGSG_03062,FGSG_03214,FGSG_03218,FGSG_03225,FGSG_03272,FGSG_03322,FGSG_03361,FGSG_03413,FGSG_03467,FGSG_03487,FGSG_03508,FGSG_03520,FGSG_03578,FGSG_03649,FGSG_03683,FGSG_03727,FGSG_03873,FGSG_03878,FGSG_03892,FGSG_03912,FGSG_03913,FGSG_03919,FGSG_04191,FGSG_04247,FGSG_04321,FGSG_04459,FGSG_04480,FGSG_04502,FGSG_04626,FGSG_04629,FGSG_04643,FGSG_04663,FGSG_04666,FGSG_04671,FGSG_04680,FGSG_04683,FGSG_04703,FGSG_04725,FGSG_04727,FGSG_04747,FGSG_04782,FGSG_04830,FGSG_04888,FGSG_04974,FGSG_04987,FGSG_05068,FGSG_05157,FGSG_05242,FGSG_05309,FGSG_05330,FGSG_05725,FGSG_05772,FGSG_05827,FGSG_05926,FGSG_06013,FGSG_06202,FGSG_06380,FGSG_06382,FGSG_06448,FGSG_06503,FGSG_06618,FGSG_06699,FGSG_06700,FGSG_06991,FGSG_07075,FGSG_07078,FGSG_07192,FGSG_07368,FGSG_07505,FGSG_07575,FGSG_07589,FGSG_07638,FGSG_07674,FGSG_07683,FGSG_07693,FGSG_07758,FGSG_07830,FGSG_07831,FGSG_07880,FGSG_07889,FGSG_07921,FGSG_08054,FGSG_08064,FGSG_08066,FGSG_08070,FGSG_08080,FGSG_08125,FGSG_08321,FGSG_08341,FGSG_08411,FGSG_08828,FGSG_08980,FGSG_09064,FGSG_09111,FGSG_09123,FGSG_09178,FGSG_09318,FGSG_09333,FGSG_09368,FGSG_09451,FGSG_09726,FGSG_10202,FGSG_10453,FGSG_10471,FGSG_10536,FGSG_10696,FGSG_10855,FGSG_10914,FGSG_11051,FGSG_11186,FGSG_11249,FGSG_11262,FGSG_11324,FGSG_11364,FGSG_11369,FGSG_11387,FGSG_11388,FGSG_11462,FGSG_11520,FGSG_11551,FGSG_11552,FGSG_11561,FGSG_11566,FGSG_11610,FGSG_11624,FGSG_11653,FGSG_11709,FGSG_11720,FGSG_11750,FGSG_11891,FGSG_12048,FGSG_12049,FGSG_12098,FGSG_12117,FGSG_12133,FGSG_12134,FGSG_12173,FGSG_12181,FGSG_12184,FGSG_12281,FGSG_12282,FGSG_12368,FGSG_12386,FGSG_12398,FGSG_12528,FGSG_12572,FGSG_12611,FGSG_12614,FGSG_12631,FGSG_12632,FGSG_12714,FGSG_12741,FGSG_12782,FGSG_12798,FGSG_12813,FGSG_12814,FGSG_12926,FGSG_12935,FGSG_13110,FGSG_13135,FGSG_13455,FGSG_13491,FGSG_13652,FGSG_13828,FGSG_13935"
low_light_vs_black_light,GO:0008080,N-acetyltransferase activity,MF,22,57,1413,6241,12.91,1.7,0.0047023667121312,0.0465286811516141,"FGSG_01755,FGSG_01768,FGSG_01985,FGSG_02444,FGSG_03149,FGSG_03239,FGSG_04543,FGSG_04993,FGSG_05248,FGSG_06176,FGSG_06307,FGSG_06609,FGSG_07592,FGSG_07600,FGSG_07862,FGSG_08082,FGSG_08357,FGSG_09301,FGSG_09723,FGSG_09944,FGSG_13873,FGSG_13979"
low_light_vs_black_light,GO:0004252,serine-type endopeptidase activity,MF,18,44,1413,6241,9.96,1.81,0.0049892469511132,0.046898921340465,"FGSG_00806,FGSG_03072,FGSG_03443,FGSG_04375,FGSG_05815,FGSG_06572,FGSG_07202,FGSG_08101,FGSG_08102,FGSG_09115,FGSG_10432,FGSG_10433,FGSG_11472,FGSG_12142,FGSG_12224,FGSG_12225,FGSG_12226,FGSG_13441"
low_light_vs_black_light,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",MF,5,7,1413,6241,1.58,3.15,0.008201205018378,0.0700830247025029,"FGSG_02379,FGSG_02682,FGSG_07239,FGSG_08760,FGSG_09012"
low_light_vs_black_light,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",MF,5,7,1413,6241,1.58,3.15,0.008201205018378,0.0700830247025029,"FGSG_02346,FGSG_03443,FGSG_04143,FGSG_06548,FGSG_11489"
low_light_vs_black_light,GO:0050661,NADP binding,MF,18,46,1413,6241,10.41,1.73,0.0085856055613803,0.0701779932843263,"FGSG_00712,FGSG_02327,FGSG_03163,FGSG_03952,FGSG_03955,FGSG_05683,FGSG_06257,FGSG_07189,FGSG_08402,FGSG_08498,FGSG_09121,FGSG_09284,FGSG_11261,FGSG_11492,FGSG_11550,FGSG_11554,FGSG_11568,FGSG_13875"
low_light_vs_black_light,GO:0004499,"N,N-dimethylaniline monooxygenase activity",MF,12,27,1413,6241,6.11,1.96,0.0097021722630225,0.0760003493936764,"FGSG_00712,FGSG_02327,FGSG_03163,FGSG_05683,FGSG_07189,FGSG_09121,FGSG_11261,FGSG_11492,FGSG_11550,FGSG_11554,FGSG_11568,FGSG_13875"
low_light_vs_black_light,GO:0004930,G protein-coupled receptor activity,MF,4,5,1413,6241,1.13,3.53,0.0107280803829091,0.0806751644794769,"FGSG_00527,FGSG_01861,FGSG_03023,FGSG_09693"
low_light_vs_black_light,GO:0005375,copper ion transmembrane transporter activity,MF,3,3,1413,6241,0.68,4.42,0.01158644259933,0.0837788926413095,"FGSG_00773,FGSG_03693,FGSG_08697"
low_light_vs_black_light,GO:0051287,NAD binding,MF,17,45,1413,6241,10.19,1.67,0.015443941814144,0.1075355948540398,"FGSG_00066,FGSG_00138,FGSG_00805,FGSG_01392,FGSG_04024,FGSG_04143,FGSG_05284,FGSG_06257,FGSG_06548,FGSG_07191,FGSG_08498,FGSG_09483,FGSG_10347,FGSG_10680,FGSG_11489,FGSG_13455,FGSG_13456"
low_light_vs_black_light,GO:0005215,transporter activity,MF,15,39,1413,6241,8.83,1.7,0.0187018248558382,0.1255693954606283,"FGSG_00152,FGSG_01375,FGSG_02343,FGSG_03162,FGSG_03780,FGSG_04439,FGSG_04667,FGSG_07495,FGSG_07509,FGSG_07720,FGSG_08810,FGSG_09737,FGSG_10816,FGSG_11439,FGSG_13650"
low_light_vs_black_light,GO:0004601,peroxidase activity,MF,7,14,1413,6241,3.17,2.21,0.0226728973737191,0.1451952947606319,"FGSG_02341,FGSG_02550,FGSG_02551,FGSG_02668,FGSG_03708,FGSG_08911,FGSG_10960"
low_light_vs_black_light,GO:0008168,methyltransferase activity,MF,38,124,1413,6241,28.07,1.35,0.023169461929888,0.1451952947606319,"FGSG_00657,FGSG_00735,FGSG_01744,FGSG_01745,FGSG_01767,FGSG_02118,FGSG_02419,FGSG_02844,FGSG_03189,FGSG_03260,FGSG_03787,FGSG_03821,FGSG_03833,FGSG_03835,FGSG_03951,FGSG_04092,FGSG_04160,FGSG_04589,FGSG_05413,FGSG_05593,FGSG_06199,FGSG_06290,FGSG_07660,FGSG_08350,FGSG_08391,FGSG_08624,FGSG_09351,FGSG_10190,FGSG_10236,FGSG_10843,FGSG_11074,FGSG_11478,FGSG_11864,FGSG_11988,FGSG_13004,FGSG_13006,FGSG_13459,FGSG_14015"
low_light_vs_black_light,GO:0042626,ATPase-coupled transmembrane transporter activity,MF,17,48,1413,6241,10.87,1.56,0.0298482363942182,0.1810151110359043,"FGSG_00669,FGSG_02749,FGSG_02786,FGSG_02870,FGSG_03032,FGSG_03735,FGSG_03882,FGSG_04440,FGSG_05527,FGSG_07383,FGSG_08308,FGSG_08309,FGSG_08312,FGSG_08823,FGSG_10706,FGSG_11988,FGSG_12704"
low_light_vs_black_light,GO:0004622,phosphatidylcholine lysophospholipase A1 activity,MF,5,9,1413,6241,2.04,2.45,0.0326853574491872,0.192026475013975,"FGSG_02073,FGSG_02823,FGSG_02824,FGSG_08150,FGSG_10693"
low_light_vs_black_light,GO:0043531,ADP binding,MF,6,12,1413,6241,2.72,2.21,0.0346203778487071,0.1972312435017255,"FGSG_02411,FGSG_04312,FGSG_06989,FGSG_08959,FGSG_11708,FGSG_12745"
low_light_vs_black_light,GO:0016813,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",MF,3,4,1413,6241,0.91,3.31,0.0384889810104708,0.2067408122848148,"FGSG_02206,FGSG_05446,FGSG_07916"
low_light_vs_black_light,GO:0019825,oxygen binding,MF,3,4,1413,6241,0.91,3.31,0.0384889810104708,0.2067408122848148,"FGSG_00765,FGSG_04458,FGSG_07925"
low_light_vs_black_light,GO:0030246,carbohydrate binding,MF,11,29,1413,6241,6.57,1.68,0.0455998710944998,0.2135977225913134,"FGSG_01829,FGSG_02920,FGSG_03462,FGSG_03828,FGSG_06117,FGSG_06486,FGSG_07558,FGSG_07921,FGSG_08797,FGSG_13422,FGSG_13423"
low_light_vs_black_light,GO:0046421,methylisocitrate lyase activity,MF,2,2,1413,6241,0.45,4.42,0.0512316196861942,0.2135977225913134,"FGSG_00176,FGSG_09896"
low_light_vs_black_light,GO:0004657,proline dehydrogenase activity,MF,2,2,1413,6241,0.45,4.42,0.0512316196861942,0.2135977225913134,"FGSG_04886,FGSG_12519"
low_light_vs_black_light,GO:0003867,obsolete 4-aminobutyrate transaminase activity,MF,2,2,1413,6241,0.45,4.42,0.0512316196861942,0.2135977225913134,"FGSG_05554,FGSG_06751"
low_light_vs_black_light,GO:0005459,UDP-galactose transmembrane transporter activity,MF,2,2,1413,6241,0.45,4.42,0.0512316196861942,0.2135977225913134,"FGSG_05346,FGSG_06978"
low_light_vs_black_light,GO:0042132,"fructose 1,6-bisphosphate 1-phosphatase activity",MF,2,2,1413,6241,0.45,4.42,0.0512316196861942,0.2135977225913134,"FGSG_03127,FGSG_09280"
low_light_vs_black_light,GO:0004065,arylsulfatase activity,MF,2,2,1413,6241,0.45,4.42,0.0512316196861942,0.2135977225913134,"FGSG_07721,FGSG_12251"
low_light_vs_black_light,GO:0004451,isocitrate lyase activity,MF,2,2,1413,6241,0.45,4.42,0.0512316196861942,0.2135977225913134,"FGSG_00176,FGSG_09896"
low_light_vs_black_light,GO:0004471,malate dehydrogenase (decarboxylating) (NAD+) activity,MF,2,2,1413,6241,0.45,4.42,0.0512316196861942,0.2135977225913134,"FGSG_00805,FGSG_07191"
low_light_vs_black_light,GO:0004339,"glucan 1,4-alpha-glucosidase activity",MF,2,2,1413,6241,0.45,4.42,0.0512316196861942,0.2135977225913134,"FGSG_06278,FGSG_11326"
low_light_vs_black_light,GO:0016831,carboxy-lyase activity,MF,6,13,1413,6241,2.94,2.04,0.0522632725489384,0.2135977225913134,"FGSG_03391,FGSG_03422,FGSG_04413,FGSG_07023,FGSG_08083,FGSG_09834"
low_light_vs_black_light,GO:0008061,chitin binding,MF,5,10,1413,6241,2.26,2.21,0.0534121552952354,0.2136486211809419,"FGSG_04146,FGSG_04654,FGSG_06208,FGSG_07569,FGSG_10443"
low_light_vs_black_light,GO:0051213,dioxygenase activity,MF,14,41,1413,6241,9.28,1.51,0.0617614874425368,0.2418991591499359,"FGSG_00765,FGSG_01255,FGSG_02657,FGSG_04445,FGSG_04458,FGSG_04667,FGSG_04775,FGSG_04828,FGSG_05919,FGSG_07590,FGSG_08081,FGSG_09040,FGSG_11522,FGSG_12180"
low_light_vs_black_light,GO:0016758,hexosyltransferase activity,MF,7,17,1413,6241,3.85,1.82,0.0681697844334239,0.2615493770098716,"FGSG_01836,FGSG_03439,FGSG_04346,FGSG_06550,FGSG_09031,FGSG_11560,FGSG_12039"
low_light_vs_black_light,GO:0030170,pyridoxal phosphate binding,MF,22,72,1413,6241,16.3,1.35,0.0737665189661943,0.2757849459473827,"FGSG_00296,FGSG_01389,FGSG_01417,FGSG_02304,FGSG_03391,FGSG_03981,FGSG_04413,FGSG_04708,FGSG_04829,FGSG_05077,FGSG_05554,FGSG_06290,FGSG_06751,FGSG_07023,FGSG_08083,FGSG_08205,FGSG_08350,FGSG_08909,FGSG_12518,FGSG_12519,FGSG_13507,FGSG_13586"
low_light_vs_black_light,GO:0009013,succinate-semialdehyde dehydrogenase [NAD(P)+] activity,MF,3,5,1413,6241,1.13,2.65,0.0801303319518133,0.2757849459473827,"FGSG_00855,FGSG_04196,FGSG_06752"
low_light_vs_black_light,GO:0030600,feruloyl esterase activity,MF,3,5,1413,6241,1.13,2.65,0.0801303319518133,0.2757849459473827,"FGSG_02131,FGSG_02133,FGSG_12548"
low_light_vs_black_light,GO:0004185,serine-type carboxypeptidase activity,MF,5,11,1413,6241,2.49,2.01,0.0801508665806072,0.2757849459473827,"FGSG_02314,FGSG_03769,FGSG_04097,FGSG_04527,FGSG_13015"
low_light_vs_black_light,GO:0016746,acyltransferase activity,MF,8,21,1413,6241,4.75,1.68,0.080918893716192,0.2757849459473827,"FGSG_00840,FGSG_02071,FGSG_02127,FGSG_03851,FGSG_05794,FGSG_12136,FGSG_12368,FGSG_13299"
low_light_vs_black_light,GO:0030976,thiamine pyrophosphate binding,MF,4,8,1413,6241,1.81,2.21,0.0836156485053234,0.2757849459473827,"FGSG_03136,FGSG_04309,FGSG_06557,FGSG_09834"
low_light_vs_black_light,GO:0045735,nutrient reservoir activity,MF,4,8,1413,6241,1.81,2.21,0.0836156485053234,0.2757849459473827,"FGSG_01830,FGSG_05084,FGSG_11012,FGSG_11269"
low_light_vs_black_light,GO:0004096,catalase activity,MF,4,8,1413,6241,1.81,2.21,0.0836156485053234,0.2757849459473827,"FGSG_05695,FGSG_06554,FGSG_06733,FGSG_12369"
low_light_vs_black_light,GO:0022857,transmembrane transporter activity,MF,5,12,1413,6241,2.72,1.84,0.1126726442462501,0.3543939936017388,"FGSG_03306,FGSG_05882,FGSG_07722,FGSG_07881,FGSG_09060"
low_light_vs_black_light,GO:0051537,"2 iron, 2 sulfur cluster binding",MF,8,23,1413,6241,5.21,1.54,0.1279659815830405,0.3543939936017388,"FGSG_00278,FGSG_02908,FGSG_05251,FGSG_05610,FGSG_08402,FGSG_08851,FGSG_12438,FGSG_12563"
low_light_vs_black_light,GO:2001070,starch binding,MF,2,3,1413,6241,0.68,2.94,0.1305219738599227,0.3543939936017388,"FGSG_06278,FGSG_11326"
low_light_vs_black_light,GO:0097027,ubiquitin-protein transferase activator activity,MF,2,3,1413,6241,0.68,2.94,0.1305219738599227,0.3543939936017388,"FGSG_00660,FGSG_10728"
low_light_vs_black_light,GO:0051787,misfolded protein binding,MF,2,3,1413,6241,0.68,2.94,0.1305219738599227,0.3543939936017388,"FGSG_01015,FGSG_12745"
low_light_vs_black_light,GO:0008177,succinate dehydrogenase (quinone) activity,MF,2,3,1413,6241,0.68,2.94,0.1305219738599227,0.3543939936017388,"FGSG_05610,FGSG_13136"
low_light_vs_black_light,GO:0004563,beta-N-acetylhexosaminidase activity,MF,2,3,1413,6241,0.68,2.94,0.1305219738599227,0.3543939936017388,"FGSG_01283,FGSG_13883"
low_light_vs_black_light,GO:0004372,glycine hydroxymethyltransferase activity,MF,2,3,1413,6241,0.68,2.94,0.1305219738599227,0.3543939936017388,"FGSG_06290,FGSG_08350"
low_light_vs_black_light,GO:0016708,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor",MF,2,3,1413,6241,0.68,2.94,0.1305219738599227,0.3543939936017388,"FGSG_02908,FGSG_12438"
