contrast,GO,go_term_name,namespace,n_study,n_bg,study_size,bg_size,expected,fold_enrichment,pvalue,padj,study_genes
dark_light_vs_black_light,GO:0003723,RNA binding,MF,7,133,1054,6174,22.71,0.31,0.9999912781276238,0.9999999999637428,"FGSG_01159,FGSG_01918,FGSG_02686,FGSG_04349,FGSG_04350,FGSG_05203,FGSG_07296"
dark_light_vs_black_light,GO:0005524,ATP binding,MF,58,630,1054,6174,107.55,0.54,0.9999999988786652,0.9999999999637428,"FGSG_00330,FGSG_00669,FGSG_00838,FGSG_01015,FGSG_01018,FGSG_01157,FGSG_01751,FGSG_02425,FGSG_02749,FGSG_02846,FGSG_03032,FGSG_03319,FGSG_03735,FGSG_03882,FGSG_03992,FGSG_04245,FGSG_04350,FGSG_04440,FGSG_04512,FGSG_04934,FGSG_05912,FGSG_05949,FGSG_06149,FGSG_06154,FGSG_06246,FGSG_06735,FGSG_07013,FGSG_07017,FGSG_07258,FGSG_07296,FGSG_07577,FGSG_07742,FGSG_07816,FGSG_08308,FGSG_08309,FGSG_08601,FGSG_08729,FGSG_08823,FGSG_09045,FGSG_09479,FGSG_09515,FGSG_09706,FGSG_10174,FGSG_10211,FGSG_10471,FGSG_10706,FGSG_11234,FGSG_11716,FGSG_11941,FGSG_12433,FGSG_12560,FGSG_12561,FGSG_12600,FGSG_12704,FGSG_12745,FGSG_13318,FGSG_13507,FGSG_13650"
dark_light_vs_black_light,GO:0003735,structural constituent of ribosome,MF,2,145,1054,6174,24.75,0.08,0.9999999999637428,0.9999999999637428,"FGSG_11839,FGSG_11921"
dark_light_vs_black_light,GO:0016021,GO:0016021,CC,539,2469,782,5771,334.56,1.61,9.191458771820789e-57,3.4008397455736914e-55,"FGSG_00012,FGSG_00059,FGSG_00076,FGSG_00092,FGSG_00107,FGSG_00108,FGSG_00126,FGSG_00136,FGSG_00147,FGSG_00160,FGSG_00195,FGSG_00209,FGSG_00226,FGSG_00262,FGSG_00285,FGSG_00416,FGSG_00470,FGSG_00517,FGSG_00572,FGSG_00588,FGSG_00596,FGSG_00603,FGSG_00659,FGSG_00663,FGSG_00669,FGSG_00702,FGSG_00734,FGSG_00743,FGSG_00773,FGSG_00775,FGSG_00793,FGSG_00838,FGSG_01003,FGSG_01028,FGSG_01048,FGSG_01149,FGSG_01172,FGSG_01223,FGSG_01268,FGSG_01284,FGSG_01379,FGSG_01484,FGSG_01579,FGSG_01580,FGSG_01591,FGSG_01599,FGSG_01631,FGSG_01662,FGSG_01695,FGSG_01745,FGSG_01780,FGSG_01792,FGSG_01806,FGSG_01814,FGSG_01823,FGSG_01861,FGSG_01868,FGSG_01883,FGSG_01897,FGSG_01981,FGSG_01986,FGSG_01990,FGSG_01994,FGSG_02019,FGSG_02064,FGSG_02070,FGSG_02074,FGSG_02084,FGSG_02111,FGSG_02114,FGSG_02115,FGSG_02116,FGSG_02119,FGSG_02145,FGSG_02229,FGSG_02272,FGSG_02274,FGSG_02281,FGSG_02289,FGSG_02292,FGSG_02307,FGSG_02319,FGSG_02329,FGSG_02343,FGSG_02346,FGSG_02358,FGSG_02367,FGSG_02402,FGSG_02406,FGSG_02423,FGSG_02442,FGSG_02502,FGSG_02522,FGSG_02569,FGSG_02577,FGSG_02578,FGSG_02580,FGSG_02589,FGSG_02627,FGSG_02641,FGSG_02671,FGSG_02672,FGSG_02679,FGSG_02680,FGSG_02681,FGSG_02684,FGSG_02685,FGSG_02749,FGSG_02820,FGSG_02823,FGSG_02824,FGSG_02846,FGSG_02883,FGSG_02895,FGSG_02950,FGSG_02966,FGSG_02968,FGSG_02978,FGSG_02983,FGSG_02986,FGSG_02992,FGSG_03005,FGSG_03020,FGSG_03032,FGSG_03033,FGSG_03063,FGSG_03064,FGSG_03065,FGSG_03066,FGSG_03074,FGSG_03080,FGSG_03081,FGSG_03099,FGSG_03100,FGSG_03118,FGSG_03120,FGSG_03124,FGSG_03140,FGSG_03161,FGSG_03162,FGSG_03195,FGSG_03199,FGSG_03220,FGSG_03248,FGSG_03265,FGSG_03272,FGSG_03277,FGSG_03288,FGSG_03296,FGSG_03306,FGSG_03360,FGSG_03369,FGSG_03375,FGSG_03418,FGSG_03420,FGSG_03443,FGSG_03447,FGSG_03498,FGSG_03500,FGSG_03516,FGSG_03539,FGSG_03541,FGSG_03547,FGSG_03548,FGSG_03577,FGSG_03588,FGSG_03589,FGSG_03639,FGSG_03643,FGSG_03646,FGSG_03650,FGSG_03657,FGSG_03658,FGSG_03692,FGSG_03693,FGSG_03711,FGSG_03735,FGSG_03737,FGSG_03749,FGSG_03778,FGSG_03799,FGSG_03808,FGSG_03830,FGSG_03831,FGSG_03845,FGSG_03851,FGSG_03862,FGSG_03882,FGSG_03897,FGSG_03920,FGSG_03932,FGSG_03951,FGSG_03952,FGSG_03956,FGSG_03957,FGSG_03987,FGSG_04001,FGSG_04058,FGSG_04087,FGSG_04092,FGSG_04129,FGSG_04159,FGSG_04182,FGSG_04188,FGSG_04215,FGSG_04217,FGSG_04233,FGSG_04234,FGSG_04245,FGSG_04299,FGSG_04357,FGSG_04368,FGSG_04370,FGSG_04431,FGSG_04438,FGSG_04440,FGSG_04461,FGSG_04512,FGSG_04537,FGSG_04544,FGSG_04584,FGSG_04589,FGSG_04590,FGSG_04592,FGSG_04593,FGSG_04610,FGSG_04637,FGSG_04644,FGSG_04654,FGSG_04658,FGSG_04659,FGSG_04667,FGSG_04676,FGSG_04693,FGSG_04695,FGSG_04696,FGSG_04709,FGSG_04763,FGSG_04780,FGSG_04825,FGSG_04827,FGSG_04828,FGSG_04830,FGSG_04852,FGSG_04854,FGSG_04879,FGSG_04899,FGSG_04928,FGSG_04930,FGSG_04941,FGSG_04943,FGSG_04949,FGSG_05011,FGSG_05021,FGSG_05039,FGSG_05042,FGSG_05045,FGSG_05164,FGSG_05238,FGSG_05260,FGSG_05285,FGSG_05292,FGSG_05296,FGSG_05324,FGSG_05333,FGSG_05334,FGSG_05338,FGSG_05348,FGSG_05368,FGSG_05385,FGSG_05410,FGSG_05440,FGSG_05532,FGSG_05574,FGSG_05584,FGSG_05593,FGSG_05674,FGSG_05679,FGSG_05680,FGSG_05692,FGSG_05701,FGSG_05705,FGSG_05730,FGSG_05731,FGSG_05744,FGSG_05754,FGSG_05793,FGSG_05827,FGSG_05882,FGSG_05892,FGSG_05926,FGSG_05928,FGSG_05959,FGSG_05968,FGSG_06048,FGSG_06060,FGSG_06068,FGSG_06080,FGSG_06081,FGSG_06090,FGSG_06091,FGSG_06108,FGSG_06118,FGSG_06124,FGSG_06215,FGSG_06336,FGSG_06468,FGSG_06508,FGSG_06537,FGSG_06538,FGSG_06539,FGSG_06541,FGSG_06550,FGSG_06564,FGSG_06566,FGSG_06572,FGSG_06600,FGSG_06663,FGSG_06741,FGSG_07072,FGSG_07129,FGSG_07134,FGSG_07205,FGSG_07208,FGSG_07216,FGSG_07350,FGSG_07366,FGSG_07411,FGSG_07483,FGSG_07489,FGSG_07495,FGSG_07496,FGSG_07509,FGSG_07543,FGSG_07567,FGSG_07577,FGSG_07584,FGSG_07587,FGSG_07596,FGSG_07616,FGSG_07630,FGSG_07631,FGSG_07633,FGSG_07665,FGSG_07666,FGSG_07672,FGSG_07673,FGSG_07720,FGSG_07722,FGSG_07744,FGSG_07765,FGSG_07773,FGSG_07792,FGSG_07802,FGSG_07881,FGSG_07891,FGSG_07913,FGSG_07917,FGSG_07934,FGSG_08014,FGSG_08047,FGSG_08054,FGSG_08055,FGSG_08071,FGSG_08079,FGSG_08084,FGSG_08177,FGSG_08188,FGSG_08191,FGSG_08199,FGSG_08230,FGSG_08233,FGSG_08308,FGSG_08309,FGSG_08336,FGSG_08347,FGSG_08375,FGSG_08440,FGSG_08504,FGSG_08579,FGSG_08659,FGSG_08679,FGSG_08695,FGSG_08697,FGSG_08799,FGSG_08823,FGSG_08973,FGSG_09006,FGSG_09012,FGSG_09039,FGSG_09044,FGSG_09050,FGSG_09063,FGSG_09081,FGSG_09086,FGSG_09104,FGSG_09123,FGSG_09210,FGSG_09232,FGSG_09239,FGSG_09252,FGSG_09303,FGSG_09330,FGSG_09335,FGSG_09351,FGSG_09352,FGSG_09402,FGSG_09443,FGSG_09515,FGSG_09526,FGSG_09575,FGSG_09595,FGSG_09610,FGSG_09693,FGSG_09697,FGSG_09737,FGSG_09804,FGSG_09830,FGSG_09845,FGSG_09913,FGSG_09970,FGSG_09977,FGSG_09980,FGSG_10008,FGSG_10081,FGSG_10098,FGSG_10183,FGSG_10224,FGSG_10278,FGSG_10338,FGSG_10383,FGSG_10425,FGSG_10441,FGSG_10451,FGSG_10472,FGSG_10490,FGSG_10570,FGSG_10571,FGSG_10618,FGSG_10630,FGSG_10655,FGSG_10666,FGSG_10679,FGSG_10706,FGSG_10739,FGSG_10802,FGSG_10807,FGSG_10809,FGSG_10847,FGSG_10923,FGSG_10973,FGSG_10979,FGSG_10991,FGSG_10997,FGSG_11014,FGSG_11062,FGSG_11215,FGSG_11216,FGSG_11219,FGSG_11224,FGSG_11284,FGSG_11285,FGSG_11306,FGSG_11307,FGSG_11324,FGSG_11339,FGSG_11439,FGSG_11449,FGSG_11480,FGSG_11497,FGSG_11552,FGSG_11554,FGSG_11567,FGSG_11570,FGSG_11617,FGSG_11741,FGSG_11777,FGSG_11888,FGSG_11905,FGSG_11949,FGSG_11980,FGSG_12110,FGSG_12136,FGSG_12166,FGSG_12204,FGSG_12222,FGSG_12254,FGSG_12321,FGSG_12325,FGSG_12335,FGSG_12342,FGSG_12352,FGSG_12371,FGSG_12374,FGSG_12415,FGSG_12419,FGSG_12445,FGSG_12452,FGSG_12458,FGSG_12489,FGSG_12490,FGSG_12502,FGSG_12505,FGSG_12511,FGSG_12548,FGSG_12599,FGSG_12607,FGSG_12632,FGSG_12700,FGSG_12702,FGSG_12704,FGSG_12741,FGSG_12883,FGSG_12981,FGSG_13012,FGSG_13094,FGSG_13107,FGSG_13153,FGSG_13210,FGSG_13247,FGSG_13299,FGSG_13300,FGSG_13347,FGSG_13377,FGSG_13382,FGSG_13459,FGSG_13491,FGSG_13536,FGSG_13562,FGSG_13650,FGSG_13702,FGSG_13761,FGSG_13807,FGSG_13825,FGSG_13883,FGSG_13977,FGSG_13979,FGSG_13980,FGSG_13993"
dark_light_vs_black_light,GO:0005618,cell wall,CC,3,5,782,5771,0.68,4.43,0.0200458124806574,0.3708475308921627,"FGSG_04439,FGSG_06572,FGSG_11472"
dark_light_vs_black_light,GO:0005576,extracellular region,CC,11,46,782,5771,6.23,1.76,0.0396905203519915,0.4895164176745629,"FGSG_00060,FGSG_00062,FGSG_02133,FGSG_02314,FGSG_02342,FGSG_03194,FGSG_03591,FGSG_07741,FGSG_11032,FGSG_11487,FGSG_12548"
dark_light_vs_black_light,GO:0016020,membrane,CC,17,89,782,5771,12.06,1.41,0.0870581241089237,0.8052876480075447,"FGSG_00295,FGSG_00443,FGSG_01049,FGSG_02698,FGSG_03264,FGSG_03922,FGSG_04439,FGSG_04729,FGSG_07555,FGSG_07638,FGSG_09678,FGSG_09682,FGSG_11013,FGSG_11472,FGSG_12105,FGSG_12223,FGSG_12673"
dark_light_vs_black_light,GO:0005782,peroxisomal matrix,CC,2,5,782,5771,0.68,2.95,0.1386594089655556,0.8848462915199544,"FGSG_02287,FGSG_10362"
dark_light_vs_black_light,GO:0009277,fungal-type cell wall,CC,3,10,782,5771,1.36,2.21,0.1434885878140466,0.8848462915199544,"FGSG_01250,FGSG_03960,FGSG_09980"
dark_light_vs_black_light,GO:0005887,GO:0005887,CC,3,12,782,5771,1.63,1.84,0.2153395337854914,1.0,"FGSG_03985,FGSG_04957,FGSG_09477"
dark_light_vs_black_light,GO:0005933,cellular bud,CC,2,9,782,5771,1.22,1.64,0.349887431837123,1.0,"FGSG_08638,FGSG_09787"
dark_light_vs_black_light,GO:0005779,obsolete integral component of peroxisomal membrane,CC,2,9,782,5771,1.22,1.64,0.349887431837123,1.0,"FGSG_03798,FGSG_07078"
dark_light_vs_black_light,GO:0005623,obsolete cell,CC,3,20,782,5771,2.71,1.11,0.5217666173024443,1.0,"FGSG_05450,FGSG_10417,FGSG_13650"
dark_light_vs_black_light,GO:0005811,lipid droplet,CC,2,20,782,5771,2.71,0.74,0.7757546019995463,1.0,"FGSG_06215,FGSG_11305"
dark_light_vs_black_light,GO:0005635,nuclear envelope,CC,4,38,782,5771,5.15,0.78,0.7766889495089282,1.0,"FGSG_01157,FGSG_04350,FGSG_10005,FGSG_12745"
dark_light_vs_black_light,GO:0000775,"chromosome, centromeric region",CC,2,22,782,5771,2.98,0.67,0.8198374208320691,1.0,"FGSG_01157,FGSG_02800"
dark_light_vs_black_light,GO:0000131,incipient cellular bud site,CC,3,33,782,5771,4.47,0.67,0.8440196009217562,1.0,"FGSG_06149,FGSG_09787,FGSG_11890"
dark_light_vs_black_light,GO:0005886,plasma membrane,CC,8,78,782,5771,10.57,0.76,0.8477028131914695,1.0,"FGSG_02489,FGSG_02589,FGSG_03063,FGSG_03248,FGSG_03882,FGSG_08579,FGSG_09830,FGSG_09980"
dark_light_vs_black_light,GO:0000324,fungal-type vacuole,CC,3,35,782,5771,4.74,0.63,0.8716321987952242,1.0,"FGSG_03248,FGSG_04854,FGSG_07129"
dark_light_vs_black_light,GO:0005758,mitochondrial intermembrane space,CC,3,37,782,5771,5.01,0.6,0.8948323304253385,1.0,"FGSG_05328,FGSG_06246,FGSG_10881"
dark_light_vs_black_light,GO:0005759,mitochondrial matrix,CC,3,39,782,5771,5.28,0.57,0.9141956255690978,1.0,"FGSG_01015,FGSG_08712,FGSG_09239"
dark_light_vs_black_light,GO:0072686,mitotic spindle,CC,2,31,782,5771,4.2,0.48,0.9363009479877816,1.0,"FGSG_00324,FGSG_08375"
dark_light_vs_black_light,GO:0005934,cellular bud tip,CC,2,34,782,5771,4.61,0.43,0.9556327105044,1.0,"FGSG_06149,FGSG_11890"
dark_light_vs_black_light,GO:0005768,endosome,CC,2,34,782,5771,4.61,0.43,0.9556327105044,1.0,"FGSG_07129,FGSG_11305"
dark_light_vs_black_light,GO:0043332,mating projection tip,CC,3,46,782,5771,6.23,0.48,0.959078853064354,1.0,"FGSG_06149,FGSG_09787,FGSG_11890"
dark_light_vs_black_light,GO:0030687,"preribosome, large subunit precursor",CC,2,38,782,5771,5.15,0.39,0.9728487952617516,1.0,"FGSG_04350,FGSG_05428"
dark_light_vs_black_light,GO:0051286,cell tip,CC,2,42,782,5771,5.69,0.35,0.9835265996235948,1.0,"FGSG_06272,FGSG_08773"
dark_light_vs_black_light,GO:0005622,intracellular anatomical structure,CC,5,90,782,5771,12.2,0.41,0.9959242121700662,1.0,"FGSG_00171,FGSG_02792,FGSG_03595,FGSG_03597,FGSG_06511"
dark_light_vs_black_light,GO:0005739,mitochondrion,CC,23,276,782,5771,37.4,0.61,0.9977371094111032,1.0,"FGSG_00840,FGSG_01028,FGSG_01392,FGSG_01433,FGSG_02820,FGSG_03992,FGSG_04117,FGSG_04886,FGSG_04934,FGSG_05260,FGSG_05567,FGSG_07258,FGSG_08266,FGSG_08352,FGSG_08425,FGSG_09575,FGSG_09970,FGSG_10097,FGSG_10164,FGSG_10893,FGSG_11305,FGSG_13157,FGSG_13318"
dark_light_vs_black_light,GO:0005783,endoplasmic reticulum,CC,10,150,782,5771,20.33,0.49,0.9977475302276254,1.0,"FGSG_00659,FGSG_03686,FGSG_03851,FGSG_04852,FGSG_04854,FGSG_04911,FGSG_06215,FGSG_06784,FGSG_07078,FGSG_12154"
dark_light_vs_black_light,GO:0005789,endoplasmic reticulum membrane,CC,4,86,782,5771,11.65,0.34,0.9982839581378572,1.0,"FGSG_02522,FGSG_03985,FGSG_05164,FGSG_09830"
dark_light_vs_black_light,GO:0005634,nucleus,CC,133,1233,782,5771,167.08,0.8,0.9995408869548148,1.0,"FGSG_00052,FGSG_00147,FGSG_00217,FGSG_00227,FGSG_00404,FGSG_00409,FGSG_00417,FGSG_00443,FGSG_00657,FGSG_00665,FGSG_00713,FGSG_00735,FGSG_00838,FGSG_00979,FGSG_01018,FGSG_01172,FGSG_01558,FGSG_01724,FGSG_01760,FGSG_01795,FGSG_01808,FGSG_01918,FGSG_02268,FGSG_02368,FGSG_02410,FGSG_02469,FGSG_02737,FGSG_02805,FGSG_02825,FGSG_02874,FGSG_03044,FGSG_03148,FGSG_03213,FGSG_03218,FGSG_03225,FGSG_03272,FGSG_03578,FGSG_03650,FGSG_03727,FGSG_03873,FGSG_03912,FGSG_03919,FGSG_04126,FGSG_04183,FGSG_04191,FGSG_04256,FGSG_04288,FGSG_04459,FGSG_04502,FGSG_04643,FGSG_04725,FGSG_04727,FGSG_04830,FGSG_04888,FGSG_04901,FGSG_04974,FGSG_04987,FGSG_05068,FGSG_05085,FGSG_05133,FGSG_05251,FGSG_05309,FGSG_05546,FGSG_05567,FGSG_05738,FGSG_05789,FGSG_05827,FGSG_05926,FGSG_06054,FGSG_06272,FGSG_06380,FGSG_06425,FGSG_06448,FGSG_06503,FGSG_06633,FGSG_06700,FGSG_07192,FGSG_07575,FGSG_07589,FGSG_07638,FGSG_07831,FGSG_07889,FGSG_07921,FGSG_07978,FGSG_08321,FGSG_08411,FGSG_08498,FGSG_09019,FGSG_09064,FGSG_09111,FGSG_09123,FGSG_09178,FGSG_09318,FGSG_09333,FGSG_09368,FGSG_09722,FGSG_10536,FGSG_11186,FGSG_11216,FGSG_11262,FGSG_11364,FGSG_11462,FGSG_11520,FGSG_11551,FGSG_11552,FGSG_11561,FGSG_11610,FGSG_11653,FGSG_11670,FGSG_11750,FGSG_11941,FGSG_12048,FGSG_12117,FGSG_12134,FGSG_12172,FGSG_12173,FGSG_12572,FGSG_12606,FGSG_12631,FGSG_12632,FGSG_12713,FGSG_12714,FGSG_12741,FGSG_12782,FGSG_12813,FGSG_12883,FGSG_12926,FGSG_12927,FGSG_13110,FGSG_13123,FGSG_13507,FGSG_13625,FGSG_13828"
dark_light_vs_black_light,GO:0005794,Golgi apparatus,CC,3,85,782,5771,11.52,0.26,0.9995981265615956,1.0,"FGSG_00979,FGSG_02489,FGSG_02820"
dark_light_vs_black_light,GO:0044732,mitotic spindle pole body,CC,2,79,782,5771,10.7,0.19,0.9998739873722886,1.0,"FGSG_06272,FGSG_10174"
dark_light_vs_black_light,GO:0000329,fungal-type vacuole membrane,CC,2,88,782,5771,11.92,0.17,0.9999631326857564,1.0,"FGSG_03985,FGSG_04370"
dark_light_vs_black_light,GO:0032153,cell division site,CC,2,88,782,5771,11.92,0.17,0.9999631326857564,1.0,"FGSG_06272,FGSG_08638"
dark_light_vs_black_light,GO:0005840,ribosome,CC,3,111,782,5771,15.04,0.2,0.9999858219123904,1.0,"FGSG_01473,FGSG_11839,FGSG_11921"
dark_light_vs_black_light,GO:0005737,cytoplasm,CC,21,329,782,5771,44.58,0.47,0.999993496290716,1.0,"FGSG_00409,FGSG_00657,FGSG_00665,FGSG_00838,FGSG_02852,FGSG_02893,FGSG_03767,FGSG_03952,FGSG_03955,FGSG_04256,FGSG_04829,FGSG_05912,FGSG_06054,FGSG_06290,FGSG_07555,FGSG_08457,FGSG_09041,FGSG_09678,FGSG_10855,FGSG_10967,FGSG_13300"
dark_light_vs_black_light,GO:0005730,nucleolus,CC,4,163,782,5771,22.09,0.18,0.999999884841316,1.0,"FGSG_02492,FGSG_04350,FGSG_05428,FGSG_07296"
dark_light_vs_black_light,GO:0005829,cytosol,CC,42,850,782,5771,115.18,0.36,1.0,1.0,"FGSG_00357,FGSG_00365,FGSG_00417,FGSG_00443,FGSG_00735,FGSG_00979,FGSG_01018,FGSG_01249,FGSG_01433,FGSG_02469,FGSG_02489,FGSG_02800,FGSG_03148,FGSG_03213,FGSG_04117,FGSG_04126,FGSG_04183,FGSG_05085,FGSG_05428,FGSG_05546,FGSG_05738,FGSG_06633,FGSG_06735,FGSG_07174,FGSG_08266,FGSG_08375,FGSG_08498,FGSG_08601,FGSG_08638,FGSG_08712,FGSG_08773,FGSG_09019,FGSG_09535,FGSG_09805,FGSG_10202,FGSG_10362,FGSG_10739,FGSG_11305,FGSG_11670,FGSG_11921,FGSG_13123,FGSG_13318"
