gene_id,FGSG_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FGRAM000v1_010949,FGSG_06830,2781.50347341069,2.32781486186322,0.0719094919619869,32.3714547043909,6.924121442265509e-230,3.05070496090362e-227
FGRAM000v1_007171,,541.875093311561,-3.3490794721453,0.109903703607167,-30.4728536184372,5.96705519662596e-204,2.51472460960415e-201
FGRAM000v1_002813,,13709.4723685757,2.07564808737764,0.0681405808923425,30.4612619997623,8.497701402723429e-204,3.43200915402493e-201
FGRAM000v1_006082,,856.650640963315,2.60972186340187,0.085880113284353,30.3879648453764,7.92206704033243e-203,3.07154383287769e-200
FGRAM000v1_013017,,385.171243015143,-3.88965594850825,0.128162007122939,-30.3495242921492,2.5490518691412498e-202,9.503061449071581e-200
FGRAM000v1_000066,FGSG_00043,29227.4602873139,1.60927500180797,0.053112535526882,30.2993443232147,1.1693718724195902e-201,4.19804502198633e-199
FGRAM000v1_000394,,809.323205491988,2.68028801452562,0.0888007292776546,30.183175705068,3.93850055689192e-200,1.36342449635548e-197
FGRAM000v1_011702,,1717.50067762872,1.88161824278595,0.062688341376776,30.0154414913748,6.17108225568768e-198,2.06263104497864e-195
FGRAM000v1_005168,,756.553195811975,-3.13418505572138,0.10490011663691,-29.8778033447733,3.8231992792388704e-196,1.23527568712208e-193
FGRAM000v1_006397,FGSG_03715,1812.64961083671,2.5805188067765,0.0865095803140071,29.8292836170271,1.6300487473771299e-195,5.09679435752469e-193
FGRAM000v1_004759,,636.89582209677,3.48570098085398,0.117152106032855,29.7536348162312,1.55619942197677e-194,4.71382531163152e-192
FGRAM000v1_011291,FGSG_07130,6672.54862969916,2.39577888109823,0.0809276533643862,29.6039583689762,1.32886482534713e-192,3.90323840972416e-190
FGRAM000v1_000071,FGSG_00048,28000.5531850788,1.92849184305605,0.0654356172387136,29.4715924512605,6.65924260247777e-191,1.8984717219357903e-188
FGRAM000v1_002847,,1088.12202664156,2.12302826428606,0.0736726757204943,28.8170375722552,1.3121945357223501e-182,3.63402903850193e-180
FGRAM000v1_000816,,597.358025243082,2.62182915309419,0.0911539856821764,28.7626386654736,6.29478592580649e-182,1.6948711105234e-179
FGRAM000v1_009775,,440.979670000882,-3.0373286708989,0.105778860788542,-28.7139476475427,2.55518218625927e-181,6.69388673821923e-179
FGRAM000v1_009695,,636.953640309919,3.49743098359441,0.12199904311208,28.667691929201,9.64892322307207e-181,2.4612371789799399e-178
FGRAM000v1_000758,,2065.84826982144,2.15808997747484,0.0752988064799202,28.6603477314124,1.1912832182039801e-180,2.96079698309005e-178
FGRAM000v1_002651,,431.238209771937,-3.84127349334522,0.139027324530511,-27.629629688387,4.904197653227701e-168,1.1884096963183998e-165
FGRAM000v1_012305,,21125.5610878992,1.68207505180925,0.0613171324370223,27.432382842379,1.12736850461286e-165,2.66526412566158e-163
FGRAM000v1_012818,,1937.16838265129,2.29036316687157,0.0846179717783372,27.0671007439334,2.40309612952784e-161,5.54600256750317e-159
FGRAM000v1_001892,,6608.85294899008,2.1358837561221,0.0800782409717706,26.6724609607128,9.82518566890957e-157,2.2147796439242e-154
FGRAM000v1_010330,,777.319055426706,-2.36669646087433,0.0887764691639283,-26.6590514712199,1.40556535314823e-156,3.09639658365133e-154
FGRAM000v1_001779,,504.021922601723,-3.08986631259807,0.117415271747165,-26.3157106108957,1.2677267668932402e-152,2.73068345588803e-150
FGRAM000v1_010428,,472.524553272105,-2.66825603693926,0.101449876227308,-26.3012251583312,1.8568183037428001e-152,3.91263909090847e-150
FGRAM000v1_003328,,1787.77689123559,1.55863095153546,0.0596739927763919,26.1190994438047,2.21259801134409e-150,4.5631303242464304e-148
FGRAM000v1_003055,,1755.49501923257,1.9248397157938,0.0740359365991023,25.9987217588213,5.11971913126159e-149,1.03386328206914e-146
FGRAM000v1_000575,,1878.13046594262,1.59545177137666,0.0614610966192249,25.9587260744972,1.44930822306788e-148,2.86696828697897e-146
FGRAM000v1_005477,,2513.13532098558,-1.66554165197379,0.0642060665001744,-25.9405651640295,2.3234504284581502e-148,4.50424100060896e-146
FGRAM000v1_004359,,1660.00142932991,-2.41896189743134,0.0936262457858955,-25.8363654029558,3.46271571837685e-147,6.581196756515071e-145
FGRAM000v1_007527,,4453.30270415065,-1.44757483045957,0.0560802362600695,-25.8125665474465,6.40811223510677e-147,1.1944967672094201e-144
FGRAM000v1_008681,,670.486518246019,-2.09828017340365,0.0816152422843892,-25.7094154801645,9.17282706797129e-146,1.6775889201857701e-143
FGRAM000v1_011290,,699.672698127102,2.55831462943989,0.10058225344631,25.435049840134,1.03328569863517e-142,1.85474782905013e-140
FGRAM000v1_010553,,405.612494722655,2.86866675857235,0.112985874451071,25.3896053157923,3.28503614192049e-142,5.78942824066096e-140
FGRAM000v1_006495,FGSG_03630,1124.1644920266,-1.96169655036985,0.0779470419318394,-25.167042927495,9.19802552300625e-140,1.59207966775892e-137
FGRAM000v1_000057,FGSG_15680,12944.0216968784,1.69377131096993,0.0673239117522628,25.1585397652269,1.13963030488539e-139,1.9379713237287899e-137
FGRAM000v1_002600,,540.31374888221,3.08645369536252,0.123660449560542,24.9591013645106,1.70090171234751e-137,2.8425586720318e-135
FGRAM000v1_008329,,531.085652720398,-2.50635099510254,0.10070507499768,-24.8880306693608,1.00275482642243e-136,1.64740720890044e-134
FGRAM000v1_007908,,624.736401680503,-2.4200958643171,0.097525152592969,-24.815094362555,6.16111445489941e-136,9.95328040189001e-134
FGRAM000v1_005540,,1794.86134468779,-1.42563949629939,0.0577282030250944,-24.6957192774503,1.18895274100477e-134,1.88926539648512e-132
FGRAM000v1_010234,,354.237815624816,2.86170881589412,0.116297150158074,24.6068696610744,1.06645315030387e-133,1.66727909449925e-131
