contrast,gene_id,FGSG_id,baseMean,log2FoldChange,lfcSE,padj,direction
low_light_vs_black_light,FGRAM000v1_010363,,7.61540585240221,5.80163775685538,1.24921068817451,8.97334535399055e-06,up_in_first
low_light_vs_black_light,FGRAM000v1_005299,,14.6288621681966,3.66877148270974,0.790202074681255,9.03263017642299e-06,up_in_first
low_light_vs_black_light,FGRAM000v1_003079,FGSG_02713,39.8255989549826,1.24080871976854,0.267450993177833,9.17431867971493e-06,up_in_first
low_light_vs_black_light,FGRAM000v1_000424,,37.8140229697558,1.27741778197956,0.275582224994939,9.3505259914329e-06,up_in_first
low_light_vs_black_light,FGRAM000v1_005983,,9.7730778175976,3.75435496511657,0.810635815810592,9.52138889729114e-06,up_in_first
low_light_vs_black_light,FGRAM000v1_012057,,17.515146017495,-1.95192100387088,0.421537409093107,9.55722180635609e-06,down_in_first
low_light_vs_black_light,FGRAM000v1_011954,FGSG_07707,41.0195756984516,1.21812983022589,0.263805780572319,1.01433967526527e-05,up_in_first
low_light_vs_black_light,FGRAM000v1_003576,,53.531069271015,1.03868518186277,0.224958818261036,1.01554025146597e-05,up_in_first
low_light_vs_black_light,FGRAM000v1_006267,,18.5583996314044,3.06915491598326,0.664824400564717,1.01886303771414e-05,up_in_first
low_light_vs_black_light,FGRAM000v1_007306,,7.66961611780544,-5.0707262798288,1.10103707603285,1.0720519908117e-05,down_in_first
low_light_vs_black_light,FGRAM000v1_007101,,36.6516870185948,1.27232293309418,0.276370303045632,1.08065909845262e-05,up_in_first
