"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FGRAM000v1_001692",2206.25461867559,0.3020981241964,0.0688154494536653,4.38997531215441,1.13363530389041e-05,3.81983120591251e-05
"FGRAM000v1_012177",119.767788974582,0.641322314527233,0.146088783242671,4.38994904531389,1.13377224588985e-05,3.81983120591251e-05
"FGRAM000v1_010181",55.0137856655375,0.952353231072257,0.216992137485252,4.38888358863688,1.13934032809315e-05,3.83725705358126e-05
"FGRAM000v1_010283",20.5842734461898,-1.56464569526002,0.35655546382907,-4.38822526643458,1.14279376058625e-05,3.84755120575287e-05
"FGRAM000v1_012524",76.3720797195524,-0.858746202152326,0.195707966829752,-4.38789598636706,1.1445248476003e-05,3.85204144020477e-05
"FGRAM000v1_013190",149.216669361232,0.600987914929669,0.136977847368481,4.38748254900637,1.14670190995819e-05,3.85802902229252e-05
"FGRAM000v1_010843",350.884977566507,0.502417681156364,0.114546111588718,4.3861609459107,1.15368770204294e-05,3.88018559885573e-05
"FGRAM000v1_008622",522.69151650391,0.382860819956783,0.0873069023914975,4.38522968367354,1.15863459010886e-05,3.89547175925257e-05
"FGRAM000v1_001337",111.958633239457,0.756015227894911,0.172425640293657,4.38458704057789,1.16206012620477e-05,3.90563412042401e-05
"FGRAM000v1_002197",338.336397801573,0.466341073355585,0.106377778379833,4.38382038484077,1.16615934344934e-05,3.91805286518352e-05
"FGRAM000v1_003721",515.454840832806,0.458208585284503,0.104534956478969,4.38330488401444,1.16892342181147e-05,3.92597876909861e-05
"FGRAM000v1_004936",393.150485779416,0.455017970851135,0.103819783569009,4.38276747657334,1.17181161905455e-05,3.93431590699541e-05
"FGRAM000v1_007737",180.617486079418,0.559805229711978,0.127736725872491,4.38249239510636,1.17329262805252e-05,3.93792432261532e-05
"FGRAM000v1_007025",54.6964884707974,-1.2215358583708,0.27891402105465,-4.3796143835001,1.18889504184542e-05,3.98890953292061e-05
"FGRAM000v1_004322",553.469180620648,-0.487155737460393,0.111243312419331,-4.37919122386488,1.19120572682052e-05,3.99527927684129e-05
"FGRAM000v1_011771",114.814945732986,0.777317599580199,0.177662144524431,4.37525732710779,1.21289309802731e-05,4.06661113773044e-05
"FGRAM000v1_000603",955.249668946241,-0.323988635856327,0.0740534319498497,-4.37506577785264,1.2139586623492e-05,4.06877638801893e-05
"FGRAM000v1_006144",36.3066753519213,-1.14720176903761,0.262222800880988,-4.37491234623141,1.21481282743764e-05,4.07023184803078e-05
"FGRAM000v1_002888",260.932718139989,-0.514685750683151,0.117691593748663,-4.37317342972082,1.22453367709672e-05,4.10138387425656e-05
"FGRAM000v1_012521",81.8616543913865,0.781339739654879,0.178686444232332,4.37268614869835,1.22727095112997e-05,4.10913206538956e-05
"FGRAM000v1_007277",2784.67077516508,-0.345029588870158,0.0789598897616186,-4.36968174489363,1.24427744938532e-05,4.16463443262843e-05
"FGRAM000v1_001961",65.1954359032306,-0.90033888832869,0.206064875542537,-4.36920113608997,1.24701872509003e-05,4.17236883061708e-05
"FGRAM000v1_001506",164.86450889696,0.657690847500067,0.150542206476026,4.36881365628717,1.2492330107673e-05,4.17833525651052e-05
"FGRAM000v1_005113",21.3722408788008,1.48770632411718,0.34054030361161,4.36866446743386,1.25008656288944e-05,4.17974786274139e-05
"FGRAM000v1_003005",62.9807711328466,-1.09273160280401,0.250171334392098,-4.36793290270158,1.2542801154645e-05,4.19232315834394e-05
"FGRAM000v1_000580",344.869858125101,-0.424553638815902,0.0972498167785395,-4.36559834125661,1.26775249019168e-05,4.23589275678318e-05
"FGRAM000v1_011695",11.1623705043413,-3.56452640390006,0.816796509068279,-4.36403236831427,1.27686671843189e-05,4.26487563809798e-05
"FGRAM000v1_001123",246.932164848971,0.53519277610381,0.122667980419792,4.3629378609828,1.28327401978364e-05,4.28332474991832e-05
"FGRAM000v1_011199",596.361815146367,-0.419689427827604,0.0961932698182913,-4.36298120045608,1.28301972605191e-05,4.28332474991832e-05
"FGRAM000v1_004503",418.609349310566,-0.405971290447264,0.0930728974561092,-4.36186367399499,1.28959218489893e-05,4.30293185825314e-05
"FGRAM000v1_010852",460.609619576535,-0.446911953331388,0.102481025820443,-4.36092388569979,1.29514417409437e-05,4.31996988282751e-05
"FGRAM000v1_002752",426.292372487297,0.374592220731815,0.0859185179921778,4.35985430714621,1.30149067187767e-05,4.33964536722059e-05
"FGRAM000v1_006025",2595.84331353595,0.363150660025432,0.0833145193393993,4.35879199573919,1.30782341120897e-05,4.35926145971408e-05
"FGRAM000v1_000835",247.363338173238,0.467835288163191,0.107372728970012,4.35711462911456,1.31788256216566e-05,4.39128074082906e-05
"FGRAM000v1_000987",269.610522771502,0.474561300235953,0.108944059435088,4.35600897099589,1.32455349969709e-05,4.41176570569961e-05
"FGRAM000v1_005240",15.6503812644822,1.89408847030017,0.434828375134149,4.35594496268975,1.3249406756723e-05,4.41176570569961e-05
"FGRAM000v1_008222",776.888897301776,0.466728216743417,0.107182666225045,4.35451209772536,1.33363615945854e-05,4.4391948123735e-05
"FGRAM000v1_009923",243.60307657409,-0.545589171953803,0.125305331877041,-4.3540778654908,1.33628207216576e-05,4.44647515465248e-05
"FGRAM000v1_012568",102.531804533862,0.730949699693228,0.167918882688174,4.352992873652,1.34291517272584e-05,4.46701330447207e-05
"FGRAM000v1_004571",132.320640120637,-0.634186439209193,0.145740805002392,-4.35146793102169,1.35229102899586e-05,4.49665761374165e-05
"FGRAM000v1_003871",778.023423742924,0.343056492608918,0.0788496173237145,4.35076927768096,1.35660741002612e-05,4.50946352036459e-05
"FGRAM000v1_000349",88.549505912987,0.782201972495742,0.179813848203081,4.35006524977055,1.36097028841355e-05,4.52241515447123e-05
"FGRAM000v1_005923",676.004879804972,0.468399768320152,0.107745807243757,4.34726677819095,1.37844518394555e-05,4.5789133543469e-05
"FGRAM000v1_003376",682.963827928997,-0.395485855416667,0.0909801638262663,-4.34694595815279,1.38046214582495e-05,4.58404233623887e-05
"FGRAM000v1_008479",219.887997431919,0.575569935989129,0.132419825200641,4.3465541139103,1.38292944827956e-05,4.59066271992253e-05
"FGRAM000v1_006271",15.8550914206913,2.13871389772827,0.49236635760546,4.34374498722769,1.40074107318826e-05,4.64819692653675e-05
"FGRAM000v1_001328",143.080074918793,0.72652419811652,0.167261191257207,4.3436507456132,1.4013424010982e-05,4.64860092191815e-05
"FGRAM000v1_012789",802.574648051839,0.419914839184124,0.0966962812373444,4.3426162186468,1.40795961864897e-05,4.6689540142198e-05
"FGRAM000v1_002915",749.049249090154,-0.299746504914086,0.0690508616158719,-4.34095242115252,1.41866442966305e-05,4.70284347357181e-05
"FGRAM000v1_002795",234.906922546296,-0.513413893271227,0.118282873125359,-4.34055987739746,1.42120133504083e-05,4.70964257796606e-05
"FGRAM000v1_001044",1559.39664919888,-0.293414717960071,0.0676051441229031,-4.34012413946869,1.42402245958846e-05,4.71730305392501e-05
"FGRAM000v1_010275",23.4051798969615,1.50197611617845,0.346073254145874,4.34005257033052,1.42448633434834e-05,4.71730305392501e-05
"FGRAM000v1_010096",86.1561346455924,0.769327494527019,0.177309954837242,4.33888494999171,1.43207464009119e-05,4.74081266612156e-05
"FGRAM000v1_003063",3433.07516659893,-0.283909871571724,0.0654387267034572,-4.33856044996555,1.43419038551076e-05,4.74501519346846e-05
"FGRAM000v1_009615",17.7838280085732,1.98355972300197,0.457195203390284,4.3385400990498,1.43432317310044e-05,4.74501519346846e-05
"FGRAM000v1_002908",3958.00806248629,-0.46966216455291,0.108273668168038,-4.33773208666031,1.43960485363402e-05,4.7608631341776e-05
"FGRAM000v1_009136",83.2947026060782,0.793060358594104,0.182929133158519,4.33534202508286,1.45533659889611e-05,4.811247494236e-05
"FGRAM000v1_001502",974.169226472992,-0.360947875985193,0.0832608789402043,-4.33514371430569,1.45664925005135e-05,4.81394516902411e-05
"FGRAM000v1_011129",145.069396037836,0.575302357850307,0.132730673639779,4.33435875878723,1.46185608512907e-05,4.82950614626996e-05
"FGRAM000v1_012150",130.502490990156,-0.6175241465016,0.142487073130248,-4.33389593129701,1.46493446506537e-05,4.83802717883428e-05
"FGRAM000v1_002846",544.944787329312,-0.394406151912922,0.0910606377421761,-4.33124741592104,1.48266963908616e-05,4.89493079416284e-05
"FGRAM000v1_013048",49.0905288497032,1.17189998827386,0.270600956804901,4.33073113307128,1.4861505699806e-05,4.90475228969082e-05
"FGRAM000v1_008895",580.710506882623,-0.395593181138923,0.0913482879071634,-4.33060312570895,1.4870148380724e-05,4.90593424963776e-05
"FGRAM000v1_012645",247.282555618941,0.478905379193929,0.110628334195829,4.32895770035003,1.49816702738424e-05,4.94104559252651e-05
"FGRAM000v1_001369",115.710097813871,0.750298435067805,0.173334387510088,4.32861849195467,1.5004759716258e-05,4.94697741257444e-05
"FGRAM000v1_011636",412.605858414354,-0.403464546066545,0.0932137026578915,-4.32838235755232,1.50208530824353e-05,4.95059941951872e-05
"FGRAM000v1_005726",8916.12850003376,-0.497537179227865,0.114950795338877,-4.32826217305516,1.50290503851198e-05,4.95161745013481e-05
"FGRAM000v1_013031",466.590695687858,-0.354720262314131,0.0819604794175105,-4.32794274551726,1.50508579953575e-05,4.95711744984711e-05
"FGRAM000v1_000470",1351.70091021148,0.327815763565545,0.075807021451342,4.32434565149033,1.5298527012841e-05,5.0369776608515e-05
"FGRAM000v1_008058",389.769271790038,-0.470473752931912,0.108893835457451,-4.32048105345452,1.55689424114992e-05,5.12427024769649e-05
"FGRAM000v1_008077",471.287821923888,-0.432724188453219,0.100178065099289,-4.31955027304965,1.56347490207501e-05,5.1441826971531e-05
"FGRAM000v1_006860",17.7993781348593,1.76438283206686,0.40850948475986,4.31907433704763,1.56685002923744e-05,5.15353828754615e-05
"FGRAM000v1_010923",2092.87433512162,-0.269287467390474,0.0623502361622899,-4.31894863540777,1.56774260837227e-05,5.15472493315888e-05
"FGRAM000v1_005821",7763.45517268332,0.256313339102434,0.0593512455385544,4.31858399561191,1.57033457704639e-05,5.16149645822675e-05
"FGRAM000v1_003707",1909.27483563759,-0.325823730063055,0.0755177339259576,-4.31453266834666,1.59940882410571e-05,5.25369783340874e-05
"FGRAM000v1_010837",12.309664490875,-5.41667752966195,1.25545187572051,-4.31452422384035,1.59946995836059e-05,5.25369783340874e-05
"FGRAM000v1_006693",30.3680118477873,1.38624443863676,0.321344690909465,4.31388623447746,1.6040951479527e-05,5.26532145922979e-05
"FGRAM000v1_013273",333.589035882791,-0.40372692754414,0.0935868664132277,-4.31392718890176,1.60379786083417e-05,5.26532145922979e-05
"FGRAM000v1_011516",549.918596038952,-0.95621169125156,0.221712645715744,-4.31284236478559,1.61169032757951e-05,5.28846118660398e-05
"FGRAM000v1_012522",473.842708795512,0.350758771523616,0.081366494661787,4.31085022135465,1.62628036538698e-05,5.33452980768052e-05
"FGRAM000v1_007888",69.8325742365574,0.870419523494826,0.201942240680414,4.31024000012122,1.63077462571244e-05,5.347462262189e-05
"FGRAM000v1_010995",428.250245946972,0.390475392290273,0.090619060181933,4.30897640635786,1.64011861895601e-05,5.37628331874893e-05
"FGRAM000v1_009022",171.114007272112,-0.569264838504427,0.132135796847411,-4.30818031212093,1.64603173608427e-05,5.39384233193538e-05
"FGRAM000v1_004797",706.873731110974,-0.433854253144141,0.100732622536129,-4.3069885626033,1.6549216353569e-05,5.42114072710862e-05
"FGRAM000v1_008518",14.3826928881669,-2.29670856674384,0.533267612812182,-4.30685927958791,1.65588877337412e-05,5.42247631091736e-05
"FGRAM000v1_010507",32.3778598687801,-1.27891702731833,0.296961937243331,-4.30666986884043,1.65730668660459e-05,5.42528663061744e-05
"FGRAM000v1_003748",336.153646496383,0.4295196556728,0.0997376947065853,4.30649271508017,1.65863389223424e-05,5.42779821655182e-05
"FGRAM000v1_009264",140.01855624421,0.611965925731002,0.14211892963422,4.30601276906641,1.66223465711099e-05,5.43774570751835e-05
"FGRAM000v1_008937",63.5627673807218,-0.882532719531029,0.204974983704526,-4.30556306716536,1.66561527704261e-05,5.44696655883064e-05
"FGRAM000v1_000625",179.466128665926,-0.563313385743403,0.130840126616685,-4.30535647060102,1.6671705559338e-05,5.45021389499708e-05
"FGRAM000v1_003427",167.57101144865,-0.594801779646814,0.138227940592239,-4.30305028851896,1.68462593764691e-05,5.50356562642786e-05
"FGRAM000v1_009214",196.025088472273,0.52354019648314,0.121666724704997,4.30306805539934,1.68449079767569e-05,5.50356562642786e-05
"FGRAM000v1_005606",312.406982556549,-0.434790901523333,0.101046579160758,-4.30287601158286,1.68595208570191e-05,5.50604230684253e-05
"FGRAM000v1_003021",799.012196210661,0.307791714511316,0.0715334275945582,4.30276759916829,1.68677754419776e-05,5.50688269986827e-05
"FGRAM000v1_012375",315.103065984065,-0.408669316958171,0.0949975640603565,-4.30189259061973,1.69345402434978e-05,5.52681813401428e-05
"FGRAM000v1_008420",1465.74242401996,-0.249510979763836,0.0580101954157355,-4.30115737372875,1.69908333046536e-05,5.54332370319781e-05
"FGRAM000v1_000788",396.186997927729,-0.425161037484531,0.0988537827903451,-4.30090812393328,1.70099579570963e-05,5.54769591110817e-05
"FGRAM000v1_013187",14363.0839575171,0.951070593282078,0.221164869917443,4.30027876324616,1.70583394205251e-05,5.56160390188866e-05
"FGRAM000v1_004476",848.475694683106,0.360051686945481,0.0837389878503507,4.29968997940274,1.71037202841141e-05,5.5745245700712e-05
"FGRAM000v1_004335",1059.56162265987,-0.383474756282951,0.0892322350915585,-4.29749132574657,1.72742018418454e-05,5.62819625052125e-05
"FGRAM000v1_012799",37.5952523756823,-1.13108731165848,0.263204140356172,-4.29737659190268,1.72831425041141e-05,5.62921707971701e-05
"FGRAM000v1_000201",48.1198492996736,0.975869046441048,0.227105103606977,4.29699302632082,1.73130639658438e-05,5.6370684924731e-05
"FGRAM000v1_003650",89.0875623009681,0.931846673222298,0.216896669954579,4.29627007836237,1.73695944591929e-05,5.65357552360498e-05
"FGRAM000v1_008537",431.439934144098,0.377151394244742,0.0878043129567566,4.29536296731219,1.74407742972701e-05,5.67483804174014e-05
"FGRAM000v1_001380",738.685564224917,-0.374684698340933,0.0872766164401956,-4.29307085475384,1.76218739578187e-05,5.73183974070929e-05
"FGRAM000v1_008109",623.232021648157,-0.378380911857657,0.08827267776476,-4.28650089063814,1.8150947507328e-05,5.90195015728044e-05
"FGRAM000v1_002442",12.0628249607605,-2.03904670833226,0.475767214830671,-4.28580752260949,1.82076583973923e-05,5.9184048573415e-05
"FGRAM000v1_005294",9.10072349568202,-2.81489218613748,0.657386391121184,-4.28194471950756,1.85267013670865e-05,6.02009106105159e-05
"FGRAM000v1_003294",4840.26887913504,-0.271517283128005,0.0634205745275195,-4.28121765138201,1.85873450676881e-05,6.03777264547925e-05
"FGRAM000v1_003403",940.991126009479,-0.290482750408119,0.0678857726532822,-4.27899306518498,1.87740711527051e-05,6.09638431099398e-05
"FGRAM000v1_005909",842.220109414178,-0.375872305950196,0.087853898729673,-4.2783793478165,1.88258986519235e-05,6.11116663205272e-05
"FGRAM000v1_000866",212.351488083829,0.500062364545185,0.116885084620933,4.278239316564,1.88377431587289e-05,6.11296432666754e-05
"FGRAM000v1_012086",21595.739000236,-1.08131952995069,0.25279054201604,-4.27753159325903,1.88977144224695e-05,6.13037302198786e-05
"FGRAM000v1_000054",21.1967969963239,-1.56555255929704,0.366021623934468,-4.27721330359798,1.89247449890174e-05,6.13708776107547e-05
"FGRAM000v1_001983",59.8739250291146,0.971935111866719,0.227406470057331,4.2739993792687,1.91997569447864e-05,6.22418876474297e-05
"FGRAM000v1_004511",5061.33357368745,0.238023152485462,0.0557290551840759,4.27107819609105,1.94530178558037e-05,6.30418261706138e-05
"FGRAM000v1_012283",1249.6235698293,-0.299480009421006,0.0701377086073683,-4.26988584838861,1.95573037487264e-05,6.33586046913118e-05
"FGRAM000v1_005334",15.6753324166168,1.78130242329394,0.417364566738674,4.26797712420393,1.97253549756854e-05,6.38816791778544e-05
"FGRAM000v1_004785",149.134432009348,-0.604508581167293,0.141785707683203,-4.26353679115508,2.01216351636299e-05,6.51432897932748e-05
"FGRAM000v1_005915",549.144599623138,0.358658142524956,0.0841377731114135,4.26274821951882,2.01927997715108e-05,6.53518558214537e-05
"FGRAM000v1_008829",71.795130448385,0.776466301296408,0.182155913556449,4.26264668621798,2.02019800356553e-05,6.5359743820296e-05
"FGRAM000v1_003209",629.862497063489,-0.385579810983493,0.090471209448211,-4.26190622779519,2.0269049811312e-05,6.55548547951441e-05
"FGRAM000v1_001844",1120.26051294289,-0.371354117254005,0.0872540513656245,-4.25601002408362,2.08107380211482e-05,6.72843507801833e-05
"FGRAM000v1_002606",91.4534700404956,-0.78276314336037,0.183924281310389,-4.25589888286358,2.08210797951935e-05,6.72953405984697e-05
"FGRAM000v1_010782",70.120940443947,-0.831485102223895,0.195408552228521,-4.25511111331256,2.0894522720161e-05,6.75102029088401e-05
"FGRAM000v1_006777",52.8000218370364,0.966076521630586,0.227098249194609,4.25400250797494,2.09982947037084e-05,6.78228825601619e-05
"FGRAM000v1_004740",197.882550644004,0.533202610620736,0.12536251338842,4.2532859002968,2.10656342922728e-05,6.80177192521654e-05
"FGRAM000v1_006718",118.706371651219,0.669962752404407,0.15753264191089,4.2528503570922,2.11066626633959e-05,6.81274995658663e-05
"FGRAM000v1_003620",115.114979764286,-0.648463454073675,0.152494795532315,-4.2523644942116,2.11525209346904e-05,6.82300783427469e-05
"FGRAM000v1_009079",11587.7377486544,-0.665601076341306,0.156523802471357,-4.25239526405646,2.11496139052291e-05,6.82300783427469e-05
"FGRAM000v1_005621",365.111003868059,-0.421458397371894,0.0991240077984086,-4.25182967005357,2.1203110095913e-05,6.8370507704486e-05
"FGRAM000v1_010236",130.886971255081,0.599498806636595,0.141000744005272,4.25174215119163,2.12113994873076e-05,6.8374491263875e-05
"FGRAM000v1_012233",660.306851488509,0.377454052965903,0.0888277009399829,4.24928315122028,2.14455699580979e-05,6.91063529268096e-05
"FGRAM000v1_003038",403.054743477327,0.443822803609783,0.104486464283447,4.24765836085521,2.16016467277912e-05,6.95861620912198e-05
"FGRAM000v1_005630",29.1479629831735,-1.53964607787279,0.362647288769425,-4.24557448946409,2.18034057781926e-05,7.02127615309038e-05
"FGRAM000v1_009228",921.538751474281,-0.282099902826764,0.0664511418940837,-4.24522280258783,2.1837632285312e-05,7.02996246235569e-05
"FGRAM000v1_008351",45.6238791871768,-1.21493120913597,0.286268195642582,-4.24403139303979,2.1953961905205e-05,7.06506483224277e-05
"FGRAM000v1_006789",1571.05067360072,0.300302570387921,0.0707867890776868,4.24235333034172,2.21188093490437e-05,7.11575237372321e-05
"FGRAM000v1_005717",65.0462616776195,-0.82114013265279,0.193574075827703,-4.24199433287581,2.21542287577531e-05,7.12478232743532e-05
"FGRAM000v1_011440",842.67616632851,-0.346248330484263,0.0816768955082757,-4.23924450518789,2.24273282797665e-05,7.21021867382343e-05
"FGRAM000v1_000807",389.084025097433,-0.385654083364097,0.0909744505017417,-4.23914715875875,2.24370547332094e-05,7.2109539631631e-05
"FGRAM000v1_007733",36.6900807813349,1.07904939016817,0.254612395347823,4.23800808556115,2.25511649665329e-05,7.24522512497858e-05
"FGRAM000v1_009006",349.340333092458,-0.395934223629356,0.0934518327979804,-4.23677323145997,2.26754942195137e-05,7.28275564843427e-05
"FGRAM000v1_006494",22.6800891621128,1.36148016657268,0.321479345826181,4.23504708544732,2.28503820952639e-05,7.33649399302394e-05
"FGRAM000v1_009504",309.237682666894,-0.43865695310058,0.103598610775932,-4.23419725240649,2.29369554327305e-05,7.36185129170387e-05
"FGRAM000v1_011348",1048.28274174803,-0.297861171527934,0.0703542377485516,-4.23373461300938,2.29842160923221e-05,7.37457817222372e-05
"FGRAM000v1_004355",769.959976288049,-0.391681901272646,0.0925654806003579,-4.23140352896447,2.3223759820046e-05,7.44897101044693e-05
"FGRAM000v1_007937",109.833876499805,-0.618403918940836,0.146174913196482,-4.23057490110908,2.33094810644416e-05,7.47399272105963e-05
"FGRAM000v1_009101",288.848499377565,0.444171735001118,0.104997041602498,4.23032619035765,2.33352687903914e-05,7.47978704977725e-05
"FGRAM000v1_003298",292.771441535947,-0.455460550484781,0.107688024191919,-4.22944476790725,2.34268783760593e-05,7.50666882972372e-05
"FGRAM000v1_008973",23.7757476030033,1.63476554512418,0.386640270239061,4.22813056724122,2.35641040017222e-05,7.54814474846972e-05
"FGRAM000v1_006060",367.92323404909,-0.519576547823588,0.12289570230927,-4.22778452021096,2.36003644006152e-05,7.55726237645073e-05
"FGRAM000v1_012810",1370.0816740246,-0.259705103331362,0.0614334752105601,-4.22742002534019,2.36386152593556e-05,7.567011152871e-05
"FGRAM000v1_010893",145.362787350499,0.596256307875956,0.141115557521957,4.22530526290965,2.38617094870274e-05,7.63590459088006e-05
"FGRAM000v1_012465",393.969840877567,-0.407089789763278,0.0964178156086336,-4.22214283940721,2.41990667367981e-05,7.74130540857374e-05
"FGRAM000v1_003041",99.0544465809106,0.776581893051817,0.183942542674936,4.22187212244965,2.42281558570928e-05,7.74805393344772e-05
"FGRAM000v1_000632",126.505964906321,-0.66279150418565,0.157060145423136,-4.21998529544223,2.44318253817334e-05,7.81060961164717e-05
"FGRAM000v1_001918",50.7526983370475,-1.05625936535691,0.250372093481124,-4.21875837147379,2.45651358989821e-05,7.84805083285543e-05
"FGRAM000v1_002844",339.657852204275,-0.455548875643487,0.107980298580828,-4.21881474334402,2.45589957181119e-05,7.84805083285543e-05
"FGRAM000v1_001740",1227.58599836013,-0.33466674263546,0.0793435710102727,-4.21794404227319,2.46539979914985e-05,7.87384522344629e-05
"FGRAM000v1_011656",186.516902572397,1.01589573416892,0.240856906022922,4.2178393426354,2.46654452976042e-05,7.87490649768371e-05
"FGRAM000v1_002457",504.247883350513,-0.40181774965487,0.0953628641597949,-4.21356628909094,2.51369766227151e-05,8.02280916707204e-05
"FGRAM000v1_000362",941.500682670967,-0.31668718383932,0.0751627085633092,-4.21335513172168,2.51604987616447e-05,8.0276732882364e-05
"FGRAM000v1_005186",813.063553001794,-0.322368057263524,0.0765312455355149,-4.21224109195932,2.52849456393807e-05,8.06472451735824e-05
"FGRAM000v1_008050",240.24949299089,0.474705126142484,0.112701445866589,4.2120588825845,2.53053554689982e-05,8.06857929476973e-05
"FGRAM000v1_010892",369.856847509518,-0.424616820743168,0.10084678875623,-4.21051404789463,2.54790278976642e-05,8.12128304544752e-05
"FGRAM000v1_001726",474.896929142176,-0.363007203920017,0.0862235853234264,-4.21006853934883,2.55293228190392e-05,8.13463925328556e-05
"FGRAM000v1_010738",334.623459989646,-0.49091024279702,0.11685464545414,-4.20103318006026,2.65699643285893e-05,8.46344608074323e-05
"FGRAM000v1_006936",72.9749341190246,-1.14333984595485,0.27227962546928,-4.1991384554914,2.67932461480232e-05,8.53176527308768e-05
"FGRAM000v1_011367",93.3192740589669,0.774924913953741,0.184548368023376,4.19903422746922,2.68055804221586e-05,8.5328896890635e-05
"FGRAM000v1_011069",700.087173693466,0.43876162085141,0.104555218321014,4.19645836809684,2.71121270964721e-05,8.62763781832253e-05
"FGRAM000v1_010533",9.21942403233049,2.50583621030018,0.597187485931241,4.1960628267229,2.71594937243433e-05,8.63987439022185e-05
"FGRAM000v1_009447",693.658532993145,-0.296907454171409,0.0707622042352138,-4.19584801491609,2.7185250696122e-05,8.64523080700495e-05
"FGRAM000v1_007214",38.8033651765228,1.20395760738085,0.287010862957099,4.19481546787591,2.73093825498164e-05,8.68185782405283e-05
"FGRAM000v1_007535",33.6698827678195,1.13119368298577,0.269713005014399,4.19406429039409,2.74000268735448e-05,8.70781837656623e-05
"FGRAM000v1_010903",422.080809457168,0.415771834494771,0.0991424833210868,4.19367984911408,2.74465278643147e-05,8.71973761353007e-05
"FGRAM000v1_000214",756.477632221816,0.343388461716505,0.0819041407510011,4.1925653400168,2.75817603689324e-05,8.75982972660754e-05
"FGRAM000v1_001153",2440.73002643222,0.248032493147456,0.0591956916685698,4.19004299394225,2.7890160398462e-05,8.85487470495552e-05
"FGRAM000v1_003742",437.935407075638,0.369962872594394,0.0883401852508078,4.18793408168692,2.81505247709563e-05,8.93461154567386e-05
"FGRAM000v1_001305",524.337167173187,-0.349559045060747,0.0834822326912433,-4.18722683608117,2.82383568868274e-05,8.9595546089695e-05
"FGRAM000v1_006856",16.9209468027492,-1.97730725162841,0.472281197845772,-4.18671600869895,2.83019580010475e-05,8.97679577565946e-05
"FGRAM000v1_000932",139.703534801196,0.59125264657568,0.141266663091236,4.18536570226639,2.84707357901722e-05,9.02737461609876e-05
"FGRAM000v1_010419",16.6485240351972,1.7344705771116,0.414593484422428,4.18354518891655,2.86998009076226e-05,9.09702976447304e-05
"FGRAM000v1_012907",216.871045721061,-0.510233027080644,0.121966556592264,-4.18338470263089,2.87200778208435e-05,9.10048101724212e-05
"FGRAM000v1_004208",149.42356381417,0.741339989960722,0.177259162889205,4.1822379045313,2.88653688322664e-05,9.14353006833851e-05
"FGRAM000v1_011840",7.86326428260196,3.12767852023492,0.747945588780887,4.18169258185328,2.89347021226958e-05,9.16249812725548e-05
"FGRAM000v1_008563",731.293245276008,-0.423837864841097,0.101360743461566,-4.18147944032995,2.89618443182179e-05,9.16809787643652e-05
"FGRAM000v1_002022",38.5983760283979,1.13065504497802,0.27048176952448,4.18015249961492,2.91313667748166e-05,9.21875083735872e-05
"FGRAM000v1_008536",690.162612285863,-0.31955979174359,0.0764530566212442,-4.17981707816759,2.91743674311324e-05,9.22934541481614e-05
"FGRAM000v1_012696",6531.64374750468,-0.210146767672049,0.0502944941653682,-4.17832550380339,2.93663173476279e-05,9.287037978811e-05
"FGRAM000v1_002456",30.4013839851099,1.14761384466233,0.274752885830012,4.1768945981967,2.95515875429872e-05,9.34258114984262e-05
"FGRAM000v1_001143",52.1610197966745,-1.02841470743527,0.24624087341739,-4.17645816944475,2.96083160234438e-05,9.35746355445846e-05
"FGRAM000v1_012512",197.286235682919,0.512805785886125,0.122790395832538,4.1762695071485,2.96328710141332e-05,9.36217140612754e-05
"FGRAM000v1_000464",249.219563667917,-0.440854474925647,0.105579396492003,-4.17557297705371,2.97236943403625e-05,9.38780610104705e-05
"FGRAM000v1_001727",1507.84886969047,-0.277533647582682,0.0664828667082398,-4.17451384580991,2.98623058631639e-05,9.42851240168234e-05
"FGRAM000v1_009393",354.288097940943,1.31312626101265,0.314607748755934,4.17385225317941,2.99492018774131e-05,9.45286922167909e-05
"FGRAM000v1_002487",6.49622634574333,2.70404422140397,0.648014115709056,4.17281685051753,3.00856780028581e-05,9.49285406515961e-05
"FGRAM000v1_000667",412.765683521507,0.565615054049995,0.135623675407864,4.17047430951129,3.03966322460605e-05,9.58477270737936e-05
"FGRAM000v1_012345",368.674839279855,-0.439565978456837,0.105399543655268,-4.17047326024991,3.039677220931e-05,9.58477270737936e-05
"FGRAM000v1_001099",229.822006255956,0.484488044983961,0.11624768639076,4.16772204270271,3.07658768991415e-05,9.69800470840255e-05
"FGRAM000v1_000238",466.620550072651,-0.36883117666985,0.0885393387774796,-4.16573222437103,3.10354818508762e-05,9.77980902407488e-05
"FGRAM000v1_006108",19.7457216095619,1.44832753685683,0.347709361234827,4.16533949995869,3.10889575670172e-05,9.79347629824822e-05
"FGRAM000v1_006279",104.021037100387,0.657145288304657,0.157825585179263,4.16374371467245,3.13071513318363e-05,9.85900642818354e-05
"FGRAM000v1_004613",821.392498884679,-0.287857991922933,0.0691472589305812,-4.1629703964393,3.14134108086114e-05,9.88925595868368e-05
"FGRAM000v1_003482",62.4526149807069,-0.941155968258814,0.226215051818146,-4.16044803692112,3.17623879804014e-05,9.99587099655945e-05
"FGRAM000v1_004507",57.0964682897619,0.869685170348149,0.209230140794233,4.15659601932515,3.23024443981416e-05,0.000101625314362605
