"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FGRAM000v1_003314",790.857105643488,-0.0412774982871914,0.0699781752053318,-0.589862455916775,0.555282866432753,0.682520520458113
"FGRAM000v1_010008",100.532959044314,-0.105322092144468,0.178537335774031,-0.589916342639789,0.555246736993786,0.682520520458113
"FGRAM000v1_012271",652.77310899767,-0.0426762323432486,0.0723371753440532,-0.58996265945235,0.555215683871584,0.682520520458113
"FGRAM000v1_012309",115.759861904767,-0.0916223219063588,0.155267924687423,-0.590091753276204,0.555129137353434,0.682520520458113
"FGRAM000v1_007877",134.012923494445,0.0847581858264767,0.143752269212319,0.589612854745899,0.55545023154421,0.682639672164071
"FGRAM000v1_000437",68.4635136403281,-0.115038390980151,0.195310577977352,-0.589002358046838,0.555859691780841,0.682969703692698
"FGRAM000v1_002907",166.778196644811,-0.0745014832863165,0.126480118014909,-0.589037110777636,0.555836379164763,0.682969703692698
"FGRAM000v1_005975",1475.59566289123,-0.0439444089093678,0.074622152216519,-0.588892273997423,0.555933540844956,0.682971588936746
"FGRAM000v1_008613",984.373954868259,0.0424270416895738,0.0720580186727018,0.588790012146791,0.556002146734743,0.682971588936746
"FGRAM000v1_002971",179.262964956932,-0.0735647412246126,0.125010555910394,-0.588468235253214,0.556218048810132,0.683150221378181
"FGRAM000v1_007762",11.4306146855277,0.291728474377769,0.495970387944595,0.588197363126361,0.5563998271,0.683286902835461
"FGRAM000v1_004526",637.312994512655,-0.0513168170024087,0.0872912893268514,-0.587880158468725,0.556612735286984,0.683461773896217
"FGRAM000v1_003336",544.80852077322,-0.0526294553050402,0.0896557153323538,-0.587017292873552,0.557192092689099,0.683999867583009
"FGRAM000v1_008439",2408.03202318878,-0.037520997483921,0.0639066683202473,-0.587121789793466,0.55712191426461,0.683999867583009
"FGRAM000v1_006764",30.7330023071323,0.21495473626585,0.366405971459733,0.58665729548426,0.557433894014209,0.684123415381074
"FGRAM000v1_007784",5.1765155723214,0.501545125852967,0.854793799319339,0.586743991653122,0.557375657676513,0.684123415381074
"FGRAM000v1_001316",14.8873896420514,-0.267899837878116,0.45745199605127,-0.585634864839656,0.558120913778984,0.684793166741734
"FGRAM000v1_011710",6.37422452273244,0.431697900091224,0.737068706926337,0.585695602098554,0.558080090025936,0.684793166741734
"FGRAM000v1_004032",13.2625413023198,0.30929331552701,0.528327219392325,0.585419990063648,0.558265350700539,0.684825387260988
"FGRAM000v1_012618",815.979151899929,0.10172505541923,0.173774444629783,0.585385587828806,0.55828847726569,0.684825387260988
"FGRAM000v1_000663",731.920756380508,-0.0422385993636082,0.0722112251109986,-0.584931211161168,0.558593971218468,0.68511342060238
"FGRAM000v1_000835",247.363338173238,0.0671494109602715,0.114884616159719,0.584494366651466,0.558887754229788,0.68535732450722
"FGRAM000v1_007711",167.051867652779,-0.0772771742490495,0.13222764578214,-0.584425244750804,0.55893424638704,0.68535732450722
"FGRAM000v1_001164",41.6660031185246,0.163406796307915,0.279834227003226,0.583941421526079,0.55925972382994,0.685434215346501
"FGRAM000v1_005372",13.9398796771178,0.274045330948539,0.469260875198863,0.583993563990189,0.559224642141486,0.685434215346501
"FGRAM000v1_008038",60.961979909245,-0.125204166612444,0.214392403997713,-0.583995348145728,0.559223441772376,0.685434215346501
"FGRAM000v1_009596",48.2076483037219,-0.136260333469387,0.233357825670312,-0.583911566188039,0.559279811118898,0.685434215346501
"FGRAM000v1_008527",97.2585220935979,0.115087002847374,0.197146079602976,0.583765110009505,0.55937835493722,0.685468317876925
"FGRAM000v1_012421",164.063796488289,0.0808770474044421,0.138627684542318,0.583411947414826,0.559616016918525,0.685672867145906
"FGRAM000v1_011426",310.892019837728,-0.0663831408458548,0.113808005711944,-0.58329060799005,0.559697684005808,0.685686255190634
"FGRAM000v1_011138",345.599660506111,0.0590545191049331,0.101394580863253,0.582422833667787,0.56028190500329,0.686315241399835
"FGRAM000v1_009860",7.86578049455362,0.413887728340087,0.71090183946669,0.582200952877798,0.560431331607582,0.686411536172896
"FGRAM000v1_002117",1454.66166706111,-0.0867867019105639,0.149143972214912,-0.581898823141888,0.560634833259628,0.686574028905315
"FGRAM000v1_000374",190.754983938906,0.0859265221825118,0.147856554559123,0.581147872941625,0.561140796119928,0.686627409714308
"FGRAM000v1_001426",12.3801952481025,0.273148712872985,0.469598715586056,0.581664097041019,0.560792959407441,0.686627409714308
"FGRAM000v1_003559",268.092152000558,0.0625346704119926,0.107552285552542,0.581435067518327,0.560947268795881,0.686627409714308
"FGRAM000v1_005587",1008.68966428511,0.0441152873907582,0.0759150009475326,0.581114230917915,0.561163468058844,0.686627409714308
"FGRAM000v1_008369",1080.54192217351,-0.0525503349138184,0.0904364045356599,-0.581075012696876,0.561189898452658,0.686627409714308
"FGRAM000v1_010515",82.5565603233243,-0.130318944441224,0.224107457097415,-0.581502044283053,0.560902140855713,0.686627409714308
"FGRAM000v1_011351",458.362509629306,0.0519760967075868,0.0894452307252854,0.581094109614652,0.561177028363325,0.686627409714308
"FGRAM000v1_012365",817.923344661459,-0.0515622496348939,0.088764533142483,-0.580887971912468,0.561315959411553,0.686627409714308
"FGRAM000v1_012646",80.0112178040335,0.121110250306632,0.208467506583582,0.580955048062011,0.561270750135816,0.686627409714308
"FGRAM000v1_005926",1146.42619664565,-0.0404777882283185,0.0697160627393332,-0.580609211677142,0.561503862477375,0.686770591671065
"FGRAM000v1_000635",389.214194597305,-0.0718923313287097,0.123886417233269,-0.58030842229735,0.561706648776455,0.686931938757277
"FGRAM000v1_009352",1306.80966628223,-0.0894822538744803,0.154361494403417,-0.579692845163977,0.56212176914602,0.687352883604437
"FGRAM000v1_001247",4161.99096624636,0.0461324844857146,0.0796439507736265,0.579234003808247,0.562431289616824,0.687471184143238
"FGRAM000v1_001274",1390.24826652084,0.0437220396041656,0.0754803450728785,0.579250658723813,0.562420053276357,0.687471184143238
"FGRAM000v1_003295",768.977408256156,-0.042633054664908,0.0735835780271262,-0.579382734680169,0.562330951264555,0.687471184143238
"FGRAM000v1_000348",273.337406250279,-0.0649022827447502,0.11240137044732,-0.577415404157978,0.563658870665601,0.688816146346025
"FGRAM000v1_003354",274.852488564152,-0.0830501021849146,0.14388594833766,-0.577193973034944,0.563808428007692,0.688816146346025
"FGRAM000v1_004401",89.3070921812383,-0.100529107657736,0.174172000026151,-0.577182943542258,0.563815877964445,0.688816146346025
"FGRAM000v1_005766",96.9966760243381,-0.109218613921991,0.189202675395075,-0.577257238534981,0.563765695749136,0.688816146346025
"FGRAM000v1_001422",100.30782647126,0.09414714610442,0.163302070510214,0.576521447708967,0.564262777176162,0.688841196368833
"FGRAM000v1_004054",28.9386830319991,-0.182920904358672,0.3170159667879,-0.57700849017821,0.563933720155385,0.688841196368833
"FGRAM000v1_004128",16.1932903297737,0.228106276339744,0.395486264176064,0.576774206848798,0.564091995788135,0.688841196368833
"FGRAM000v1_010445",9.67977324693808,-0.311351414225078,0.539931755955012,-0.576649568748501,0.56417620671509,0.688841196368833
"FGRAM000v1_011390",178.922493899521,-0.0698834438598748,0.121147511111245,-0.57684588993086,0.56404356631892,0.688841196368833
"FGRAM000v1_011622",420.059469494635,0.059468139259917,0.103142250369721,0.576564298788801,0.564233822299239,0.688841196368833
"FGRAM000v1_004720",310.233460038495,-0.0620423525968323,0.107680721598381,-0.576169547119428,0.564500586762807,0.689044728307755
"FGRAM000v1_001393",644.966720238757,-0.0506987723369793,0.0881915549704849,-0.574871056009237,0.56537850632663,0.68959530160111
"FGRAM000v1_001668",161.430045689349,0.0781898347925083,0.13596864080595,0.575057853995161,0.565252170414623,0.68959530160111
"FGRAM000v1_005951",268.566228214424,-0.0776547834014758,0.135050854871645,-0.575004012194371,0.565288583510694,0.68959530160111
"FGRAM000v1_008820",1019.75257246326,0.0459305821952826,0.0798858189224409,0.574952886692886,0.565323160622751,0.68959530160111
"FGRAM000v1_009983",73.552219154936,-0.107508049915166,0.186923867677376,-0.575143512976742,0.565194241750068,0.68959530160111
"FGRAM000v1_012157",879.236116017789,-0.0982226407029141,0.170814536200573,-0.575025070393186,0.565274341761107,0.68959530160111
"FGRAM000v1_001425",280.538337363165,0.0662876425021541,0.11535393129105,0.574645716537424,0.565530926815164,0.689694422951609
"FGRAM000v1_000746",10.6935751167936,-0.332973486383026,0.579737982199632,-0.574351684048136,0.565729841206056,0.689842683787173
"FGRAM000v1_007870",16.9970335271866,0.267383544392408,0.465617634783419,0.574255621818922,0.565794835046737,0.689842683787173
"FGRAM000v1_008640",147.995233209164,-0.0782171481323576,0.136271771038258,-0.57397909733189,0.565981946164248,0.689984027690864
"FGRAM000v1_001773",565.131584400206,0.0545277812699773,0.0950616184471551,0.57360459626815,0.566235400772055,0.690206204688572
"FGRAM000v1_013270",125.587415339974,-0.0901415277893663,0.157269541810201,-0.573165832060175,0.566532416619911,0.690481417615591
"FGRAM000v1_011679",226.788834079259,0.0675187133692614,0.118053072477409,0.571935248717749,0.567365842808566,0.691323333041286
"FGRAM000v1_012225",788.530162440112,-0.0580190422073726,0.101431255212107,-0.572003590866019,0.567319541935397,0.691323333041286
"FGRAM000v1_002098",185.325118929658,0.0745029979024939,0.130391525740442,0.57137914047267,0.567742665825196,0.691695532911466
"FGRAM000v1_008345",1532.29978293684,0.0351605285796347,0.0615922930561774,0.570859223370127,0.568095073777687,0.692037897464763
"FGRAM000v1_012240",951.609611567779,-0.0431437136091183,0.0756205993487417,-0.570528585870514,0.568319239472145,0.69222397439099
"FGRAM000v1_009681",7.72961936476164,0.317444468515361,0.556890439168903,0.570030379744195,0.568657093251283,0.692548461475648
"FGRAM000v1_010967",35.4340307658367,-0.157809548647199,0.27695270895684,-0.569806842625224,0.568808714028232,0.692646088577343
"FGRAM000v1_013271",110.569169195646,-0.0916356087683453,0.160856462894881,-0.569673155303862,0.568899400706027,0.692669500193885
"FGRAM000v1_005666",399.909555429038,-0.0548191504465508,0.0962600174986318,-0.569490343665582,0.569023422001119,0.692733487748913
"FGRAM000v1_013295",487.467060727118,0.0719326950205261,0.126351770284487,0.569305003472183,0.569149171875584,0.692799563354269
"FGRAM000v1_009365",1228.35086079101,0.0407144031427853,0.0716262113111319,0.568428825111647,0.569743822186936,0.693349261576644
"FGRAM000v1_012555",113.765675367073,-0.253016922398516,0.44504233796657,-0.56852326354964,0.569679713856658,0.693349261576644
"FGRAM000v1_002388",47.2888332250235,-0.170315998081379,0.299910966492983,-0.567888530629519,0.570110660367413,0.693708590376768
"FGRAM000v1_004626",154.456082779648,-0.0837833389840634,0.147631553900736,-0.567516474427937,0.570363336990143,0.693928935037712
"FGRAM000v1_001811",158.333443769542,-0.0780169312876653,0.137716659733969,-0.566503220731413,0.571051744138563,0.694592113933378
"FGRAM000v1_009197",594.659419079627,0.0445572863797728,0.0786390632472207,0.566604999346144,0.570982577622202,0.694592113933378
"FGRAM000v1_001937",198.85705669533,-0.0678941995632996,0.119944794711621,-0.566045402191362,0.571362916896078,0.694883406960312
"FGRAM000v1_000885",17.6954370372023,0.195615144130356,0.345982671007124,0.565390005114817,0.571808521335234,0.695338100276304
"FGRAM000v1_003038",403.054743477327,0.0617023461302246,0.109189223054693,0.565095568995102,0.572008762208721,0.695494346724678
"FGRAM000v1_012458",5.20304209637176,0.330687103678776,0.585316209534098,0.564971716641843,0.572093001991969,0.695509528196182
"FGRAM000v1_009037",187.578580682265,0.0775762609086246,0.137342410037839,0.564838354644074,0.572183716474168,0.695532576346138
"FGRAM000v1_010692",14.0773415278011,0.290125578982869,0.513746043293123,0.56472567092324,0.572260370662776,0.695538529509001
"FGRAM000v1_003985",10.111189947938,-0.285077433613375,0.505287648326375,-0.564188407449924,0.572625916389296,0.69589556263308
"FGRAM000v1_001743",71.8944227738692,0.130685092180028,0.231806333773838,0.563768427085048,0.572911741686335,0.696093207557861
"FGRAM000v1_010620",16.1814536941896,0.261240438571162,0.463407207976549,0.56373840129043,0.572932178881318,0.696093207557861
"FGRAM000v1_007239",2198.1216165837,0.0366544204237393,0.065090154396964,0.563133099980001,0.57334425376206,0.696506561187573
"FGRAM000v1_004408",24.3861699306798,0.191196299589765,0.33961068431832,0.562986703358706,0.573443938236591,0.69654036257234
"FGRAM000v1_009696",32.7496211853878,-0.165815341040155,0.294605785072674,-0.562838034559476,0.573545178292407,0.696576044754831
"FGRAM000v1_009066",87.3475121814163,0.106857999950615,0.190113513948697,0.56207471910414,0.574065112057941,0.697120161761165
"FGRAM000v1_008485",350.952562187003,0.0627566986603539,0.111719545250081,0.561734283109323,0.574297072637998,0.69731448391333
"FGRAM000v1_009234",315.434240599,-0.0567473741301641,0.101043975315821,-0.561610664592277,0.574381312734305,0.697329416875453
"FGRAM000v1_003045",19.6395133452119,-0.212437870359542,0.378403853442572,-0.561405145393908,0.574521377164827,0.697412111316052
"FGRAM000v1_010924",127.391617479505,0.084016710528124,0.149713242278425,0.561184229594577,0.57467195263377,0.697507542809809
"FGRAM000v1_005833",143.741443865828,-0.0809202826780621,0.144336592763402,-0.560635949129738,0.575045739413726,0.69787383900554
"FGRAM000v1_008389",484.399276088305,-0.044660545673938,0.079758840647314,-0.559944769902344,0.575517110265039,0.698358456409492
"FGRAM000v1_011752",391.66919963757,0.0519279604905885,0.092756030550958,0.559833793901524,0.575592810753432,0.69836288830054
"FGRAM000v1_004199",95.5541140959854,-0.0937559338847398,0.167551123830153,-0.559566129677412,0.575775412936138,0.698497005956193
"FGRAM000v1_007523",26.6462282230207,-0.157278901352172,0.281409386160815,-0.55889714091588,0.576231920780988,0.698963334767878
"FGRAM000v1_008508",265.803304004182,0.0614332252465674,0.109961024875045,0.558681817638361,0.57637889046292,0.699054127284419
"FGRAM000v1_009466",363.183721505826,0.126623415814578,0.226693900699923,0.558565605089619,0.57645821910523,0.699062869734392
"FGRAM000v1_001083",24.1758257794983,-0.181746438679809,0.325717268122449,-0.55798834285778,0.576852344329076,0.699365825338553
"FGRAM000v1_011352",436.044557230711,-0.0515168560142948,0.0923231224206964,-0.558005997452553,0.576840288789104,0.699365825338553
