gene_id,FGSG_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FGRAM000v1_006171,,7.28341941899601,-0.167325164014321,0.585417574453448,-0.285821901008929,0.775014532997353,0.856288141837837
FGRAM000v1_004183,,1156.44653688219,0.018709248823581,0.0659372158484974,0.283743385018998,0.776607044095994,0.857949860773019
FGRAM000v1_012750,,337.151356432063,-0.0319262509603388,0.11310313584328,-0.282275559579329,0.777732224516841,0.859094980312449
FGRAM000v1_001262,,167.194119535338,0.0368549659093157,0.130878489071093,0.28159681679467,0.77825268130432,0.859571927972058
FGRAM000v1_003781,,198.449160373038,-0.0361822207463594,0.128656474399847,-0.281231247126437,0.778533039648432,0.859783610950468
FGRAM000v1_002856,,380.058339707187,0.0260976090313875,0.0928495319474164,0.281074212050604,0.778653479974519,0.859818658167352
FGRAM000v1_005337,,21.404827700675,-0.0900048522363657,0.320547258602961,-0.280784969519419,0.77887533263524,0.85996566798421
FGRAM000v1_001314,FGSG_01163,1301.63461952758,0.0498120682907481,0.177604677726919,0.280465970425272,0.779120029847858,0.860121352298156
FGRAM000v1_002190,,58.0781832620147,0.0651644743026181,0.232519235363047,0.280254122635801,0.779282545742537,0.860121352298156
FGRAM000v1_007619,,49.8354236935449,-0.0633628040682557,0.226053069445235,-0.280300569347528,0.77924691400933,0.860121352298156
FGRAM000v1_003019,,196.671027803703,0.043034790907791,0.153767521889704,0.279869184200416,0.779577870253888,0.860251399860079
FGRAM000v1_005585,FGSG_04420,121.041025807084,-0.0411507932213843,0.147027720875019,-0.279884588950166,0.779566051128692,0.860251399860079
FGRAM000v1_003702,,279.637129375705,-0.0417189069065004,0.149261574253083,-0.279501989143993,0.77985961170891,0.860464338792768
FGRAM000v1_007819,,40.0241787371209,0.0727361612599848,0.260981833722609,0.278702008574644,0.780473520948488,0.861043687520339
FGRAM000v1_009868,,340.264806634015,-0.0270044335424621,0.0969480278339922,-0.2785454655014,0.780593668940956,0.861078232962864
FGRAM000v1_002577,,31.3607610803148,-0.199658710137468,0.717260731753753,-0.278362806296796,0.780733867884597,0.861134886368389
FGRAM000v1_005828,,38.4072760685522,0.0735098481436084,0.264219870803967,0.278214685064878,0.780847562655177,0.861162296599913
FGRAM000v1_006697,,39.5640874314885,-0.0661366912040039,0.23849806263586,-0.277304941067725,0.781545965862413,0.86183447634862
FGRAM000v1_008398,,493.199780695325,-0.0270443832096081,0.0976401993812117,-0.276980008039722,0.781795457091622,0.862011530609611
FGRAM000v1_000653,FGSG_00563,572.310694438813,0.0220417301793313,0.0796441305539321,0.276752725229457,0.781969983532728,0.862105897450265
FGRAM000v1_009114,,642.957970061917,0.0237282600799988,0.0858680527069079,0.276333972088433,0.782291565387127,0.862362349971276
FGRAM000v1_011357,,115.245993236444,-0.040481302563309,0.146590569817426,-0.27615216049523,0.782431199354351,0.862418195967901
FGRAM000v1_003400,,164.421809844827,0.0341741165305112,0.123825958844883,0.275985074933448,0.782559529695888,0.86246157149997
