"gene_id","B10_S1","B11_S2","B12_S3","D10_S4","D11_S5","D12_S6","H13_S7","H14_S8","H15_S9","L13_S10","L14_S11","L15_S12"
"FGSG_07540",8.35164425822031,8.26916567226043,8.72594589404683,8.34471946523298,8.27586398750595,8.28172804662466,8.63122663629913,8.16434185828983,8.35073552626875,7.9630581925028,8.05700605803097,8.04264054599002
"FGSG_07541",7.03275399454843,6.90868040871081,7.17589095543285,7.89504411367025,7.66151303110569,7.81320595968418,7.42989615941591,7.03454953667044,7.04642536534938,7.56593977652375,7.55575402207862,7.64093840456701
"FGSG_07542",6.53324542372758,6.36608693294122,6.29572912533961,7.39418196407938,7.3380600372331,7.48326059119246,6.78008022252058,6.8622752431256,6.86204988318448,6.86961033645355,7.03606294919685,6.83799533703683
"FGSG_07543",5.2053144683663,4.99801387310782,5.21049826127949,6.08092453265906,6.10710729760908,6.41083948485721,5.62803085670801,5.48876479775442,5.46418167675826,5.38945966697037,5.57690034221273,5.3226968135811
"FGSG_07544",5.2053144683663,5.10202715687016,4.87837708100343,5.11391908543684,5.34083434245419,5.36144978516579,4.91552968084548,5.09136505222126,5.01776041320778,5.01872067020037,4.99944119973995,4.97284593833088
"FGSG_07545",7.32760042023408,7.28056178690785,6.86374431857229,7.25317881733186,7.32106771106234,7.38255829402788,6.86381731000558,7.37281635759221,7.08297575638564,7.70315094112546,7.57809255271345,7.64839927097326
"FGSG_07546",5.91131018468572,6.0520525683433,6.32474398427872,6.45246295324638,6.36775269129301,6.16105072993268,6.70407255179171,6.45438626185461,6.72926517854359,6.72805853891345,6.70828745897396,6.92741248669778
"FGSG_07547",8.55947781402435,8.5898898034874,8.54073910650264,8.32837136984885,8.24931904836049,8.28677897856234,8.54101090163853,8.39619968379535,8.43715708406255,8.10749490025678,8.27258327422258,8.31927383856119
"FGSG_13161",7.26814473359856,6.79801923922327,7.22180683132334,8.17678496903707,7.94727203641284,8.08694105518006,7.59840854258468,7.35445982719427,7.67426629490402,7.43681472720805,7.15038794561261,7.54822659017313
"FGSG_13162",7.22409645663073,7.0965274615179,6.80424063564624,5.99670323734784,5.97758896295113,5.63200240139181,6.26273656336038,6.4890966356493,6.4373784139299,5.85945606677966,5.83804122278882,5.58769638526462
"FGSG_07549",7.74308003054276,7.59685309449994,7.8650186202299,8.53121153730369,8.44520672919604,8.66574992603681,7.74287265196301,7.63068204140975,7.88072889269432,8.24192446772604,8.27712550068224,8.31927383856119
"FGSG_07550",4.96828461865947,4.5847815220642,4.97266127277824,4.56327414085422,4.73276924277772,5.40415600755256,5.07267892091154,5.03641182994058,5.13442519191641,4.85685920085832,4.81792468420378,4.97284593833088
"FGSG_07551",5.11705473645483,5.10202715687016,5.46246677574013,5.20198991744225,5.58153072267159,5.52354474052533,5.5042768526179,5.62899274706488,5.50432155087765,5.55964746961461,5.51042710996442,5.48140198605572
"FGSG_07552",5.2053144683663,5.668107895864,5.88695441689344,5.46384358631381,5.26158630111789,5.36144978516579,5.68547138791227,5.24047635247148,5.13442519191641,5.18918772334358,5.36499378169735,5.08554663957966
"FGSG_07553",7.35233834983244,7.45150880001359,7.79626494533851,7.94422592155941,7.80848121512261,7.90161251325606,8.02534800911527,7.73342771687694,7.81036362285808,7.86635139359598,7.94145389888471,7.89394179313068
"FGSG_07554",9.75423870071254,9.6784712596276,9.94039690730639,9.38206749843637,9.32010151983885,9.30321086148549,10.1652952161944,9.72939036498138,10.0453091637048,8.95746832869952,8.9551240401448,8.76793437744349
"FGSG_07555",6.42656151141248,6.45090900257898,6.23575623735031,7.87826762385544,7.83256755672919,8.00955466131925,6.43148284712248,6.43669513953767,6.0903906333482,6.98271291846133,7.17021538352151,6.71392313362094
"FGSG_07556",4.56512725910531,4.48707173083471,3.84248136451223,5.95246497336576,6.02219871353993,5.96404157723485,4.91552968084548,4.77746487801529,5.28795821998685,6.91105875245304,6.83880196847249,6.71392313362094
"FGSG_07557",4.64837802967028,5.05138970725105,4.97266127277824,5.46384358631381,5.45013176852551,5.27083356775373,4.85663224719854,5.03641182994058,5.07779154287065,5.4406698749746,5.40310685905003,5.7464390812273
"FGSG_07558",3.84248136451223,3.84248136451223,3.84248136451223,5.70498707880718,5.72789815484772,5.85310988135747,3.84248136451223,3.84248136451223,3.84248136451223,7.34372718225546,7.36319035621005,7.27638852074394
