"gene_id","FGSG_id","product","AveExpr","log2FoldChange","t","pvalue","padj","significant","direction"
"FGSG_09853","FGSG_09853","nucleolar essential protein 1",5.40450028411403,0.56693664207959,3.62781461634434,0.0025229551949705,0.00809633480703379,FALSE,"ns"
"FGSG_04757","FGSG_04757","uncharacterized protein",1.24981053818036,0.833431889839765,3.6276442269028,0.00252383171726718,0.0080965983199204,FALSE,"ns"
"FGSG_04497","FGSG_04497","uncharacterized protein",3.5410926791206,0.751305538427876,3.62606367095176,0.00253197707697065,0.00812017318076932,FALSE,"ns"
"FGSG_02714","FGSG_02714","uncharacterized protein",5.45774790059347,0.842791229741493,3.67363945483433,0.00253626169186209,0.00813098437798712,FALSE,"ns"
"FGSG_08125","FGSG_08125","uncharacterized protein",4.17122620784095,-0.542117488008334,-3.62510243525693,0.002536943712912,0.00813098437798712,FALSE,"ns"
"FGSG_06013","FGSG_06013","uncharacterized protein",3.05884019067317,1.57926244975317,3.78309886777018,0.00253861206171468,0.0081337736978925,TRUE,"up_in_low_light"
"FGSG_04084","FGSG_04084","uncharacterized protein",5.69061293515982,0.668768898022597,3.6271778439651,0.00254095361806004,0.00813871755979506,FALSE,"ns"
"FGSG_01585","FGSG_01585","uncharacterized protein",4.17504500102835,0.827035339491664,3.62550637336054,0.00254653219781352,0.008154023298811,FALSE,"ns"
"FGSG_07833","FGSG_07833","uncharacterized protein",3.47704184453319,0.60885169180002,3.6215648265027,0.0025553068520845,0.00817955007426043,FALSE,"ns"
"FGSG_02808","FGSG_02808","uncharacterized protein",0.640501321215142,1.33833471661104,3.61915382993261,0.00256789850204059,0.00821727520652988,TRUE,"up_in_low_light"
"FGSG_07387","FGSG_07387","uncharacterized protein",3.76500428024244,0.539583261470876,3.61894102597212,0.00256901288351525,0.00821826092554533,FALSE,"ns"
"FGSG_01437","FGSG_01437","uncharacterized protein",7.26142934582793,0.34627457764524,3.61828792573239,0.00257243598434623,0.00822662929164002,FALSE,"ns"
"FGSG_03362","FGSG_03362","uncharacterized protein",1.63301990431996,0.720049590075348,3.61712212788551,0.00257855770108564,0.00824032282769383,FALSE,"ns"
"FGSG_00638","FGSG_00638","uncharacterized protein",6.00364830880158,-0.472927022891806,-3.61692888632543,0.00257957384604822,0.00824032282769383,FALSE,"ns"
"FGSG_02023","FGSG_02023","uncharacterized protein",5.55881602226705,0.449687105416102,3.61688402829872,0.00257980978591704,0.00824032282769383,FALSE,"ns"
"FGSG_00294","FGSG_00294","uncharacterized protein",4.15164010133345,-0.64357510853079,-3.61685700381716,0.00257995193712432,0.00824032282769383,FALSE,"ns"
"FGSG_03284","FGSG_03284","uncharacterized protein",2.9601817337216,0.732603652583292,3.61390472537693,0.00259552872716722,0.00828747769025322,FALSE,"ns"
"FGSG_08866","FGSG_08866","uncharacterized protein",4.97745324629256,0.436419761345268,3.61236860025608,0.00260367099863569,0.00831087216351235,FALSE,"ns"
"FGSG_09876","FGSG_09876","uncharacterized protein",3.92342251228753,0.6135197459668,3.61219806766839,0.00260457649392628,0.00831115955732518,FALSE,"ns"
"FGSG_07121","FGSG_07121","uncharacterized protein",6.47745113186831,0.499446404155497,3.60989564598349,0.00261683296108497,0.00834694690115829,FALSE,"ns"
"FGSG_03223","FGSG_03223","uncharacterized protein",5.01266165908422,0.742941781957789,3.61409031260877,0.00261742958164265,0.00834694690115829,FALSE,"ns"
