candidate,n_goi_partners,max_TOM,sum_TOM,goi_partners,module,product,GO,gba_weight,n_deg_goi_partners,own_l2fc,own_padj,own_sig,score
FGSG_02908,29,0.45537129649503605,12.421166267269099,FGSG_00007;FGSG_01866;FGSG_02255;FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03535;FGSG_03539;FGSG_03541;FGSG_03543;FGSG_03600;FGSG_03842;FGSG_03881;FGSG_07896;FGSG_08077;FGSG_08078;FGSG_08079;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_08084;FGSG_08795;FGSG_09064;FGSG_09187;FGSG_12211;FGSG_13952,2,uncharacterized protein,GO:0004497;GO:0005506;GO:0016708;GO:0019439;GO:0051537;GO:0055114,4.666870989070242,11,0.878786960340147,6.35394875018494e-29,0,0.6231388329979879
FGSG_07858,12,0.44195683617732295,5.067367692349536,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_04591;FGSG_08601;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0003677;GO:0004003;GO:0005215;GO:0005524;GO:0005634;GO:0006139;GO:0016021;GO:0032508;GO:0055085,4.664385502163228,11,-0.706627857633474,1.86702774095106e-05,0,0.6229376257545272
FGSG_00790,19,0.4542018680515899,7.997466552929875,FGSG_00330;FGSG_01422;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_04590;FGSG_05610;FGSG_07075;FGSG_07528;FGSG_08712;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,,4.663059285505891,11,-0.391139197454605,0.0008839134323872,0,0.6227364185110664
FGSG_01554,15,0.4385517103242619,6.350399921905846,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_03061;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_09834;FGSG_10347,1,uncharacterized protein,,4.633975600230533,11,-0.357754042058682,0.001785895224488,0,0.6223340040241448
FGSG_07743,12,0.47207110309709327,5.256948561748129,FGSG_00743;FGSG_00765;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04309;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_13136,1,uncharacterized protein,,1.7910288460618975,4,-1.1489563398411,3.4337836961895404e-15,1,0.6222669349429912
FGSG_05966,15,0.4336456276546122,6.271593760316968,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_03061;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0016021,4.614328529188286,11,-0.351938563341449,0.0145350053992851,0,0.6221327967806841
FGSG_07137,15,0.43208739349496567,6.271392947899571,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_03061;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0003677;GO:0003899;GO:0005666;GO:0006383,4.612351869722502,11,-0.329600867923448,0.0424391727717948,0,0.6219315895372233
FGSG_01230,14,0.44925824685648474,5.805321951632139,FGSG_00330;FGSG_02272;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_04590;FGSG_07075;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,phosphate carrier protein 2,GO:0005315;GO:0005739;GO:0006817;GO:0016021;GO:0055085,4.555488394702897,11,-0.277691009588277,0.0014313487030122,0,0.6215291750503018
FGSG_08872,12,0.46699979566131666,5.26720588629103,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,,4.4283790870689055,10,0.347595374626556,7.00462091776571e-07,0,0.6209255533199195
FGSG_09836,12,0.45816763765667406,5.2384775758775675,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,,4.406413286041412,10,0.63034544969238,8.34755477169628e-08,0,0.6207243460764588
