candidate,n_goi_partners,max_TOM,sum_TOM,goi_partners,module,product,GO,score_black,gba_black,own_l2fc_black,own_sig_black,score_dark,gba_dark,own_l2fc_dark,own_sig_dark,score_low,gba_low,own_l2fc_low,own_sig_low,score_combined,n_treatments_sig
FGSG_01278,8,0.4246485970664675,3.315298713675652,FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,GO:0003735;GO:0005840;GO:0006412,0.6835680751173708,2.4865774481941583,0.0707229989698785,0,0.5458752515090544,3.315298713675652,0.48523329191555,0,0.5064386317907444,3.315298713675652,0.475437905943415,0,0.5786273194723899,0
FGSG_13869,5,0.433999073600738,2.1079534657449464,FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_11326,2,uncharacterized protein,,0.6529845741113347,1.704564409719725,-0.1314801395497,0,0.4708249496981891,2.1079534657449464,0.958284472416194,0,0.6114688128772636,2.1079534657449464,1.54203510264939,1,0.5784261122289291,1
FGSG_11991,15,0.48598263141914533,6.393037404058169,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_02972;FGSG_03061;FGSG_03747;FGSG_03894;FGSG_04589;FGSG_05610;FGSG_08493;FGSG_08774;FGSG_09012;FGSG_10444;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0006508;GO:0008237,0.6123407109322603,1.2489123675979765,0.309526553753436,0,0.5585513078470825,3.4161023259993306,-0.354281699517142,0,0.5639839034205232,4.268104935129488,-0.355877359644593,0,0.578291974066622,0
FGSG_04709,8,0.43021152407332947,3.3429616518114313,FGSG_00330;FGSG_03546;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_08601;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0008643;GO:0016021;GO:0055085,0.33789403085177727,0.0,-0.0702277137129382,0,0.7260898725687459,3.3429616518114313,-1.25921764003693,1,0.6706908115358821,3.3429616518114313,-1.16781962450864,1,0.5782249049854684,2
FGSG_01172,8,0.4462330361445213,3.367621279455261,FGSG_00007;FGSG_02324;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_03842;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0000981;GO:0005634;GO:0006357;GO:0008270;GO:0016021,0.7246143527833668,3.367621279455261,-0.4637324026255,0,0.5261569416498993,2.958447739520005,0.815079304102636,0,0.48390342052313884,2.958447739520005,0.438724296541713,0,0.5782249049854683,0
FGSG_07192,17,0.4738725391615743,7.332063811118395,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09834;FGSG_10347;FGSG_12180,1,cutinase transcription factor 1 beta,GO:0000981;GO:0003677;GO:0005634;GO:0006351;GO:0006357;GO:0008270,0.33789403085177727,0.0,0.35338007157701,0,0.6251509054325955,4.70502070964208,-0.813412031951168,0,0.7713615023474178,5.613015217868291,-1.12918820147084,1,0.5781354795439303,1
FGSG_00347,2,0.41146107236795976,0.8160751847973485,FGSG_03894;FGSG_10922,1,uncharacterized protein,,0.7293091884641181,0.4046141124293888,3.5329954645262,1,0.4878604963112006,0.8160751847973485,-1.22060891964002,1,0.5171696847753187,0.8160751847973485,-2.50295767378922,1,0.5781131231835458,3
FGSG_11520,8,0.442808037280372,3.416368527284228,FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0003677;GO:0005634;GO:0006351;GO:0008270,0.7014755197853789,2.606384977475823,-0.699061582010109,0,0.53682092555332,3.015130084843463,0.634995593434394,0,0.4959758551307847,3.015130084843463,0.718091727091019,0,0.5780907668231612,0
FGSG_11012,8,0.4502066718501171,3.4201307387173023,FGSG_02321;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326,2,uncharacterized protein,GO:0045735,0.7006706908115359,2.599219020183725,-0.352627651945139,0,0.5366197183098591,3.014460209381529,0.600269135041691,0,0.49577464788732395,3.014460209381529,0.903749968891209,0,0.5776883523362396,0
FGSG_09644,8,0.4201067052436419,3.29581285356011,FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,GO:0005524;GO:0016301;GO:0016310,0.6827632461435278,2.4825743821884783,0.0237590739207556,0,0.5446680080482897,3.29581285356011,0.437510211198341,0,0.5050301810865191,3.29581285356011,0.479053086028585,0,0.5774871450927789,0
FGSG_10267,21,0.4782984538306121,9.251223949402208,FGSG_00330;FGSG_01422;FGSG_01947;FGSG_02272;FGSG_03061;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,C-1-tetrahydrofolate synthase,GO:0004329;GO:0004488;GO:0005524;GO:0009396;GO:0055114,0.33789403085177727,0.0,-0.137829606508229,0,0.7048289738430583,7.528791101301469,-0.702646068763205,0,0.689738430583501,8.820434647821127,-0.750730053553742,0,0.5774871450927789,0
FGSG_07366,9,0.4610556364171918,3.906923296102444,FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_07075;FGSG_09456;FGSG_13136,1,uncharacterized protein,GO:0016021,0.33789403085177727,0.0,0.0310369132880076,0,0.6256203890006706,1.7658125743018753,-1.23129753897993,1,0.7665325285043595,3.4533670877604723,-3.33218077356904,1,0.5766823161189358,2
FGSG_09805,18,0.4782751972723575,7.708782866290098,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09834;FGSG_10347;FGSG_12180,1,uncharacterized protein,GO:0004081;GO:0005829;GO:0006154;GO:0017111,0.33789403085177727,0.0,0.30884075368078,0,0.6243460764587525,4.689583229827491,-0.992182071170284,0,0.7663983903420524,5.9829430673508694,-1.0305914838407,1,0.5762128325508608,1
FGSG_08771,23,0.47861106838375356,10.232115867894445,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_05610;FGSG_06055;FGSG_08601;FGSG_08712;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0004660;GO:0005634;GO:0005829;GO:0005965;GO:0018343;GO:0042127,0.33789403085177727,0.0,-0.0418542015647521,0,0.6991951710261569,7.209821562814324,-0.711540046701458,0,0.6913480885311871,8.94865038921014,-0.80959896294498,0,0.5761457634697071,0
FGSG_10829,8,0.44328661708221473,3.403404863210204,FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0002181;GO:0005737;GO:0046872,0.700469483568075,2.596911648812539,-0.143350089728492,0,0.5346076458752514,3.0018614053284303,0.153561080099426,0,0.4933601609657947,3.0018614053284303,0.196837577906487,0,0.576145763469707,0
FGSG_11498,8,0.4235823209396685,3.2798056739435615,FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,GO:0004497;GO:0005506;GO:0008168;GO:0016021;GO:0016705;GO:0020037;GO:0032259;GO:0055114,0.6803487592219987,2.4653534759388966,0.0735762474608501,0,0.5440643863179074,3.2798056739435615,0.916979341617229,0,0.5040241448692152,3.2798056739435615,0.817344438711823,0,0.576145763469707,0
FGSG_00313,8,0.44602035332943096,3.4059089265407643,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_11326,2,uncharacterized protein,GO:0000981;GO:0005634;GO:0006357;GO:0008270,0.6982562038900066,2.582243109942188,-0.153825925572659,0,0.5348088531187123,3.0025088201351497,0.470802046971896,0,0.49356136820925556,3.0025088201351497,0.653882601540059,0,0.5755421417393248,0
FGSG_06163,23,0.47562501252006506,10.110006061585139,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0008080,0.33789403085177727,0.0,-0.0849674134798624,0,0.6983903420523139,7.1294031924382955,-0.676783559696282,0,0.6903420523138833,8.852820977366202,-0.725550963412843,0,0.5755421417393248,0
FGSG_00396,24,0.46543453715318095,10.395426240734617,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_05610;FGSG_07075;FGSG_08601;FGSG_08712;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0016021,0.33789403085177727,0.0,-0.0482052299100919,0,0.6957746478873239,6.994074573492981,-0.528142375319282,0,0.6929577464788732,9.123971255444884,-0.589205118433686,0,0.5755421417393248,0
FGSG_01424,25,0.46580239171708687,10.710801805843133,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03340;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04490;FGSG_04589;FGSG_04590;FGSG_04596;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_12180,1,uncharacterized protein,GO:0000166;GO:0000176;GO:0001068;GO:0019904;GO:0030847;GO:0031124;GO:0031126;GO:0034472;GO:0035649;GO:0042780;GO:0071028;GO:0071034;GO:0071041,0.33789403085177727,0.0,0.164512048718447,0,0.7014084507042253,7.325933678254891,-0.631601632572602,0,0.686317907444668,8.608586607390436,-0.572704437701582,0,0.5752067963335569,0
FGSG_02510,8,0.4093522935062521,3.2383819146656063,FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,GO:0000799;GO:0003682;GO:0007076;GO:0007130;GO:0010032;GO:0051307;GO:0070058;GO:0070550,0.678336686787391,2.4348720577220555,0.0449495710881179,0,0.543661971830986,3.2383819146656063,0.427298659447852,0,0.503420523138833,3.2383819146656063,0.465761713244961,0,0.5751397272524033,0
FGSG_06195,17,0.49110755704550463,7.447525880700403,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09834;FGSG_10347;FGSG_12180,1,uncharacterized protein,,0.33789403085177727,0.0,0.414593324594112,0,0.6146881287726358,4.335789200796159,-0.809435481706538,0,0.7727699530516432,5.668992607821037,-1.11276339908472,1,0.5751173708920188,1
FGSG_11129,23,0.4700744010281867,9.998247702878166,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,,0.33789403085177727,0.0,-0.109281634448273,0,0.6973843058350101,7.037756711508643,-0.884385819718652,0,0.688933601609658,8.751243512337126,-0.975734177008519,0,0.5747373127654818,0
FGSG_09359,15,0.4858074917899142,6.523689819201281,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_02972;FGSG_03061;FGSG_03747;FGSG_03894;FGSG_05368;FGSG_05610;FGSG_08493;FGSG_08774;FGSG_10444;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0005744;GO:0016021;GO:0030150;GO:0030943;GO:0042802;GO:0046902,0.6268276324614352,1.3158267205597363,0.536314063758772,0,0.5424547283702214,3.082677979614792,-0.42961832798082,0,0.5545271629778672,3.9372908685766133,-0.565743257015704,0,0.5746031746031746,0
FGSG_09239,23,0.47059128322077715,10.030412540510133,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_09012;FGSG_09456;FGSG_09834;FGSG_10347;FGSG_12180,1,ubiquinone/menaquinone biosynthesis methyltransferase ubiE,GO:0005759;GO:0006744;GO:0009060;GO:0016021;GO:0031314;GO:0032259;GO:0043334,0.33789403085177727,0.0,0.0857475298878114,0,0.6971830985915493,7.034179232838163,-0.979506663951975,0,0.6887323943661972,8.750917276279711,-0.970773166132713,0,0.5746031746031746,0
FGSG_03750,11,0.4367370457985138,4.59284368279344,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_04591;FGSG_08601;FGSG_09280;FGSG_09834;FGSG_10347,1,uncharacterized protein,,0.33789403085177727,0.0,-0.307042817654568,0,0.8066398390342052,4.59284368279344,-1.32133840017009,1,0.5790744466800805,4.59284368279344,-0.992862833477197,0,0.574536105522021,1
FGSG_10435,23,0.4692275030192391,10.000417344550879,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,,0.33789403085177727,0.0,-0.011668544239221,0,0.6967806841046277,7.0198341093538446,-0.211903035275863,0,0.6885311871227364,8.743446328534372,-0.326499987364648,0,0.5744019673597138,0
FGSG_07467,27,0.47500557390612735,11.720620994980324,FGSG_00175;FGSG_00330;FGSG_00500;FGSG_01422;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04590;FGSG_05610;FGSG_05843;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0000788;GO:0005737;GO:0006334;GO:0006337;GO:0006606;GO:0007117;GO:0031116;GO:0032968;GO:0042393,0.33789403085177727,0.0,-0.0636933648094306,0,0.6889336016096579,6.581938082569508,-0.293680870661908,0,0.6963782696177062,9.606506390149516,-0.442744806559381,0,0.5744019673597137,0
FGSG_08437,13,0.4376365796413287,5.448764265969614,FGSG_01866;FGSG_02320;FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03881;FGSG_08078;FGSG_08083;FGSG_10670;FGSG_12211,2,uncharacterized protein,,0.727028839704896,3.402871466318816,-0.588959870210675,0,0.5056338028169014,2.5583382798859575,0.528464729343015,0,0.4903420523138833,2.9854955857870547,0.926340158173688,0,0.5743348982785602,0
FGSG_10026,12,0.45304152488109845,5.060770759901356,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_03539;FGSG_03842;FGSG_03881;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0016491;GO:0055114,0.7282360831656606,3.415398535090564,-0.417701827987166,0,0.5317907444668009,2.9879966721754956,0.377452118422135,0,0.4621730382293763,2.5773557437467414,0.282299995397061,0,0.574066621953946,0
FGSG_01391,16,0.4829251440651155,6.894066316818481,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_10347;FGSG_10922;FGSG_12180,1,elongation factor G 1,GO:0003746;GO:0003924;GO:0005525;GO:0005739;GO:0070125,0.5294433266264252,0.40797569292344954,0.223175083275481,0,0.5927565392354125,3.8964531307296215,-0.430081100502134,0,0.5997987927565392,5.17899685648199,-0.444830955707941,0,0.5739995528727923,0
FGSG_09556,31,0.48553368209963627,13.432285127778096,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04588;FGSG_04590;FGSG_04593;FGSG_05610;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_13136,1,uncharacterized protein,GO:0000166;GO:0005829;GO:0043047,0.33789403085177727,0.0,0.0931659312429895,0,0.685513078470825,6.456896116487375,-0.337372677475247,0,0.6985915492957746,9.963270188382456,-0.538155790647238,0,0.5739995528727923,0
FGSG_09092,23,0.4806821448999217,10.346263130536446,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_05610;FGSG_07075;FGSG_08601;FGSG_08712;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,,0.33789403085177727,0.0,0.0059093358633902,0,0.6915492957746479,6.76692930647395,-0.594376521790667,0,0.6919517102615694,8.989524777674866,-0.8499637198428,0,0.5737983456293315,0
FGSG_09718,3,0.4177034741630374,1.2324922603323896,FGSG_02326;FGSG_02328;FGSG_02329,2,uncharacterized protein,,0.6075117370892018,1.2324922603323896,-0.421434513353594,0,0.5484909456740443,1.2324922603323896,1.38758731835322,1,0.5649228705566735,1.2324922603323896,2.63484075488307,1,0.5736418511066398,2
FGSG_05077,7,0.44051905076037856,2.9874755786455878,FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0003824;GO:0016021;GO:0030151;GO:0030170,0.698859825620389,2.585758975480914,-0.503463785666622,0,0.5311871227364185,2.9874755786455878,0.42530681000816,0,0.490543259557344,2.9874755786455878,0.596715722719404,0,0.5735300693047172,0
FGSG_00279,17,0.48837955856763293,7.438104289091827,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09834;FGSG_10347;FGSG_12180,1,uncharacterized protein,,0.33789403085177727,0.0,0.4240853907767,0,0.6152917505030181,4.338991868016641,-0.780279668246339,0,0.767270288397049,5.672850331410147,-1.07382997173068,1,0.5734853565839481,1
FGSG_10536,7,0.4408691875304097,2.9925442451039284,FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_11326,2,uncharacterized protein,GO:0000981;GO:0003677;GO:0005634;GO:0006351;GO:0006357;GO:0008270,0.6958417169684775,2.5684700818069777,-0.223954133773917,0,0.5327967806841046,2.9925442451039284,0.723705736016631,0,0.4915492957746479,2.9925442451039284,0.831417290276722,0,0.57339593114241,0
FGSG_06077,24,0.4825295575994415,10.678530675978898,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_04593;FGSG_05610;FGSG_07075;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0016021,0.33789403085177727,0.0,0.103550314177924,0,0.6909456740442655,6.6925709577633885,-0.750177592180494,0,0.6909456740442655,8.901043209841452,-0.966035864778316,0,0.5732617929801028,0
FGSG_09747,23,0.4703764674603789,10.189970395339722,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_05610;FGSG_07075;FGSG_08601;FGSG_08712;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0003723;GO:0005783;GO:0005829;GO:0005844;GO:0007088;GO:0007126;GO:0008298;GO:0016071;GO:0042175,0.33789403085177727,0.0,-0.011594988825749,0,0.6911468812877263,6.694275590106042,-0.375794799615323,0,0.6907444668008048,8.878226660435974,-0.444594923867307,0,0.5732617929801028,0
FGSG_02929,13,0.43580963708498177,5.367124062287058,FGSG_01866;FGSG_02320;FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03543;FGSG_03881;FGSG_08078;FGSG_08083;FGSG_11326;FGSG_12211,2,uncharacterized protein,GO:0004497;GO:0005506;GO:0008168;GO:0016021;GO:0016705;GO:0020037;GO:0032259;GO:0055114,0.7364855801475519,3.74442607287258,-0.33492389331038,0,0.5024144869215291,2.5385601485959937,0.365422537987239,0,0.48068410462776656,2.939695848019967,0.588324703467995,0,0.5731947238989492,0
FGSG_10934,8,0.4446748487107604,3.3951929234298266,FGSG_02321;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326,2,allantoinase,GO:0004038;GO:0006259;GO:0009442;GO:0016888;GO:0046872,0.6972501676727029,2.57876621921536,-0.122154705110497,0,0.5313883299798793,2.9874880143012916,0.166493291101272,0,0.49074446680080486,2.9874880143012916,0.256866324130494,0,0.5731276548177956,0
FGSG_09225,7,0.4349288424478755,2.9886453943695184,FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_11326,2,uncharacterized protein,GO:0000981;GO:0003677;GO:0005634;GO:0006351;GO:0006357;GO:0008270,0.6948356807511736,2.5630583954132073,-0.03853584469681,0,0.5319919517102616,2.9886453943695184,0.465335681161029,0,0.4911468812877263,2.9886453943695184,0.469051713189007,0,0.5726581712497206,0
FGSG_01249,7,0.44116438638199423,2.987625113556757,FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_11326,2,uncharacterized protein,GO:0005829,0.6952380952380952,2.5645438608096134,-0.348175407637318,0,0.53158953722334,2.987625113556757,0.825087096957835,0,0.4909456740442656,2.987625113556757,0.854290405413198,0,0.572591102168567,0
FGSG_03259,23,0.46901780739420035,10.098413596169474,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_05610;FGSG_07075;FGSG_08601;FGSG_08712;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0016491;GO:0055114,0.33789403085177727,0.0,-0.0560347474457363,0,0.6903420523138832,6.639656227207292,-0.631491902636132,0,0.6893360160965795,8.804468054445895,-0.733423010250623,0,0.5725240330874133,0
FGSG_04507,5,0.4329771918800811,2.086676313975659,FGSG_02324;FGSG_02327;FGSG_03842;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0008289,0.6670690811535882,2.086676313975659,-0.40904803048044,0,0.636150234741784,2.086676313975659,1.11668724955354,1,0.4134808853118712,2.086676313975659,0.630862065975788,0,0.5722334004024144,1
FGSG_11824,12,0.4429465202722539,5.02753565929389,FGSG_00007;FGSG_01866;FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03543;FGSG_03881;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0004177;GO:0006508;GO:0008236,0.7393024815560026,3.81469209496133,-0.604612684334838,0,0.5114688128772636,2.592253298782072,0.476285573534801,0,0.4645875251509054,2.592253298782072,0.63114615412368,0,0.571786273194724,0
FGSG_10200,21,0.48050220888808753,9.125948746652671,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_03061;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,S-(hydroxymethyl)glutathione dehydrogenase,GO:0000703;GO:0000947;GO:0003677;GO:0004022;GO:0005634;GO:0005739;GO:0005829;GO:0006069;GO:0006285;GO:0008270;GO:0033833;GO:0033859;GO:0046294;GO:0051539;GO:0051903,0.33789403085177727,0.0,-0.0318133582927213,0,0.6975855130784707,7.053300178572983,-0.607651178598944,0,0.6796780684104629,8.298586790213294,-0.529133479980189,0,0.5717192041135702,0
FGSG_13897,8,0.4302953506835499,3.3089115138349814,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09834,1,amino-acid permease inda1,GO:0003333;GO:0015171;GO:0016021,0.33789403085177727,0.0,-0.293135213093415,0,0.7283702213279677,3.3089115138349814,-1.29785552388818,1,0.64822266934943,3.3089115138349814,-1.01219861612468,1,0.571495640509725,2
FGSG_00209,6,0.44309042862758663,2.5140469623375523,FGSG_00007;FGSG_02327;FGSG_03842;FGSG_08082;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0016021,0.6700871898054996,2.1100054079083614,-0.918080640678263,0,0.6558685446009389,2.1105371537175124,1.30495694965464,1,0.3881287726358149,1.7064955992883213,0.676078892261303,0,0.5713615023474178,1
FGSG_00659,6,0.42421440541962924,2.484417399901399,FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08078;FGSG_08083,2,uncharacterized protein,GO:0004571;GO:0005509;GO:0005783;GO:0016021;GO:0030433,0.6833668678739101,2.484417399901399,-0.783220989528714,0,0.46599597585513075,2.082119948406572,0.555512012255559,0,0.5630449362843729,2.082119948406572,1.07671885199738,1,0.5708025933378046,1
FGSG_05656,21,0.4968583030652744,9.024043083494846,FGSG_00743;FGSG_00765;FGSG_01422;FGSG_02030;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04593;FGSG_05368;FGSG_05610;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_10922;FGSG_11206;FGSG_12180;FGSG_13136,1,uncharacterized protein,GO:0005789;GO:0006612;GO:0008565;GO:0009408;GO:0016021;GO:0045047,0.5248155600268276,0.4070218587852356,0.338267452176717,0,0.5653923541247485,3.467859612234552,-0.388963862755234,0,0.6219315895372233,6.015468847753983,-0.635585378890654,0,0.5707131678962665,0
