gene_id,module
FGSG_02543,1
FGSG_02544,1
FGSG_02545,1
FGSG_02546,1
FGSG_02547,2
FGSG_02548,5
FGSG_02549,1
FGSG_02550,1
FGSG_02551,1
FGSG_02552,1
FGSG_02553,2
FGSG_12158,1
FGSG_02554,1
FGSG_02555,1
FGSG_02556,2
FGSG_02557,2
FGSG_02558,0
FGSG_02559,1
FGSG_02560,1
FGSG_02561,3
FGSG_02562,3
FGSG_02563,3
FGSG_02564,1
FGSG_02565,1
FGSG_02566,2
FGSG_02567,1
FGSG_02568,7
FGSG_02569,2
FGSG_02570,2
FGSG_02571,2
FGSG_02572,2
FGSG_02573,1
FGSG_02574,2
FGSG_02575,1
FGSG_02576,2
FGSG_02577,1
FGSG_02578,1
FGSG_02579,2
FGSG_02580,1
FGSG_02581,3
FGSG_12159,2
FGSG_02582,2
FGSG_12160,2
FGSG_02583,2
FGSG_02584,2
FGSG_02585,1
FGSG_02586,0
FGSG_02587,0
FGSG_12162,9
FGSG_02588,1
FGSG_02589,1
FGSG_02590,1
FGSG_02591,1
FGSG_12163,6
FGSG_12164,4
FGSG_20553,1
FGSG_02593,0
FGSG_02594,3
FGSG_20004,4
FGSG_02595,2
FGSG_02596,2
FGSG_02597,2
FGSG_12165,7
FGSG_12166,1
FGSG_02598,1
FGSG_02599,3
FGSG_02600,1
FGSG_02601,12
FGSG_02602,1
FGSG_02603,2
FGSG_02604,1
FGSG_02605,1
FGSG_02606,1
FGSG_02607,1
FGSG_02608,3
FGSG_02609,2
FGSG_02610,2
FGSG_02611,1
FGSG_02613,2
FGSG_02614,1
FGSG_02615,1
FGSG_02616,1
FGSG_02617,2
FGSG_02618,2
FGSG_02621,2
FGSG_02622,2
FGSG_02623,1
FGSG_02624,2
FGSG_02625,1
FGSG_02626,2
FGSG_02627,2
FGSG_02628,2
FGSG_02629,4
FGSG_02630,4
FGSG_12169,2
FGSG_12170,2
FGSG_12171,6
FGSG_02632,1
FGSG_12172,2
FGSG_12173,2
FGSG_02634,1
FGSG_12174,1
FGSG_02635,3
FGSG_02636,2
FGSG_02637,3
FGSG_02638,1
FGSG_02639,2
FGSG_02640,2
FGSG_02641,1
FGSG_02642,1
FGSG_02643,1
FGSG_02644,0
FGSG_02645,2
FGSG_02646,1
FGSG_12175,2
FGSG_02647,1
FGSG_02648,2
FGSG_02649,2
FGSG_02650,3
FGSG_02651,2
FGSG_02652,4
FGSG_02653,1
FGSG_02654,1
FGSG_02655,1
FGSG_02656,2
FGSG_02657,1
FGSG_02658,4
FGSG_02659,2
FGSG_02661,1
FGSG_02662,2
FGSG_02663,3
FGSG_02664,1
FGSG_02665,4
FGSG_02666,2
FGSG_02667,2
FGSG_02668,2
FGSG_02669,2
FGSG_12176,1
FGSG_02671,2
FGSG_02672,2
FGSG_02674,8
FGSG_02675,1
FGSG_02676,2
FGSG_02677,2
FGSG_02678,2
FGSG_02679,2
FGSG_02680,2
FGSG_02681,2
FGSG_02682,1
FGSG_02683,2
FGSG_02684,2
FGSG_02685,1
FGSG_02686,1
FGSG_02687,4
FGSG_02688,1
FGSG_02689,2
FGSG_02690,4
FGSG_02691,1
FGSG_02692,1
FGSG_02693,1
FGSG_02695,2
FGSG_02696,2
FGSG_12177,1
FGSG_12178,1
FGSG_02697,1
FGSG_02698,1
FGSG_02699,1
FGSG_02700,1
FGSG_12179,1
FGSG_02701,1
FGSG_02702,1
FGSG_02703,2
FGSG_02704,1
FGSG_02705,1
FGSG_02706,2
FGSG_02707,4
FGSG_02708,2
FGSG_02709,1
FGSG_02710,4
FGSG_02711,5
FGSG_12180,1
FGSG_12181,1
FGSG_02713,2
FGSG_02714,3
FGSG_02715,2
FGSG_12182,1
FGSG_12183,3
FGSG_02717,1
FGSG_02718,2
FGSG_02719,2
FGSG_02720,1
FGSG_02721,2
FGSG_02722,2
FGSG_02723,2
FGSG_12184,1
FGSG_02724,2
FGSG_12186,1
FGSG_12187,1
FGSG_12188,1
FGSG_12189,3
FGSG_02727,3
FGSG_02728,3
FGSG_12190,15
FGSG_02729,1
FGSG_02730,3
FGSG_12191,2
FGSG_12192,10
FGSG_02732,1
FGSG_02733,3
FGSG_02734,1
FGSG_02735,2
FGSG_12193,4
FGSG_12194,2
FGSG_02737,1
FGSG_02738,1
FGSG_12195,0
FGSG_02739,13
FGSG_02740,1
FGSG_02741,0
FGSG_02742,1
FGSG_02743,1
FGSG_12196,1
FGSG_02744,0
FGSG_02745,1
FGSG_02746,2
FGSG_12197,11
FGSG_02747,3
FGSG_02748,2
FGSG_02749,1
FGSG_02750,2
FGSG_02751,2
FGSG_02752,2
FGSG_02753,2
FGSG_02754,5
FGSG_02755,1
FGSG_02756,1
FGSG_02757,2
FGSG_02758,4
FGSG_02759,0
FGSG_20555,6
FGSG_02760,12
FGSG_02761,1
FGSG_02762,1
FGSG_02763,1
FGSG_02764,2
FGSG_20556,2
FGSG_02765,2
FGSG_02766,2
FGSG_12198,0
FGSG_02767,1
FGSG_02768,0
FGSG_02769,3
FGSG_20557,2
FGSG_02770,1
FGSG_02771,1
FGSG_02772,3
FGSG_02773,10
FGSG_02774,1
FGSG_12199,1
FGSG_12200,2
FGSG_02776,1
FGSG_20005,4
FGSG_02777,14
FGSG_02778,2
FGSG_02779,1
FGSG_02780,2
FGSG_11636,2
FGSG_11637,0
FGSG_11632,1
FGSG_11633,1
FGSG_11634,2
FGSG_11594,2
FGSG_11595,2
FGSG_11596,1
FGSG_11597,4
FGSG_11602,1
FGSG_11603,3
FGSG_11604,4
FGSG_13662,3
FGSG_13663,3
FGSG_09861,1
FGSG_09862,2
FGSG_09863,1
FGSG_09864,1
FGSG_09865,1
FGSG_09866,1
FGSG_09867,1
FGSG_09868,2
FGSG_09869,2
FGSG_09870,2
FGSG_09871,2
FGSG_09872,2
FGSG_09873,1
FGSG_13664,2
FGSG_13665,1
FGSG_13666,3
FGSG_09875,2
FGSG_09876,2
FGSG_09877,1
FGSG_09878,3
FGSG_09879,4
FGSG_09880,1
FGSG_13667,1
FGSG_09881,1
FGSG_13668,0
FGSG_09882,2
FGSG_09883,1
FGSG_09884,4
FGSG_09885,2
FGSG_09886,5
FGSG_09887,1
FGSG_09888,1
FGSG_09889,2
FGSG_09890,1
FGSG_09891,1
FGSG_09892,1
FGSG_09893,4
FGSG_09894,1
FGSG_09895,2
FGSG_09896,1
FGSG_09897,1
FGSG_09898,1
FGSG_09899,3
FGSG_09900,2
FGSG_09901,1
FGSG_09902,0
FGSG_09903,1
FGSG_09904,3
FGSG_09905,6
FGSG_09906,1
FGSG_09907,12
FGSG_09908,1
FGSG_09909,2
FGSG_09910,2
FGSG_09911,1
FGSG_09912,2
FGSG_09913,1
FGSG_09914,1
FGSG_09915,11
FGSG_09916,2
FGSG_09917,1
FGSG_09918,1
FGSG_09919,2
FGSG_09920,1
FGSG_09921,1
FGSG_13669,1
FGSG_09922,2
FGSG_09923,2
FGSG_09924,1
FGSG_09925,2
FGSG_09926,2
FGSG_09927,1
FGSG_09928,1
FGSG_09929,2
FGSG_09930,3
FGSG_09931,2
FGSG_09932,1
FGSG_09933,1
FGSG_09934,1
FGSG_09935,1
FGSG_09936,4
FGSG_09937,3
FGSG_09938,1
FGSG_09939,2
FGSG_09940,4
FGSG_09941,2
FGSG_13670,2
FGSG_13671,1
FGSG_20063,8
FGSG_09943,1
FGSG_09944,2
FGSG_09945,4
FGSG_09946,1
FGSG_09947,1
FGSG_09948,1
FGSG_09949,2
FGSG_09950,1
FGSG_13672,1
FGSG_09951,2
FGSG_09952,2
FGSG_09953,3
FGSG_09954,3
FGSG_09955,1
FGSG_09956,4
FGSG_09957,2
FGSG_09958,10
FGSG_09959,1
FGSG_09960,4
FGSG_09961,2
FGSG_13673,1
FGSG_13674,2
FGSG_13675,3
FGSG_09963,1
FGSG_09964,2
FGSG_09965,3
FGSG_09966,1
FGSG_09967,8
FGSG_09968,2
FGSG_09969,3
FGSG_09970,1
FGSG_09971,1
FGSG_09972,5
FGSG_09973,1
FGSG_09974,2
FGSG_09975,1
FGSG_09976,3
FGSG_09977,1
FGSG_13676,1
FGSG_09978,3
FGSG_09979,1
FGSG_09980,1
FGSG_09981,2
FGSG_09982,2
FGSG_09983,1
FGSG_09984,1
FGSG_09985,15
FGSG_09986,3
FGSG_13677,2
FGSG_09988,2
FGSG_09990,4
FGSG_09989,3
FGSG_13678,0
FGSG_09991,3
FGSG_13679,0
FGSG_09992,1
FGSG_13680,1
FGSG_13681,13
FGSG_13682,14
FGSG_13683,0
FGSG_13684,8
FGSG_13685,1
FGSG_09993,2
FGSG_09994,1
FGSG_09995,1
FGSG_09996,3
FGSG_13686,2
FGSG_09998,1
FGSG_09997,1
FGSG_09999,1
FGSG_10000,3
FGSG_10001,12
FGSG_10002,12
FGSG_10003,2
FGSG_13687,1
FGSG_10004,1
FGSG_10005,1
FGSG_10006,1
FGSG_10007,2
FGSG_13689,1
FGSG_10008,1
FGSG_10009,1
FGSG_10010,2
FGSG_10011,4
FGSG_10012,4
FGSG_10013,2
FGSG_10014,2
FGSG_10015,3
FGSG_10016,3
FGSG_10017,1
FGSG_10018,8
FGSG_20064,0
FGSG_10019,1
FGSG_10020,1
FGSG_10021,3
FGSG_10022,4
FGSG_10023,2
FGSG_10025,2
FGSG_10026,2
FGSG_10027,1
FGSG_10028,1
FGSG_10029,2
FGSG_10030,1
FGSG_10031,2
FGSG_13691,2
FGSG_10032,2
FGSG_10033,3
FGSG_13692,0
FGSG_10034,2
FGSG_10035,1
FGSG_10036,2
FGSG_10037,1
FGSG_10038,1
FGSG_10039,1
FGSG_10040,2
FGSG_10041,1
FGSG_20743,0
FGSG_10042,1
FGSG_10043,1
FGSG_10044,2
FGSG_13693,1
FGSG_10045,0
FGSG_10046,3
FGSG_10047,1
FGSG_10048,1
FGSG_10049,2
FGSG_10050,1
FGSG_10051,1
FGSG_10052,1
FGSG_10053,1
FGSG_10054,4
FGSG_13694,1
FGSG_13695,1
FGSG_10056,3
FGSG_10057,1
FGSG_10058,1
FGSG_10059,2
FGSG_10060,1
FGSG_10061,3
FGSG_13696,4
FGSG_10062,1
FGSG_10063,2
FGSG_10064,2
FGSG_10065,2
FGSG_10066,3
FGSG_10067,4
FGSG_10068,2
FGSG_13698,2
FGSG_10069,1
FGSG_10070,1
FGSG_10071,1
FGSG_10072,12
FGSG_10073,1
FGSG_10074,1
FGSG_10075,1
FGSG_10076,3
FGSG_10077,3
FGSG_10078,1
FGSG_10079,2
FGSG_10080,1
FGSG_10081,2
FGSG_10082,2
FGSG_10083,1
FGSG_13699,1
FGSG_13700,3
FGSG_10085,2
FGSG_10086,2
FGSG_10087,3
FGSG_10088,3
FGSG_10089,2
FGSG_13701,2
FGSG_10090,2
FGSG_10091,3
FGSG_10092,1
FGSG_10093,1
FGSG_13702,1
FGSG_10094,1
FGSG_13703,7
FGSG_10095,3
FGSG_10096,1
FGSG_10097,1
FGSG_10098,2
FGSG_10099,4
FGSG_10100,2
FGSG_10101,10
FGSG_10102,1
FGSG_10103,2
FGSG_10104,1
FGSG_10105,2
FGSG_10106,1
FGSG_13704,1
FGSG_10108,1
FGSG_10109,1
FGSG_10110,2
FGSG_10111,2
FGSG_10112,3
FGSG_13705,3
FGSG_10113,2
FGSG_13706,2
FGSG_10114,2
FGSG_10115,2
FGSG_10116,2
FGSG_10117,1
FGSG_10118,3
FGSG_10119,1
FGSG_10120,2
FGSG_20744,11
FGSG_10121,2
FGSG_10122,2
FGSG_10123,4
FGSG_10124,4
FGSG_10125,2
FGSG_10126,1
FGSG_10127,1
FGSG_10128,1
FGSG_10129,1
FGSG_10130,2
FGSG_10131,2
FGSG_10132,2
FGSG_13707,1
FGSG_10133,4
FGSG_10134,2
FGSG_10135,1
FGSG_10136,1
FGSG_10137,1
FGSG_10138,2
FGSG_10139,4
FGSG_10140,1
FGSG_10141,2
FGSG_10142,1
FGSG_10143,2
FGSG_10144,1
FGSG_10145,2
FGSG_10146,2
FGSG_10147,1
FGSG_10148,2
FGSG_10149,2
FGSG_10150,3
FGSG_13708,2
FGSG_13709,1
FGSG_10152,2
FGSG_10153,2
FGSG_10154,2
FGSG_10155,2
FGSG_10156,2
FGSG_10157,8
FGSG_10158,1
FGSG_10159,2
FGSG_10160,4
FGSG_13710,2
FGSG_13711,2
FGSG_10162,2
FGSG_10163,0
FGSG_10164,2
FGSG_10165,1
FGSG_10166,1
FGSG_10167,1
FGSG_10168,1
FGSG_10169,3
FGSG_10170,3
FGSG_10171,1
FGSG_10172,4
FGSG_10173,1
FGSG_10174,1
FGSG_10175,1
FGSG_10176,4
FGSG_10177,2
FGSG_10178,5
FGSG_13712,4
FGSG_10179,2
FGSG_10180,4
FGSG_10181,2
FGSG_13713,4
FGSG_13714,2
FGSG_10183,2
FGSG_20745,10
FGSG_10184,1
FGSG_10185,1
FGSG_13715,2
FGSG_10186,0
FGSG_10187,1
FGSG_13716,1
FGSG_10188,4
FGSG_13717,2
FGSG_13718,0
FGSG_10189,1
FGSG_13719,2
FGSG_10190,1
FGSG_10191,1
FGSG_10192,9
FGSG_10193,1
FGSG_10194,2
FGSG_10196,1
FGSG_10197,3
FGSG_10198,1
FGSG_10199,3
FGSG_10200,1
FGSG_10201,3
FGSG_10202,1
FGSG_20746,14
FGSG_10203,4
FGSG_10205,2
FGSG_10206,2
FGSG_10207,1
FGSG_10208,1
FGSG_10209,1
FGSG_20747,2
FGSG_10210,4
FGSG_10211,1
FGSG_10212,1
FGSG_10213,13
FGSG_10214,2
FGSG_10215,2
FGSG_10216,4
FGSG_10217,2
FGSG_10218,1
FGSG_10219,1
FGSG_10220,1
FGSG_10221,1
FGSG_10222,1
FGSG_10223,1
FGSG_10224,1
FGSG_10225,13
FGSG_10226,1
FGSG_10227,2
FGSG_13720,1
FGSG_10228,3
FGSG_10229,4
FGSG_10230,2
FGSG_13721,6
FGSG_10231,1
FGSG_10232,1
FGSG_10233,2
FGSG_10234,2
FGSG_10235,2
FGSG_10236,2
FGSG_10237,2
FGSG_10238,1
FGSG_10239,1
FGSG_13722,4
FGSG_13723,3
FGSG_10241,1
FGSG_10242,3
FGSG_10243,1
FGSG_10244,1
FGSG_10245,2
FGSG_10246,1
FGSG_10247,1
FGSG_13724,5
FGSG_10248,1
FGSG_13725,1
FGSG_13726,1
FGSG_10250,2
FGSG_10251,2
FGSG_10252,1
FGSG_10253,1
FGSG_10254,1
FGSG_10255,4
FGSG_10256,3
FGSG_10257,1
FGSG_10258,1
FGSG_10259,1
FGSG_10260,4
FGSG_10261,2
FGSG_10262,3
FGSG_10263,0
FGSG_10264,1
FGSG_10265,2
FGSG_10266,0
FGSG_10267,1
FGSG_10268,1
FGSG_10269,3
FGSG_10270,1
FGSG_10271,1
FGSG_10272,1
FGSG_13728,1
FGSG_13729,2
FGSG_13730,3
FGSG_13731,1
FGSG_10275,1
FGSG_10276,1
FGSG_10278,1
FGSG_13732,1
FGSG_10279,0
FGSG_10280,1
FGSG_10281,2
FGSG_13733,11
FGSG_10282,1
FGSG_10283,1
FGSG_10284,4
FGSG_13734,13
FGSG_10285,2
FGSG_10286,2
FGSG_10287,1
FGSG_10288,1
FGSG_10289,2
FGSG_10290,2
FGSG_10291,1
FGSG_10292,3
FGSG_10293,1
FGSG_10294,1
FGSG_10295,1
FGSG_10296,2
FGSG_10297,1
FGSG_13736,2
FGSG_13737,4
FGSG_10299,1
FGSG_10300,2
FGSG_10301,0
FGSG_10302,1
FGSG_10303,1
FGSG_10304,1
FGSG_10305,1
FGSG_10306,1
FGSG_10307,2
FGSG_10308,2
FGSG_10309,1
FGSG_10310,1
FGSG_10311,2
FGSG_10312,1
FGSG_10313,2
FGSG_10314,1
FGSG_10315,3
FGSG_10316,2
FGSG_10317,2
FGSG_10318,2
FGSG_10319,3
FGSG_10320,1
FGSG_10321,1
FGSG_10322,2
FGSG_10323,2
FGSG_10324,3
FGSG_10325,1
FGSG_10326,6
FGSG_10327,2
FGSG_13738,1
FGSG_10328,6
FGSG_13739,2
FGSG_13740,11
FGSG_10330,6
FGSG_10332,5
FGSG_10333,2
FGSG_13741,2
FGSG_13742,2
FGSG_13743,2
FGSG_10336,6
FGSG_10337,4
FGSG_10338,2
FGSG_10339,2
FGSG_10340,2
FGSG_10341,2
FGSG_10342,1
FGSG_10343,2
FGSG_10344,1
FGSG_13744,1
FGSG_13745,3
FGSG_10345,2
FGSG_10346,3
FGSG_10347,1
FGSG_10348,1
FGSG_10349,2
FGSG_10350,1
FGSG_13746,1
FGSG_10351,1
FGSG_10352,1
FGSG_10353,1
FGSG_10354,1
FGSG_10355,1
FGSG_10356,7
FGSG_10357,1
FGSG_13747,1
FGSG_10358,1
FGSG_10359,1
FGSG_10360,1
FGSG_10361,1
FGSG_10362,1
FGSG_10363,1
FGSG_10364,2
FGSG_10365,2
FGSG_10366,4
FGSG_10367,2
FGSG_10368,2
FGSG_10369,2
FGSG_10370,4
FGSG_10371,1
FGSG_10372,1
FGSG_10373,1
FGSG_10374,1
FGSG_10375,1
FGSG_10376,1
FGSG_10377,1
FGSG_10378,2
FGSG_10379,13
FGSG_10380,1
FGSG_10381,1
FGSG_10382,1
FGSG_20751,10
FGSG_10383,1
FGSG_13749,1
FGSG_10384,2
FGSG_10385,2
FGSG_10386,2
FGSG_10387,3
FGSG_10388,1
FGSG_10389,1
FGSG_10390,2
FGSG_10391,3
FGSG_10392,3
FGSG_10393,3
FGSG_10394,4
FGSG_10396,4
FGSG_10397,4
FGSG_10398,0
FGSG_10399,1
FGSG_10400,2
FGSG_10401,0
FGSG_10402,2
FGSG_10403,1
FGSG_10404,1
FGSG_10405,2
FGSG_10406,2
FGSG_13750,2
FGSG_13751,2
FGSG_13752,3
FGSG_10407,2
FGSG_10408,0
FGSG_13754,1
FGSG_10410,1
FGSG_10411,1
FGSG_10413,1
FGSG_20752,10
FGSG_10414,1
FGSG_10415,5
FGSG_10416,4
FGSG_10417,2
FGSG_10418,0
FGSG_10419,1
FGSG_10420,1
FGSG_10421,5
FGSG_10422,1
FGSG_10423,1
FGSG_10424,2
FGSG_10425,1
FGSG_10426,1
FGSG_13755,1
FGSG_13756,3
FGSG_13757,2
FGSG_10429,1
FGSG_10430,2
FGSG_10431,2
FGSG_10432,2
FGSG_10433,1
FGSG_10434,2
FGSG_10435,1
FGSG_10436,6
FGSG_10437,1
FGSG_10438,2
FGSG_13758,2
FGSG_13759,2
FGSG_10440,1
FGSG_10441,1
FGSG_10442,1
FGSG_10443,1
FGSG_10444,1
FGSG_10445,1
FGSG_10446,2
FGSG_10447,2
FGSG_10449,2
FGSG_10450,1
FGSG_10451,2
FGSG_13761,1
FGSG_13762,3
FGSG_10453,1
FGSG_10454,2
FGSG_10455,1
FGSG_10459,3
FGSG_10461,6
FGSG_10462,14
FGSG_10464,1
FGSG_10465,1
FGSG_10466,1
FGSG_10467,1
FGSG_10468,2
FGSG_10469,2
FGSG_10470,2
FGSG_10471,2
FGSG_10472,1
FGSG_10477,2
FGSG_13766,9
FGSG_13767,13
FGSG_10480,1
FGSG_10481,2
FGSG_10482,1
FGSG_10483,2
FGSG_13769,1
FGSG_13770,3
FGSG_10485,1
FGSG_13771,2
FGSG_10486,1
FGSG_10487,6
FGSG_10488,3
FGSG_10489,3
FGSG_13772,2
FGSG_10490,2
FGSG_10491,2
FGSG_13773,9
FGSG_10493,0
FGSG_10494,2
FGSG_10495,4
FGSG_10496,2
FGSG_10497,1
FGSG_10498,1
FGSG_13774,1
FGSG_10499,2
FGSG_10500,2
FGSG_13775,2
FGSG_10501,14
FGSG_10502,1
FGSG_10503,1
FGSG_13776,4
FGSG_13777,2
FGSG_10505,14
FGSG_10506,1
FGSG_10507,2
FGSG_10509,2
FGSG_10510,2
FGSG_10511,3
FGSG_10512,1
FGSG_20753,6
FGSG_10513,3
FGSG_10514,2
FGSG_10515,2
FGSG_13778,1
FGSG_10516,2
FGSG_10517,3
FGSG_10518,2
FGSG_10519,1
FGSG_10520,1
FGSG_10521,2
FGSG_10522,1
FGSG_10523,1
FGSG_10524,1
FGSG_13779,7
FGSG_10525,1
FGSG_10526,1
FGSG_10527,1
FGSG_10528,3
FGSG_10529,1
FGSG_10530,1
FGSG_10531,1
FGSG_10532,1
FGSG_20754,1
FGSG_10533,0
FGSG_10534,2
FGSG_10535,0
FGSG_10536,2
FGSG_10537,1
FGSG_10538,10
FGSG_10540,0
FGSG_10541,2
FGSG_10542,1
FGSG_13782,1
FGSG_10543,1
FGSG_13783,1
FGSG_10545,2
FGSG_10546,1
FGSG_10547,4
FGSG_10548,1
FGSG_10549,4
FGSG_10550,5
FGSG_10551,5
FGSG_10552,2
FGSG_10553,3
FGSG_10554,2
FGSG_10555,1
FGSG_10558,2
FGSG_10559,2
FGSG_10560,2
FGSG_10561,2
FGSG_10562,2
FGSG_10563,8
FGSG_10564,1
FGSG_10565,2
FGSG_10566,2
FGSG_10567,2
FGSG_10569,6
FGSG_10570,2
FGSG_10571,2
FGSG_10572,2
FGSG_10573,1
FGSG_13787,1
FGSG_13788,2
FGSG_10575,5
FGSG_10576,2
FGSG_10577,13
FGSG_10578,2
FGSG_10583,2
FGSG_10584,2
FGSG_10585,1
FGSG_10587,2
FGSG_10592,2
FGSG_10593,9
FGSG_10595,2
FGSG_10596,2
FGSG_10597,10
FGSG_10598,1
FGSG_10599,1
FGSG_10600,2
FGSG_10601,2
FGSG_10602,2
FGSG_20065,1
FGSG_10604,2
FGSG_10605,2
FGSG_10606,3
FGSG_10608,2
FGSG_10609,2
FGSG_13796,2
FGSG_13797,2
FGSG_10611,2
FGSG_10612,10
FGSG_10613,2
FGSG_10614,0
FGSG_10615,1
FGSG_10616,2
FGSG_10617,1
FGSG_10618,1
FGSG_10619,9
FGSG_10620,4
FGSG_10621,1
FGSG_10622,1
FGSG_10623,2
FGSG_10624,2
FGSG_10625,0
FGSG_10626,2
FGSG_10627,2
FGSG_13798,2
FGSG_10629,2
FGSG_10630,2
FGSG_10631,2
FGSG_10632,2
FGSG_10633,5
FGSG_10636,2
FGSG_13799,10
FGSG_13800,0
FGSG_10638,4
FGSG_10639,2
FGSG_10641,7
FGSG_10642,1
FGSG_10643,2
FGSG_10644,11
FGSG_13801,2
FGSG_13802,3
FGSG_10646,2
FGSG_10647,2
FGSG_10648,2
FGSG_10651,5
FGSG_10653,4
FGSG_13804,0
FGSG_10654,2
FGSG_10655,1
FGSG_10656,2
FGSG_10657,1
FGSG_10658,1
FGSG_10659,1
FGSG_10660,2
FGSG_10661,6
FGSG_13805,2
FGSG_10665,1
FGSG_10666,1
FGSG_10667,10
FGSG_10668,2
FGSG_10669,1
FGSG_10670,2
FGSG_10671,2
FGSG_10672,2
FGSG_10673,2
FGSG_10674,15
FGSG_10675,2
FGSG_10676,2
FGSG_10677,2
FGSG_10678,2
FGSG_10679,2
FGSG_10680,2
FGSG_13807,2
FGSG_10682,2
FGSG_10683,5
FGSG_10684,1
FGSG_10685,9
FGSG_10686,2
FGSG_10687,2
FGSG_10691,2
FGSG_10692,6
FGSG_10693,2
FGSG_10694,2
FGSG_10695,2
FGSG_10696,2
FGSG_13809,2
FGSG_13810,11
FGSG_10700,2
FGSG_13814,7
FGSG_10706,1
FGSG_10707,2
FGSG_13815,1
FGSG_10708,2
FGSG_10710,6
FGSG_10711,13
FGSG_10712,2
FGSG_10713,2
FGSG_13818,2
FGSG_10714,13
FGSG_10715,5
FGSG_13821,1
FGSG_14031,3
FGSG_13260,4
FGSG_11592,0
FGSG_20044,10
FGSG_11590,3
FGSG_11610,2
FGSG_11609,3
FGSG_11616,2
FGSG_11615,2
FGSG_08950,1
FGSG_08949,3
FGSG_08948,1
FGSG_08947,4
FGSG_08946,2
FGSG_08945,1
FGSG_20692,5
FGSG_08944,1
FGSG_08943,1
FGSG_08942,1
FGSG_08941,2
FGSG_08940,3
FGSG_08939,3
FGSG_13262,8
FGSG_13263,12
FGSG_08937,1
FGSG_08936,1
FGSG_08935,1
FGSG_08934,2
FGSG_08933,3
FGSG_08932,1
FGSG_08931,3
FGSG_08930,1
FGSG_08929,2
FGSG_08928,1
FGSG_13264,2
FGSG_08927,2
FGSG_08926,1
FGSG_08925,1
FGSG_13265,1
FGSG_08924,1
FGSG_13266,1
FGSG_13267,3
FGSG_08923,1
FGSG_08922,4
FGSG_08921,0
FGSG_08920,4
FGSG_08919,2
FGSG_08918,1
FGSG_08917,4
FGSG_13269,1
FGSG_08916,2
FGSG_08915,2
FGSG_20045,2
FGSG_08914,1
FGSG_13270,3
FGSG_08913,3
FGSG_08912,2
FGSG_08911,2
FGSG_08910,3
FGSG_11630,1
FGSG_11629,4
FGSG_08909,2
FGSG_08907,1
FGSG_08906,1
FGSG_13271,5
FGSG_08905,1
FGSG_08904,3
FGSG_13272,3
FGSG_08903,2
FGSG_08902,2
FGSG_08901,3
FGSG_08900,1
FGSG_08899,3
FGSG_08898,1
FGSG_08897,1
FGSG_08896,1
FGSG_08895,2
FGSG_13273,3
FGSG_08894,2
FGSG_08893,2
FGSG_08892,2
FGSG_08891,1
FGSG_08890,0
FGSG_08889,1
FGSG_08888,1
FGSG_08887,1
FGSG_08886,1
FGSG_08885,1
FGSG_08884,1
FGSG_13274,1
FGSG_13275,2
FGSG_08882,2
FGSG_08881,2
FGSG_08880,2
FGSG_08879,4
FGSG_08878,2
FGSG_08877,2
FGSG_08876,1
FGSG_08875,1
FGSG_08874,2
FGSG_08873,2
FGSG_08872,2
FGSG_08871,1
FGSG_13276,1
FGSG_13277,1
FGSG_13278,1
FGSG_13279,2
FGSG_13280,1
FGSG_13281,4
FGSG_13282,1
FGSG_08866,1
FGSG_08865,1
FGSG_08864,1
FGSG_08863,2
FGSG_08862,2
FGSG_08861,2
FGSG_08860,2
FGSG_08859,2
FGSG_08858,1
FGSG_20693,1
FGSG_08857,4
FGSG_08856,1
FGSG_08855,4
FGSG_08854,1
FGSG_08852,1
FGSG_08851,1
FGSG_08850,1
FGSG_08849,10
FGSG_08848,2
FGSG_08847,1
FGSG_08846,1
FGSG_08845,2
FGSG_08844,2
FGSG_08843,2
FGSG_08842,1
FGSG_08841,1
FGSG_08840,1
FGSG_08837,11
FGSG_08834,2
FGSG_08833,2
FGSG_08831,1
FGSG_08830,1
FGSG_08829,1
FGSG_08828,2
FGSG_08827,4
FGSG_08826,2
FGSG_08825,2
FGSG_08823,2
FGSG_13286,2
FGSG_13287,2
FGSG_13288,2
FGSG_08821,4
FGSG_13289,0
FGSG_08819,1
FGSG_08818,2
FGSG_08817,2
FGSG_08816,2
FGSG_13290,3
FGSG_13291,3
FGSG_13292,2
FGSG_13293,1
FGSG_13294,2
FGSG_08814,0
FGSG_08813,7
FGSG_08812,1
FGSG_08811,4
FGSG_20695,0
FGSG_08810,1
FGSG_08809,2
FGSG_08808,2
FGSG_08807,1
FGSG_08806,2
FGSG_08805,3
FGSG_08804,2
FGSG_08803,1
FGSG_08802,1
FGSG_08801,2
FGSG_08800,1
FGSG_08799,2
FGSG_08798,2
FGSG_08797,2
FGSG_08796,1
FGSG_08795,2
FGSG_08794,4
FGSG_08792,4
FGSG_08791,1
FGSG_13295,3
FGSG_08790,2
FGSG_13296,1
FGSG_20698,1
FGSG_13297,2
FGSG_13298,5
FGSG_08788,1
FGSG_08787,0
FGSG_08786,1
FGSG_08785,1
FGSG_08784,2
FGSG_08783,2
FGSG_08782,2
FGSG_08781,3
FGSG_08780,2
FGSG_08779,2
FGSG_08778,2
FGSG_08777,2
FGSG_08776,1
FGSG_08775,1
FGSG_08774,1
FGSG_08773,1
FGSG_08772,1
FGSG_08771,1
FGSG_08770,1
FGSG_08769,2
FGSG_08768,12
FGSG_08767,1
FGSG_13299,1
FGSG_13300,2
FGSG_08765,1
FGSG_08764,2
