candidate,n_goi_partners,max_TOM,sum_TOM,goi_partners,module,product,GO
FGSG_07907,11,0.4631605284055676,4.7281490045830825,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04591;FGSG_08601;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0005739;GO:0016740;GO:0016787
FGSG_00373,11,0.4526782870442835,4.726581634515102,FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_09456;FGSG_09834,1,ATP synthase subunit 4,GO:0000274;GO:0015986;GO:0035786;GO:0046961
FGSG_06327,11,0.4599534950392042,4.723394929396676,FGSG_00743;FGSG_01422;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_09012;FGSG_09456;FGSG_09834,1,uncharacterized protein,
FGSG_10942,11,0.44913205069652323,4.720812104376513,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0003735;GO:0005840;GO:0006412
FGSG_05583,11,0.45224560724902724,4.719677660725396,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,
FGSG_04727,11,0.45244400406561214,4.717196347328428,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_10670;FGSG_11326,2,uncharacterized protein,GO:0003677;GO:0005634;GO:0006351;GO:0008270;GO:0016491;GO:0055114;GO:0071949
FGSG_08146,11,0.45506760875759483,4.71237009001668,FGSG_01866;FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,
FGSG_00447,11,0.456848316616875,4.712327159943199,FGSG_01422;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_07075;FGSG_09012;FGSG_09456;FGSG_09834,1,uncharacterized protein,GO:0003998
FGSG_05210,11,0.4516069542806851,4.7088713310412516,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0000139;GO:0008168;GO:0016021;GO:0032259
FGSG_08054,11,0.44551608428012945,4.708322777185982,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_10670;FGSG_11326,2,uncharacterized protein,GO:0008270;GO:0016021;GO:0016491;GO:0055114
FGSG_12251,11,0.4418581547780751,4.705681367459585,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0004065;GO:0018958
FGSG_07296,11,0.4526969312695635,4.705435206873602,FGSG_02077;FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_10670;FGSG_11326,2,ATP-dependent RNA helicase DBP8,GO:0000447;GO:0000472;GO:0000480;GO:0003723;GO:0004004;GO:0005524;GO:0005730;GO:0030686
FGSG_11815,11,0.4558027979753724,4.6981859571543865,FGSG_01422;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_07075;FGSG_09012;FGSG_09456;FGSG_09834,1,uncharacterized protein,GO:0000723;GO:0003777;GO:0005524;GO:0006281;GO:0007018;GO:0008017;GO:0016021;GO:0016887;GO:0030870;GO:0055085
FGSG_13111,11,0.44603270988459237,4.6977011834414215,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,enoyl-CoA hydratase,GO:0008152;GO:0016853
FGSG_00392,11,0.4539409644506637,4.694451528665504,FGSG_02077;FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_10670;FGSG_11326,2,uncharacterized protein,
FGSG_05377,11,0.47446344044942984,4.694190743802585,FGSG_00743;FGSG_02272;FGSG_02972;FGSG_03061;FGSG_03747;FGSG_03894;FGSG_04589;FGSG_05610;FGSG_08774;FGSG_10922;FGSG_12180,1,VTS1 protein,GO:0000166;GO:0000289;GO:0000932;GO:0003723;GO:0005634;GO:0005829;GO:0015031;GO:0032079;GO:0070336
FGSG_02924,11,0.452136803952725,4.693811352622037,FGSG_01866;FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016491;GO:0055114
FGSG_13404,11,0.47212522106675514,4.686710223865246,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08774;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0016021;GO:0016491;GO:0055114
FGSG_10744,11,0.47436147592996086,4.68129676362035,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04589;FGSG_05610;FGSG_08712;FGSG_08774;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0003735;GO:0005762;GO:0032543
FGSG_09660,11,0.4623148271127906,4.680688941208559,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08712;FGSG_10347;FGSG_12180,1,uncharacterized protein,GO:0000935;GO:0004697;GO:0005524;GO:0005634;GO:0005737;GO:0005856;GO:0006468;GO:0007015;GO:0009272;GO:0030242;GO:0030427;GO:0032153;GO:0032949;GO:0033962;GO:0035556;GO:0046872;GO:0050732;GO:0051286;GO:0060211;GO:0060237;GO:0090334;GO:2000769
FGSG_06036,11,0.44394190634228564,4.6802311699990815,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,
FGSG_00221,11,0.45245934555076417,4.677447276938181,FGSG_00007;FGSG_01866;FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_13952,2,uncharacterized protein,
FGSG_07870,11,0.4536127421440257,4.676613554610665,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03539;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_13952,2,uncharacterized protein,
FGSG_13367,11,0.4525856846435438,4.676127283345628,FGSG_02320;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326,2,uncharacterized protein,
FGSG_08556,11,0.4482166912440534,4.6760878073836505,FGSG_00007;FGSG_02324;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,
FGSG_12905,11,0.4535775560128337,4.676064602636548,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_05610;FGSG_09012;FGSG_09456;FGSG_09834,1,uncharacterized protein,
FGSG_09082,11,0.4471320353029506,4.672830599939268,FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,alpha-glucosidase,GO:0003824;GO:0005975
FGSG_04957,11,0.4504426810407302,4.6707396130627385,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0001406;GO:0001407;GO:0005887;GO:0015169;GO:0015794;GO:0055085
FGSG_10843,11,0.4564434538533346,4.666668854398743,FGSG_00765;FGSG_01621;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04309;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_13136,1,uncharacterized protein,GO:0008168;GO:0032259
FGSG_04746,11,0.44947203770192773,4.664116572833167,FGSG_02077;FGSG_02320;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_10670;FGSG_11326,2,uncharacterized protein,
FGSG_13388,11,0.44328996068874094,4.663678831470717,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0051213;GO:0055114
FGSG_03161,11,0.4530236858367377,4.662756227571634,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_03539;FGSG_03842;FGSG_03881;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0055085
FGSG_01780,11,0.4486940698869237,4.658196982148269,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021
FGSG_08826,11,0.450404131128413,4.654931123154669,FGSG_00007;FGSG_01866;FGSG_02324;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0000981;GO:0003677;GO:0005634;GO:0006351;GO:0006357;GO:0008080;GO:0008270;GO:0016021
FGSG_05988,11,0.44558051906201357,4.652524364379028,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,
FGSG_08284,11,0.44865165879264873,4.652088691149989,FGSG_00007;FGSG_01866;FGSG_02324;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_13952,2,uncharacterized protein,
FGSG_11721,11,0.4422713978419509,4.651818376758805,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0046872
FGSG_04974,11,0.4526577768823188,4.649982685546346,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03539;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0000981;GO:0003677;GO:0005634;GO:0006351;GO:0006357;GO:0008270
FGSG_12563,11,0.4409399169968556,4.649655993784334,FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016491;GO:0046872;GO:0051537;GO:0055114
FGSG_13674,11,0.4425295428835275,4.648950443862891,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0006623;GO:0006896;GO:0008152;GO:0016740;GO:0030123;GO:0030131;GO:0032153;GO:0044732;GO:0051286;GO:0072686
FGSG_07973,11,0.4395526146508855,4.642177633767481,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_08601;FGSG_09280;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0016021
FGSG_07026,11,0.44717076018868096,4.640938247733949,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_10670;FGSG_11326,2,uncharacterized protein,
FGSG_03149,11,0.4698746176992706,4.63814465715194,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04589;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0008080
FGSG_04041,11,0.4391542616082032,4.637894507832302,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,
FGSG_03099,11,0.43790623229907755,4.6362360436678705,FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021
FGSG_12039,11,0.4725879350730656,4.633636488655941,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05368;FGSG_05610;FGSG_08493;FGSG_08774;FGSG_10922,1,chitin synthase 6,GO:0003677;GO:0003774;GO:0005524;GO:0016021;GO:0016459;GO:0016758
FGSG_08175,11,0.443975827610123,4.63293149538585,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,
FGSG_02268,11,0.44742752820696774,4.6317960632587285,FGSG_01866;FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0000981;GO:0005634;GO:0006357;GO:0008270
FGSG_02893,11,0.46694610335030795,4.627829434812617,FGSG_00743;FGSG_02272;FGSG_02972;FGSG_03061;FGSG_03747;FGSG_03894;FGSG_04589;FGSG_05610;FGSG_08774;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0004668;GO:0005509;GO:0005737;GO:0018101
FGSG_11478,11,0.4466876343672028,4.624442615369873,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03539;FGSG_03543;FGSG_03881;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0008168;GO:0032259
FGSG_11421,11,0.4457922840755453,4.622802902348898,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016491;GO:0046872;GO:0055114
FGSG_05096,11,0.43608421677240955,4.6067956842822095,FGSG_00330;FGSG_01422;FGSG_03546;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_08601;FGSG_08712;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0005381;GO:0016021;GO:0034755
FGSG_02465,11,0.45361848682706807,4.598331758760354,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_03532;FGSG_03539;FGSG_03842;FGSG_03881;FGSG_08081;FGSG_08083;FGSG_13952,2,uncharacterized protein,
FGSG_03750,11,0.4367370457985138,4.59284368279344,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_04591;FGSG_08601;FGSG_09280;FGSG_09834;FGSG_10347,1,uncharacterized protein,
FGSG_03194,11,0.4415825995031197,4.5855089850034325,FGSG_00007;FGSG_01866;FGSG_02324;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08082;FGSG_08083;FGSG_13952,2,polygalacturonase 1 precursor,GO:0004650;GO:0005576;GO:0005975;GO:0071555
FGSG_04975,11,0.4470146377382965,4.5848131600369415,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03881;FGSG_08081;FGSG_08083;FGSG_13952,2,uncharacterized protein,
FGSG_08396,11,0.4393046587010968,4.584275991143482,FGSG_01866;FGSG_02320;FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03543;FGSG_03881;FGSG_08083;FGSG_11326,2,uncharacterized protein,GO:0005975;GO:0006044;GO:0008448
FGSG_04313,11,0.4477413054751107,4.582739845333412,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_03881;FGSG_08081;FGSG_08083;FGSG_13952,2,"1,4-alpha-glucan branching enzyme",GO:0003844;GO:0004553;GO:0005737;GO:0005978;GO:0043169
FGSG_10967,11,0.4462753679941277,4.575750340500793,FGSG_00007;FGSG_01866;FGSG_02327;FGSG_03532;FGSG_03535;FGSG_03881;FGSG_07896;FGSG_08079;FGSG_08083;FGSG_08084;FGSG_13952,2,arginase,GO:0004053;GO:0005737;GO:0006525;GO:0046872;GO:0090368
FGSG_02672,11,0.4435363712483175,4.5682015330767705,FGSG_00007;FGSG_01866;FGSG_03532;FGSG_03535;FGSG_03539;FGSG_03842;FGSG_03881;FGSG_07896;FGSG_08081;FGSG_08083;FGSG_13952,2,uncharacterized protein,GO:0004497;GO:0005506;GO:0016021;GO:0016705;GO:0020037;GO:0055114
FGSG_01206,10,0.49752265937613926,4.566035074943376,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08712;FGSG_08774;FGSG_09012,1,uncharacterized protein,
FGSG_00853,10,0.4974506576962015,4.545231622636451,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08712;FGSG_08774;FGSG_09012,1,uncharacterized protein,
FGSG_03502,10,0.4842660750385328,4.448417125158052,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_05610;FGSG_08774;FGSG_09012,1,uncharacterized protein,GO:0005198;GO:0016021
FGSG_09512,10,0.49429591038621074,4.444797379316332,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_12180,1,branched-chain-amino-acid aminotransferase,GO:0009082;GO:0052654;GO:0052655;GO:0052656
FGSG_07742,10,0.4848282395456332,4.433573677593783,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_13136,1,uncharacterized protein,GO:0004672;GO:0005524;GO:0006468
FGSG_07489,10,0.4755693199255501,4.430022955073964,FGSG_00743;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_13136,1,uncharacterized protein,GO:0016021
FGSG_01064,10,0.4762894563879891,4.41558714691922,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_13136,1,uncharacterized protein,GO:0005794;GO:0006882;GO:0016021
FGSG_00471,10,0.4743012302695664,4.405574314549694,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_09456,1,uncharacterized protein,
FGSG_08563,10,0.4755292054871533,4.4053059988626355,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08712;FGSG_08774;FGSG_09012,1,uncharacterized protein,
FGSG_04923,10,0.46959175457008684,4.3998474394558045,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_09456,1,uncharacterized protein,GO:0016021
FGSG_05664,10,0.46963851246956867,4.397594215567652,FGSG_00743;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_13136,1,uncharacterized protein,
FGSG_04695,10,0.461761470865549,4.395824596972144,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,GO:0016021
FGSG_00171,10,0.46861969895376504,4.39157454810973,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04309;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_13136,1,uncharacterized protein,GO:0005525;GO:0005622;GO:0007264
FGSG_05171,10,0.4732299520889069,4.386948774129667,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_13136,1,uncharacterized protein,GO:0003700;GO:0006355;GO:0043565
FGSG_11992,10,0.4582071674319184,4.383496051904638,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,GO:0003824;GO:0050662
FGSG_05780,10,0.4914939399700327,4.381966343530984,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0005794
FGSG_02792,10,0.47012107575081824,4.375798565660665,FGSG_00743;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_13136,1,uncharacterized protein,GO:0000042;GO:0005622;GO:0016491;GO:0055114
FGSG_13708,10,0.4516495462715301,4.373283972740868,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,GO:0008171;GO:0032259
FGSG_06400,10,0.452749708472098,4.367751072510705,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,GO:0003963;GO:0006396
FGSG_04567,10,0.4629988166123817,4.3626148710837835,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04309;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_13136,1,monothiol glutaredoxin-5,GO:0005759;GO:0006970;GO:0009055;GO:0015035;GO:0015038;GO:0034599;GO:0045454;GO:0055114
FGSG_09370,10,0.46894252110797147,4.3582731500877685,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08712;FGSG_08774;FGSG_09012,1,uncharacterized protein,GO:0016021
FGSG_11244,10,0.4526481768784622,4.355679020686035,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,
FGSG_02387,10,0.45316065211124507,4.353369505719496,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,GO:0016491;GO:0055114
FGSG_11533,10,0.47202073119518057,4.353349759714846,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08712;FGSG_08774;FGSG_09012,1,uncharacterized protein,
FGSG_11257,10,0.45815457663552434,4.346630088386005,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326,2,uncharacterized protein,GO:0006508;GO:0008236
FGSG_07033,10,0.47743466368642884,4.3446240447125515,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_12180,1,uncharacterized protein,GO:0000281;GO:0001300;GO:0005634;GO:0005829;GO:0030479;GO:0030674;GO:0032153;GO:0051015;GO:0051286;GO:0051764
FGSG_12782,10,0.4563568703391251,4.342076850225895,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326,2,uncharacterized protein,GO:0000981;GO:0005634;GO:0006357;GO:0008270
FGSG_03630,10,0.4506693370938908,4.339106406567733,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,
FGSG_04616,10,0.44661931531168586,4.332087696397951,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,GO:0008152;GO:0016846
FGSG_11904,10,0.4860987940229977,4.329844410491519,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_10922,1,uncharacterized protein,GO:0004568;GO:0005975;GO:0006032
FGSG_06051,10,0.46353576093415316,4.329329743794597,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04309;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_13136,1,"alpha,alpha-trehalose-phosphate synthase",GO:0003825;GO:0005829;GO:0005946;GO:0030437;GO:0034599;GO:0090441
FGSG_03646,10,0.4515781219653458,4.325482730275251,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0055085
FGSG_10522,10,0.48054784530375655,4.319738496687958,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_08774;FGSG_09012;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0016021;GO:0055085
FGSG_10923,10,0.451337453266634,4.319488613381916,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_11326,2,uncharacterized protein,GO:0006950;GO:0016021
FGSG_04794,10,0.45620642395862243,4.317497361521508,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326,2,uncharacterized protein,
FGSG_03516,10,0.46207527671548604,4.3160793380024565,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_04458;FGSG_04589;FGSG_04591;FGSG_08601;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0016021
FGSG_03873,10,0.45580982590728353,4.305869931710279,FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0000981;GO:0003677;GO:0005634;GO:0006351;GO:0006357;GO:0008270;GO:0016614;GO:0050660;GO:0055114
