goi,candidate,TOM
FGSG_04590,FGSG_11757,0.5020651557260885
FGSG_10347,FGSG_09535,0.5020352561472298
FGSG_02272,FGSG_01695,0.5020042952000363
FGSG_03992,FGSG_08638,0.5020010798657352
FGSG_01422,FGSG_09535,0.5019861152234097
FGSG_04593,FGSG_05730,0.5018094247840108
FGSG_03894,FGSG_00603,0.5018009248784328
FGSG_03894,FGSG_02738,0.5017237537299707
FGSG_08712,FGSG_05730,0.5017143406988144
FGSG_02461,FGSG_12009,0.5016893385488028
FGSG_02461,FGSG_11757,0.5016679829297382
FGSG_09834,FGSG_09535,0.5016025385848283
FGSG_09834,FGSG_03494,0.5015855670049946
FGSG_10347,FGSG_08266,0.5015643677298363
FGSG_02030,FGSG_06124,0.5015501470117885
FGSG_09834,FGSG_03970,0.5015266478193138
FGSG_08712,FGSG_07913,0.5015135725733807
FGSG_05610,FGSG_05730,0.5014939064763503
FGSG_00330,FGSG_07913,0.5013445174945756
FGSG_02272,FGSG_06830,0.5013367386285924
FGSG_03061,FGSG_05730,0.501250979496272
FGSG_03894,FGSG_06206,0.5012202656723003
FGSG_03992,FGSG_03494,0.5011249536345916
FGSG_03894,FGSG_01234,0.5010771472712239
FGSG_02030,FGSG_08266,0.5010277217173098
FGSG_01422,FGSG_06124,0.5010059557440525
FGSG_02272,FGSG_11585,0.5008700894765332
FGSG_03546,FGSG_07913,0.5007411590112476
FGSG_05610,FGSG_07085,0.5006740084955127
FGSG_00330,FGSG_09697,0.5006458524741463
FGSG_03894,FGSG_05251,0.5006172870677247
FGSG_03894,FGSG_05854,0.5006163349802978
FGSG_04590,FGSG_03970,0.5006118097969035
FGSG_03894,FGSG_10874,0.5006006540763198
FGSG_00743,FGSG_09178,0.5005898197619972
FGSG_04590,FGSG_11112,0.5004425183568165
FGSG_03894,FGSG_01149,0.5004236135719827
FGSG_04590,FGSG_09535,0.5003769995440911
FGSG_05610,FGSG_02281,0.5003656970438197
FGSG_02271,FGSG_11757,0.5003517919989403
FGSG_08601,FGSG_09697,0.5003311894500617
FGSG_03894,FGSG_08773,0.5001922138502812
FGSG_03061,FGSG_00644,0.5001624114391191
FGSG_03061,FGSG_07085,0.5001480282002684
FGSG_03894,FGSG_08352,0.5000898315877034
FGSG_03061,FGSG_02281,0.5000449688568228
FGSG_00330,FGSG_07130,0.5000308623733534
FGSG_02272,FGSG_01403,0.5000203843597464
FGSG_02461,FGSG_09178,0.4999363180648051
FGSG_02272,FGSG_12110,0.49991482533315135
FGSG_02272,FGSG_03984,0.49988454611874594
FGSG_03894,FGSG_10211,0.4997759930345201
FGSG_08712,FGSG_09535,0.4997709920744926
FGSG_05610,FGSG_13299,0.4997702332249805
FGSG_02272,FGSG_03006,0.4997553394459561
FGSG_02272,FGSG_02281,0.4997134117177015
FGSG_09127,FGSG_06046,0.49968060398137937
FGSG_03548,FGSG_09535,0.499669365853169
FGSG_08712,FGSG_11757,0.49966801206917194
FGSG_10347,FGSG_07130,0.4996515804171974
FGSG_05610,FGSG_08448,0.499649282714527
FGSG_02030,FGSG_11757,0.49962403340911543
FGSG_05610,FGSG_11585,0.4996190919254236
FGSG_04589,FGSG_05730,0.4995836476154442
FGSG_07075,FGSG_03970,0.49953001507299827
FGSG_04593,FGSG_08638,0.4995266705849699
FGSG_04590,FGSG_02281,0.49951608765073896
FGSG_05610,FGSG_01695,0.4994946140245665
FGSG_03894,FGSG_10005,0.49946729294091985
FGSG_05610,FGSG_03590,0.4994457857222056
FGSG_01422,FGSG_07660,0.4993781218523275
