candidate,n_goi_partners,max_TOM,sum_TOM,goi_partners,module,product,GO,gba_weight,n_deg_goi_partners,own_l2fc,own_padj,own_sig,score
FGSG_06605,22,0.4634547212141085,9.445557642042735,FGSG_00007;FGSG_01866;FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03539;FGSG_03541;FGSG_03600;FGSG_03842;FGSG_03881;FGSG_06039;FGSG_07896;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_09187;FGSG_11326;FGSG_13952,2,beta-glucosidase 1 precursor,GO:0008422;GO:0030245;GO:0102483,4.779376094395666,11,-2.07301353600376,4.9127122388461105e-20,1,0.9786049631120053
FGSG_03306,31,0.4717809293167548,13.7475061829109,FGSG_00007;FGSG_01866;FGSG_02077;FGSG_02255;FGSG_02320;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02840;FGSG_02903;FGSG_03539;FGSG_03541;FGSG_03599;FGSG_03600;FGSG_03842;FGSG_03881;FGSG_05919;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_08795;FGSG_09187;FGSG_10670;FGSG_11184;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0022857;GO:0055085,5.002055022885652,11,-1.62963226018748,6.38605543429776e-07,1,0.9777330650570087
FGSG_10680,17,0.4613641466468826,7.1941875703807066,FGSG_00007;FGSG_01866;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03539;FGSG_03541;FGSG_03842;FGSG_08082;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016616;GO:0051287;GO:0055114,4.34258453251474,10,-2.99994229029384,2.3171170751805197e-12,1,0.9770623742454728
FGSG_06081,20,0.44794287635551866,8.472681843931067,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03535;FGSG_03539;FGSG_03541;FGSG_03543;FGSG_03881;FGSG_07896;FGSG_08077;FGSG_08079;FGSG_08081;FGSG_08083;FGSG_08084;FGSG_09064;FGSG_13952,2,uncharacterized protein,GO:0016021,5.100977174050895,12,-1.50792496442649,2.29704758990707e-69,1,0.9758551307847082
FGSG_12572,30,0.44296774791195437,12.64055033416253,FGSG_00007;FGSG_01866;FGSG_02255;FGSG_02320;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03543;FGSG_03842;FGSG_03881;FGSG_08077;FGSG_08078;FGSG_08079;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_08084;FGSG_08795;FGSG_09064;FGSG_09187;FGSG_10670;FGSG_11326;FGSG_12211;FGSG_13952,2,uncharacterized protein,GO:0000981;GO:0005634;GO:0006357;GO:0008270,7.19749359027773,17,-1.19931584809069,1.5484100982183801e-24,1,0.9747820254862508
FGSG_07917,22,0.45566731237670116,9.319232418709095,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03534;FGSG_03535;FGSG_03539;FGSG_03541;FGSG_03543;FGSG_03842;FGSG_03881;FGSG_07896;FGSG_08079;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_08084;FGSG_09064;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0055085,5.08799076295429,12,-1.40090909194669,5.79561032472689e-43,1,0.9723004694835681
FGSG_08193,26,0.44845728806941176,10.916529820691357,FGSG_00007;FGSG_01866;FGSG_02255;FGSG_02320;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_03532;FGSG_03543;FGSG_03842;FGSG_03881;FGSG_08078;FGSG_08083;FGSG_08795;FGSG_09064;FGSG_09187;FGSG_10670;FGSG_11326;FGSG_12211;FGSG_13952,2,uncharacterized protein,GO:0003824,5.9310535742921555,14,-1.19431944464889,1.04610230866609e-09,1,0.9713615023474179
FGSG_14016,26,0.459189711841002,11.158017101625314,FGSG_00007;FGSG_01866;FGSG_02255;FGSG_02320;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02840;FGSG_02903;FGSG_03574;FGSG_03600;FGSG_03842;FGSG_03881;FGSG_08082;FGSG_08083;FGSG_08795;FGSG_09187;FGSG_10670;FGSG_11326;FGSG_12211;FGSG_13952,2,uncharacterized protein,,5.2186173831835285,12,-1.34785413083479,4.13601353052371e-06,1,0.9712944332662643
FGSG_02875,18,0.44767357383287054,7.542756080663371,FGSG_00007;FGSG_01866;FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03539;FGSG_03541;FGSG_03543;FGSG_03881;FGSG_08081;FGSG_08083;FGSG_08084;FGSG_09064;FGSG_09187;FGSG_13952,2,uncharacterized protein,,4.264855491832927,10,-2.43851290728994,2.47160452243221e-15,1,0.9712944332662642
FGSG_00572,23,0.4553759763871256,9.698243690095305,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03534;FGSG_03535;FGSG_03537;FGSG_03539;FGSG_03541;FGSG_03543;FGSG_03842;FGSG_03881;FGSG_07896;FGSG_08079;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_08084;FGSG_09064;FGSG_13952,2,uncharacterized protein,GO:0008643;GO:0016021;GO:0022891;GO:0055085,5.084192596075121,12,-1.37861701689973,1.4311779571230002e-33,1,0.9711602951039571
