gene_id,FGSG_id,product,baseMean,log2FoldChange,lfcSE,pvalue,padj,significant,direction,contrast
FGSG_08750,FGSG_08750,uncharacterized protein,105.805841935748,-1.06640757353025,0.175258598762845,3.69822493632604e-10,2.3438778121543e-09,True,up_in_black_light,dark_light_vs_black_light
FGSG_12797,FGSG_12797,uncharacterized protein,42.8084386231063,-1.58335403410788,0.264810449837373,3.87201716786257e-10,2.4485006705273904e-09,True,up_in_black_light,dark_light_vs_black_light
FGSG_05450,FGSG_05450,uncharacterized protein,106.068526685648,1.08798426745772,0.178968670211021,3.90103667737256e-10,2.4654639563349502e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_06486,FGSG_06486,uncharacterized protein,78.4398617167779,1.43152332952537,0.238083452163665,4.13087636328146e-10,2.60778975810077e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03030,FGSG_03030,uncharacterized protein,45.779071461387,3.19087934900409,0.529702474777978,4.69329493455783e-10,2.95288662819856e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_02406,FGSG_02406,uncharacterized protein,143.314660301467,1.04993021387492,0.173766196924423,4.87913779464749e-10,3.0680957693594704e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_12254,FGSG_12254,uncharacterized protein,26.5873686441159,2.58762605759297,0.436860812320096,4.91734394088851e-10,3.09039115569151e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_00718,FGSG_00718,uncharacterized protein,117.02947254126,-1.03963303009419,0.171809652195391,5.00622610958253e-10,3.1444920510552802e-09,True,up_in_black_light,dark_light_vs_black_light
FGSG_07221,FGSG_07221,uncharacterized protein,124.728310075997,-1.49122779269628,0.251304219044995,5.0595980549273e-10,3.1762404102356403e-09,True,up_in_black_light,dark_light_vs_black_light
FGSG_10997,FGSG_10997,uncharacterized protein,30.0762918128574,2.28256924298015,0.389406791776063,5.1438615506672e-10,3.2273351337156504e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_00068,FGSG_00068,alpha-galactosidase C precursor,28.6057924920272,3.34518139009773,0.564460666840086,5.35784742124716e-10,3.3559716539885405e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03599,FGSG_03599,uncharacterized protein,16.1673663262464,8.23011141040853,2.53525384726638,6.03580508858249e-10,3.7701134952974706e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03439,FGSG_03439,uncharacterized protein,118.065514532685,1.17235470533247,0.195580338187526,6.08538828183311e-10,3.79686330499493e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03650,FGSG_03650,uncharacterized protein,96.2666857508824,1.11607395128995,0.186071117020048,6.19486603222839e-10,3.86302495028582e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_01814,FGSG_01814,uncharacterized protein,18.5604308473465,8.00864575501375,2.47673677589883,7.22801930704875e-10,4.4923259376829e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_06118,FGSG_06118,uncharacterized protein,68.6140450568519,-1.23254661215891,0.209021985703958,8.57930021477523e-10,5.31160311368756e-09,True,up_in_black_light,dark_light_vs_black_light
FGSG_04897,FGSG_04897,uncharacterized protein,141.605459456987,1.04581936469667,0.175909924505891,8.99520389351551e-10,5.562966766727231e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_05021,FGSG_05021,uncharacterized protein,52.7645127929623,2.20346053976168,0.379393639978535,9.59434562519047e-10,5.913969379608631e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03498,FGSG_03498,uncharacterized protein,75.7443032602209,-1.25529859031747,0.214537969538983,1.1425524708942e-09,7.03114026037136e-09,True,up_in_black_light,dark_light_vs_black_light
FGSG_03813,FGSG_03813,alpha-N-arabinofuranosidase precursor,50.6175430402435,1.60789327363065,0.276010611565584,1.230701118922e-09,7.561174671036891e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_07744,FGSG_07744,uncharacterized protein,28.8614524747639,-1.89216249996264,0.330124520242079,1.30659477651445e-09,7.98814227622026e-09,True,up_in_black_light,dark_light_vs_black_light
FGSG_10425,FGSG_10425,uncharacterized protein,80.1004199866424,-1.20716237958027,0.206725351157445,1.3607147722552202e-09,8.31449260240996e-09,True,up_in_black_light,dark_light_vs_black_light
FGSG_10852,FGSG_10852,uncharacterized protein,16.5441080663615,-2.85232854767137,0.502027518313083,1.3701866614620302e-09,8.363274043915742e-09,True,up_in_black_light,dark_light_vs_black_light
FGSG_04727,FGSG_04727,uncharacterized protein,81.6320445299496,5.97074801261679,1.06111667340274,1.43790184204816e-09,8.771825732407781e-09,True,up_in_dark_light,dark_light_vs_black_light
FGSG_12864,FGSG_12864,uncharacterized protein,33.0751607423673,-2.13765289953032,0.374776349902573,1.5648902904832402e-09,9.520667132734251e-09,True,up_in_black_light,dark_light_vs_black_light
FGSG_07319,FGSG_07319,uncharacterized protein,186.246416033967,-1.03917111011504,0.17869479873801,1.86199490745729e-09,1.12915470993511e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_05680,FGSG_05680,uncharacterized protein,90.4054466674153,1.35670636497467,0.235393487130141,1.88698919335046e-09,1.14184693406996e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_13562,FGSG_13562,uncharacterized protein,56.4614348144516,-1.43116996196171,0.249663943392775,2.0097593522446502e-09,1.21222038868347e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_13973,FGSG_13973,uncharacterized protein,111.430261133778,1.15274360346638,0.198635216450672,2.0210930292278304e-09,1.21840248763053e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_10672,FGSG_10672,uncharacterized protein,19.2035310741897,2.9349216714358,0.520591849786739,2.09702540755255e-09,1.262146465167e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_04008,FGSG_04008,uncharacterized protein,34.8240751001797,2.20033192324167,0.391120793812611,2.1703982196266402e-09,1.30421202106655e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_11553,FGSG_11553,uncharacterized protein,44.1016865854749,1.66049526511459,0.29141843176091,2.2058119573541e-09,1.32478401735906e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03116,FGSG_03116,uncharacterized protein,69.9996809728784,1.31781054340438,0.23004028579427,2.42107281983976e-09,1.45251443014091e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_10472,FGSG_10472,uncharacterized protein,45.9629403768221,1.43989923422409,0.25263881820641,2.43486693205202e-09,1.45923198482499e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_07558,FGSG_07558,uncharacterized protein,40.6804447274354,7.66906280642264,2.4944715193075,2.6350819209527403e-09,1.57586032707536e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_08230,FGSG_08230,uncharacterized protein,55.6529431819607,-1.44822528052986,0.256032501518969,2.84018896813714e-09,1.69671469616996e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_04663,FGSG_04663,uncharacterized protein,17.7046518540987,4.46472570700659,0.772163459897598,2.9183380337964e-09,1.74151464400045e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_02337,FGSG_02337,uncharacterized protein,100.759909767268,1.51456156329929,0.267722030486527,3.2508191303007205e-09,1.93584814876466e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_01693,FGSG_01693,uncharacterized protein,48.6405225521138,-1.47239550910983,0.261778782488389,3.38246765293415e-09,2.01104703788471e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_03952,FGSG_03952,uncharacterized protein,37.3838715196083,2.0137265500203,0.364427062081412,3.46414913835959e-09,2.05852162177402e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_01705,FGSG_01705,uncharacterized protein,91.677961182476,-1.22851557936372,0.217073451402141,3.5130289690829503e-09,2.08426116819351e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_03747,FGSG_03747,uncharacterized protein,11.8727756826522,-4.20691846012285,0.741332785334137,3.6423661210545103e-09,2.15757870860777e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_09330,FGSG_09330,uncharacterized protein,79.0905459072468,-1.25831167942801,0.222797878248966,3.74160023468773e-09,2.2140264263921e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_04375,FGSG_04375,uncharacterized protein,37.1050568222332,-1.81441690436848,0.327093553112296,3.84852935127974e-09,2.2737079032771e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_01829,FGSG_01829,uncharacterized protein,24.6957959750124,2.49929835369839,0.450331632681429,4.05893086497716e-09,2.394236542244e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_11552,FGSG_11552,uncharacterized protein,50.9671157922527,1.7917095642244,0.323864239421674,4.17111085304444e-09,2.45911713828229e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_10679,FGSG_10679,uncharacterized protein,118.391867011504,1.071972929283,0.188353743924685,4.1889448915037104e-09,2.46833632647232e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03218,FGSG_03218,uncharacterized protein,37.1959357995706,1.89567139881805,0.341604413430639,4.383901409276331e-09,2.58050812656041e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_10618,FGSG_10618,uncharacterized protein,17.6881613384076,-2.69490960777668,0.488098891487206,4.54601828322022e-09,2.6703401698142e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_02924,FGSG_02924,uncharacterized protein,30.5251775029833,2.20671835237145,0.401083737620264,4.7293238050107e-09,2.77221761068885e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_01284,FGSG_01284,uncharacterized protein,69.4572032223483,1.82191756311522,0.331018492613512,4.9227784375661e-09,2.87661265225847e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_12136,FGSG_12136,uncharacterized protein,30.6714267875374,-1.85511297852341,0.337039142579105,4.9944250026978104e-09,2.91544694832807e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_20022,FGSG_20022,5S ribosomal RNA,18.7725169560275,-3.1091965244895,0.571674788387884,5.2385836881491706e-09,3.05163115104884e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_09154,FGSG_09154,uncharacterized protein,82.0520060918969,-1.17195884017599,0.209339387820111,5.55437726178937e-09,3.22555748272491e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_08101,FGSG_08101,uncharacterized protein,34.8001403207872,3.45982907646724,0.616971692190614,5.76568587189095e-09,3.34481219114293e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_11549,FGSG_11549,uncharacterized protein,51.7980782176692,1.61331061245063,0.291437148357648,5.815334912675191e-09,3.37013503938788e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_07816,FGSG_07816,uncharacterized protein,181.910610579172,1.2249101830108,0.218883380023114,5.95478285154578e-09,3.44561765719979e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_08415,FGSG_08415,uncharacterized protein,104.046820981474,-1.14041114126747,0.203282928366754,6.0343067620299e-09,3.48804038502726e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_03912,FGSG_03912,uncharacterized protein,99.7573187777147,1.12656868904732,0.201371356319106,6.229794064837291e-09,3.59733791914577e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_08662,FGSG_08662,uncharacterized protein,1205.54531837464,-1.27935616367563,0.230562318153475,6.44860915834617e-09,3.71986761356961e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_12173,FGSG_12173,uncharacterized protein,128.434161882713,1.31706667894183,0.237818969476343,7.19911978608267e-09,4.12947978745334e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_07045,FGSG_07045,uncharacterized protein,467.29193112799,1.00223456926097,0.178234684636864,7.3346720173851904e-09,4.2008006860019e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03298,FGSG_03298,uncharacterized protein,16.5932776551531,6.62715074013308,1.27605710181325,7.426284177814e-09,4.24893866120651e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_07722,FGSG_07722,uncharacterized protein,18.2585874153916,-6.60695309729982,1.29076257208209,7.488600061047271e-09,4.28241215704775e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_09357,FGSG_09357,uncharacterized protein,108.351187116249,1.08586045376699,0.194577420023367,7.49281730088208e-09,4.28264435452757e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_12588,FGSG_12588,uncharacterized protein,10.9298286418217,-3.60566731379177,0.661745056833651,7.65830548391527e-09,4.3750065441157e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_03703,FGSG_03703,uncharacterized protein,58.0077047863777,1.31855898841426,0.239467107359278,8.2288505180693e-09,4.69140503660805e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_04159,FGSG_04159,uncharacterized protein,40.8881397032505,-1.67501350568458,0.30834804327304,8.35900521193196e-09,4.76319176300606e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_03149,FGSG_03149,uncharacterized protein,77.4080262107883,-1.34694397308926,0.24581883905405,8.37634949727423e-09,4.77065581859455e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_12335,FGSG_12335,uncharacterized protein,22.5357161370025,2.64358083809573,0.492796384285084,8.62338466408314e-09,4.90886390427063e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_04957,FGSG_04957,uncharacterized protein,82.517592195087,1.251189737003,0.22762333093554,8.907694414358581e-09,5.06045309070512e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_10386,FGSG_10386,uncharacterized protein,43.3877374839862,1.98121348942131,0.36728530695561,9.277266468582822e-09,5.26242520481904e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_04725,FGSG_04725,uncharacterized protein,49.3519102699279,1.53552646421925,0.282015483464508,9.84001960033481e-09,5.57882443233916e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03727,FGSG_03727,uncharacterized protein,38.8144782601392,1.66943898893226,0.308928711231718,1.10770985541528e-08,6.25494253532736e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_12388,FGSG_12388,uncharacterized protein,16.1787169694403,-3.41327806840615,0.647803714036374,1.16354246482759e-08,6.56361780987331e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_03854,FGSG_03854,uncharacterized protein,66.0996954487395,-1.21876713659674,0.223078606373264,1.24658318814786e-08,7.01796356974827e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_03190,FGSG_03190,uncharacterized protein,61.0606523415119,-1.29513596505434,0.239021971164143,1.28521076782821e-08,7.22818488392674e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_13391,FGSG_13391,uncharacterized protein,60.4158838764507,-1.53007113388617,0.285359710991952,1.33229140934231e-08,7.48547928338977e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_00665,FGSG_00665,uncharacterized protein,67.9219234142046,-1.2464649044464,0.229515313302863,1.35934717472416e-08,7.63367526355593e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_02667,FGSG_02667,uncharacterized protein,77.7031427104582,1.22186768907125,0.224612366856299,1.37314187295199e-08,7.7072903228579e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03916,FGSG_03916,rds1 protein,52.1931828409553,-1.27666035313069,0.235868001820841,1.4701405035907e-08,8.2229810049023e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_11721,FGSG_11721,uncharacterized protein,30.3567066037389,1.88935041894719,0.354284207220876,1.4888340678958e-08,8.31925828987825e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_10490,FGSG_10490,uncharacterized protein,128.469043197998,1.03162596003906,0.18953962637886,1.60225177085404e-08,8.93523729483221e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_11176,FGSG_11176,uncharacterized protein,17.4718306102082,2.99192788487273,0.567320486426906,1.61819200064309e-08,9.01965451945755e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_00221,FGSG_00221,uncharacterized protein,25.7861244971252,6.40720411646894,1.26184970229563,1.6585421883048e-08,9.23540067888061e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_10631,FGSG_10631,uncharacterized protein,16.3799693117746,4.74631670088372,0.848377882404222,1.72759786322475e-08,9.61516453147918e-08,True,up_in_dark_light,dark_light_vs_black_light
FGSG_09179,FGSG_09179,uncharacterized protein,23.8834714420579,-2.45380183861092,0.470005632284213,1.740410830391e-08,9.68168143618995e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_13095,FGSG_13095,uncharacterized protein,15.8812251616375,-2.78586623516962,0.531428354822856,1.74827296545197e-08,9.72060530073421e-08,True,up_in_black_light,dark_light_vs_black_light
FGSG_04879,FGSG_04879,uncharacterized protein,27.1461113525276,4.64820011286815,0.83057663132991,1.9396878135764e-08,1.07476686199004e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_12632,FGSG_12632,uncharacterized protein,45.965816394218,1.74476111745149,0.328854275837178,2.11319329038306e-08,1.16860004941114e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_04583,FGSG_04583,uncharacterized protein,133.686453535789,-1.02788061107255,0.191010552139811,2.24698753572701e-08,1.24075670461742e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_11014,FGSG_11014,uncharacterized protein,85.4781961842677,1.06748178987856,0.198812055665744,2.36844023599506e-08,1.30589612030798e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_13832,FGSG_13832,uncharacterized protein,43.9012267494725,2.51976644320463,0.479511408947488,2.39069831420066e-08,1.31752216560436e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_09170,FGSG_09170,uncharacterized protein,19.4508630636539,2.88463614202877,0.548617517816464,2.420674402886e-08,1.33338815025637e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_11211,FGSG_11211,uncharacterized protein,22.8863720889949,-2.04507041406189,0.39331145397199,2.53135335152722e-08,1.39162512774517e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_11568,FGSG_11568,uncharacterized protein,17.060615209214,-3.27447182775122,0.628772248673732,2.67038224039818e-08,1.46590548291912e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_02330,FGSG_02330,uncharacterized protein,93.1020373859498,1.13836017817424,0.214752783237838,2.76195941703385e-08,1.51469682621812e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_02050,FGSG_02050,uncharacterized protein,23.9735155062291,-2.56144207727554,0.492226449690816,2.84935834951453e-08,1.55882374749244e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_13702,FGSG_13702,uncharacterized protein,88.0416293576196,-1.04144690793258,0.194737983440238,3.11035281433666e-08,1.69336407823164e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_02678,FGSG_02678,uncharacterized protein,81.6328177246281,1.10628674550013,0.208345985640503,3.33642280265566e-08,1.81292954707165e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_04677,FGSG_04677,uncharacterized protein,24.5965497522673,2.14331998232653,0.41699364128819,3.39832003380005e-08,1.84388808400826e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_00807,FGSG_00807,uncharacterized protein,54.1662419602409,1.43645623190036,0.274928300253604,3.5826304422062e-08,1.94014545923234e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03816,FGSG_03816,uncharacterized protein,88.9619481971915,1.2052875447592,0.229622416817349,3.84211147353632e-08,2.07566378019844e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_11161,FGSG_11161,uncharacterized protein,26.9664158371416,2.37407853695318,0.462363260696619,3.95985338389862e-08,2.13516662547355e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03081,FGSG_03081,uncharacterized protein,43.1980747257659,1.56016048630134,0.300971215951082,4.09441978590214e-08,2.20560858744882e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_04015,FGSG_04015,uncharacterized protein,102.320158207245,1.08039099090595,0.204742078121259,4.1282040501282e-08,2.22274216153764e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03873,FGSG_03873,uncharacterized protein,62.6269413707566,1.21677650349874,0.231876641809569,4.34167761623395e-08,2.33209518994364e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_00525,FGSG_00525,uncharacterized protein,92.1176114871692,1.05429762907531,0.200280660197357,4.6309300769042e-08,2.48153368021805e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_02390,FGSG_02390,uncharacterized protein,23.8260904408482,2.74059766263033,0.536068355131313,4.71227958032658e-08,2.52392209933888e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_00184,FGSG_00184,uncharacterized protein,48.1689024125649,1.42626510342289,0.275918042111154,4.73944281415434e-08,2.53605328107868e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_10853,FGSG_10853,nonspecific lipid-transfer protein,52.8683330676014,1.31342488715778,0.252708861152814,4.73802473695473e-08,2.53605328107868e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03620,FGSG_03620,uncharacterized protein,7.06334526654836,7.43157151542195,2.58256301280322,4.87209798455463e-08,2.60331740620258e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_11061,FGSG_11061,uncharacterized protein,48.3963099331619,1.37720143556699,0.265823354011665,4.9004726695558e-08,2.61723438154936e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_01171,FGSG_01171,uncharacterized protein,28.5744591075573,1.95989644434289,0.384750713605317,5.16391989443447e-08,2.75009326321138e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03265,FGSG_03265,uncharacterized protein,6.8192149901848,-7.52932160458688,2.6896580771114,5.31141215842101e-08,2.82730167807565e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_11217,FGSG_11217,uncharacterized protein,100.236233900868,1.11599936716553,0.214976890498105,5.52502769378065e-08,2.93683709531756e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_13962,FGSG_13962,uncharacterized protein,26.7232636830169,-2.00744003540725,0.399152782947496,5.56987759394085e-08,2.95927728241671e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_03832,FGSG_03832,uncharacterized protein,16.2891750520237,4.52754968569498,0.850797329952382,6.30823072305678e-08,3.33108969149384e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_12845,FGSG_12845,uncharacterized protein,25.2010214161119,2.05718854090683,0.410377358042714,6.8127135672492e-08,3.58905121215092e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_07543,FGSG_07543,uncharacterized protein,25.4387962455914,1.84555866983414,0.366918871491938,7.23261832744858e-08,3.80847854477693e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_11903,FGSG_11903,uncharacterized protein,9.82749848316081,-3.41925677118807,0.681032804339498,7.30503153010652e-08,3.84120913915802e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_10809,FGSG_10809,uncharacterized protein,30.692093977412,-1.67067331671745,0.332857533393434,7.50925592154458e-08,3.94306115842974e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_02843,FGSG_02843,uncharacterized protein,39.3653958240243,1.57992223486871,0.313377488881638,8.91718852666497e-08,4.64760888098953e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_12097,FGSG_12097,uncharacterized protein,13.0677541747557,-3.32641989291697,0.661632674413205,9.02972227822945e-08,4.70189940873329e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_02925,FGSG_02925,uncharacterized protein,63.7130585812352,1.15358266631898,0.225845828315458,9.85474167146535e-08,5.11963625345613e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_09802,FGSG_09802,uncharacterized protein,55.8341598253328,-1.14856182484921,0.22653912817067,1.05838160193249e-07,5.47813637075792e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_02920,FGSG_02920,uncharacterized protein,66.5954182604397,1.21492536531108,0.239814813754688,1.09741037630855e-07,5.67230929097479e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_05583,FGSG_05583,uncharacterized protein,83.2035370409353,1.09572200824674,0.215413145354402,1.16790359577868e-07,6.01454294489687e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03248,FGSG_03248,uncharacterized protein,12.4527223893058,2.96290056457945,0.607372791138734,1.17859321731087e-07,6.06681263532858e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_10950,FGSG_10950,uncharacterized protein,33.8515043203037,1.77919749504268,0.361218713677853,1.2171819546615e-07,6.2568497824937e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_08177,FGSG_08177,uncharacterized protein,41.9051383585979,1.72700731389059,0.348736124190065,1.25298324446148e-07,6.43499667185268e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_03447,FGSG_03447,uncharacterized protein,35.0444180003197,1.65194996372129,0.333991430819516,1.29443748648863e-07,6.64182376058114e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_12386,FGSG_12386,uncharacterized protein,34.3419347594032,1.7243087060959,0.349290140767171,1.32093408380581e-07,6.77159502724721e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_06741,FGSG_06741,uncharacterized protein,37.7410548022198,-1.73198481532991,0.3525229837347,1.35398921377128e-07,6.9347205082716e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_02806,FGSG_02806,uncharacterized protein,72.1271604333569,-1.26108503671651,0.252805073646673,1.37834095050942e-07,7.05301332462401e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_04590,FGSG_04590,uncharacterized protein,12.0777438984483,-3.46126372855081,0.699056977085277,1.44532431052829e-07,7.37226930431519e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_02319,FGSG_02319,uncharacterized protein,17.481115574542,3.12749338982717,0.630299578300924,1.5013052365281e-07,7.64047415890681e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_05719,FGSG_05719,uncharacterized protein,12.1435902487002,4.53974590299664,0.884121029181521,1.51058348139242e-07,7.68421302870375e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_11339,FGSG_11339,uncharacterized protein,9.60383023694718,6.79941665844125,2.3680016923625,1.53951592699547e-07,7.82430595732614e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_00760,FGSG_00760,uncharacterized protein,71.0054290931625,1.25642472163795,0.251591683330059,1.57648481893894e-07,8.00133690624069e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_06479,FGSG_06479,uncharacterized protein,17.9387353846901,-2.34646226960311,0.487734117180157,1.58997514252938e-07,8.06616283368068e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_01018,FGSG_01018,uncharacterized protein,64.3207599640679,1.53788640772106,0.312295489972495,1.65209060111582e-07,8.36450551316144e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_10134,FGSG_10134,uncharacterized protein,37.3982736161457,1.7595586459102,0.361713916598413,1.66670373029376e-07,8.43257533422375e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_10673,FGSG_10673,uncharacterized protein,10.9010546852002,6.84799029515577,2.38505702732127,1.75703826769187e-07,8.87363551193418e-07,True,up_in_dark_light,dark_light_vs_black_light
FGSG_12150,FGSG_12150,uncharacterized protein,24.9291964493167,-2.20481584593079,0.461965260968394,1.90535325126589e-07,9.58390979609434e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_00404,FGSG_00404,uncharacterized protein,72.6690795330364,-1.19755364268349,0.241362188624613,1.94677066940999e-07,9.77473727084899e-07,True,up_in_black_light,dark_light_vs_black_light
FGSG_04830,FGSG_04830,uncharacterized protein,46.3458128686017,1.34063244455846,0.272611543733741,2.05222309419488e-07,1.02904198614314e-06,True,up_in_dark_light,dark_light_vs_black_light
FGSG_00227,FGSG_00227,uncharacterized protein,40.1480733109529,-1.47609862233967,0.302223671101165,2.05328355132881e-07,1.0291145078627e-06,True,up_in_black_light,dark_light_vs_black_light
